scenario,time,system_state,pressure,regime,collapse_threshold,recovery_threshold,hysteresis_gap,damage_flow,recovery_flow,net_flow,rolling_variance_12,rolling_autocorrelation_12
rapid_prevention,39,3.037045,52.3,stable,70.0,45.0,25.0,8.08558,2.6,-5.48558,256.434886,0.999998
rapid_prevention,40,0.0,51.35,stable,70.0,45.0,25.0,7.841145,2.6,-5.241145,268.179631,0.998958
rapid_prevention,41,0.0,50.4,stable,70.0,45.0,25.0,7.60032,2.6,-5.00032,257.487556,0.995393
rapid_prevention,42,0.0,49.45,stable,70.0,45.0,25.0,7.363105,2.6,-4.763105,230.730409,0.993181
rapid_prevention,43,0.0,48.5,stable,70.0,45.0,25.0,7.1295,2.6,-4.5295,193.861741,0.991212
rapid_prevention,44,0.0,47.55,stable,70.0,45.0,25.0,6.899505,2.6,-4.299505,152.28768,0.988929
rapid_prevention,45,0.0,46.6,stable,70.0,45.0,25.0,6.67312,2.6,-4.07312,110.728273,0.985797
rapid_prevention,46,0.0,45.65,stable,70.0,45.0,25.0,6.450345,2.6,-3.850345,73.069074,0.980966
rapid_prevention,47,0.0,44.7,stable,70.0,45.0,25.0,6.23118,2.6,-3.63118,42.202655,0.972679
rapid_prevention,48,0.0,43.75,stable,70.0,45.0,25.0,6.015625,2.6,-3.415625,19.859705,0.956923
rapid_prevention,49,0.0,42.8,stable,70.0,45.0,25.0,5.80368,2.6,-3.20368,6.429389,0.938573
rapid_prevention,50,0.0,41.85,stable,70.0,45.0,25.0,5.595345,2.6,-2.995345,0.768637,
rapid_prevention,51,0.0,40.9,stable,70.0,45.0,25.0,5.39062,2.6,-2.79062,0.0,
rapid_prevention,52,0.0,39.95,stable,70.0,45.0,25.0,5.189505,2.6,-2.589505,0.0,
rapid_prevention,53,0.0,39.0,stable,70.0,45.0,25.0,4.992,2.6,-2.392,0.0,
rapid_prevention,54,0.0,38.05,stable,70.0,45.0,25.0,4.798105,2.6,-2.198105,0.0,
rapid_prevention,55,0.0,37.1,stable,70.0,45.0,25.0,4.60782,2.6,-2.00782,0.0,
rapid_prevention,56,0.0,36.15,stable,70.0,45.0,25.0,4.421145,2.6,-1.821145,0.0,
rapid_prevention,57,0.0,35.2,stable,70.0,45.0,25.0,4.23808,2.6,-1.63808,0.0,
rapid_prevention,58,0.0,34.25,stable,70.0,45.0,25.0,4.058625,2.6,-1.458625,0.0,
rapid_prevention,59,0.0,33.3,stable,70.0,45.0,25.0,3.88278,2.6,-1.28278,0.0,
rapid_prevention,60,0.0,32.35,stable,70.0,45.0,25.0,3.710545,2.6,-1.110545,0.0,
rapid_prevention,61,0.0,31.4,stable,70.0,45.0,25.0,3.54192,2.6,-0.94192,0.0,
rapid_prevention,62,0.0,30.45,stable,70.0,45.0,25.0,3.376905,2.6,-0.776905,0.0,
rapid_prevention,63,0.0,29.5,stable,70.0,45.0,25.0,3.2155,2.6,-0.6155,0.0,
rapid_prevention,64,0.0,28.55,stable,70.0,45.0,25.0,3.057705,2.6,-0.457705,0.0,
rapid_prevention,65,0.0,27.6,stable,70.0,45.0,25.0,2.90352,2.6,-0.30352,0.0,
rapid_prevention,66,0.0,26.65,stable,70.0,45.0,25.0,2.752945,2.6,-0.152945,0.0,
rapid_prevention,67,0.0,25.7,stable,70.0,45.0,25.0,2.60598,2.6,-0.00598,0.0,
rapid_prevention,68,0.137375,24.75,stable,70.0,45.0,25.0,2.462625,2.6,0.137375,0.001573,
rapid_prevention,69,0.414495,23.8,stable,70.0,45.0,25.0,2.32288,2.6,0.27712,0.015027,0.946464
rapid_prevention,70,0.82775,22.85,stable,70.0,45.0,25.0,2.186745,2.6,0.413255,0.065203,0.97745
rapid_prevention,71,1.37353,21.9,stable,70.0,45.0,25.0,2.05422,2.6,0.54578,0.193707,0.987191
rapid_prevention,72,2.048225,20.95,stable,70.0,45.0,25.0,1.925305,2.6,0.674695,0.457869,0.991679
rapid_prevention,73,2.848225,20.0,stable,70.0,45.0,25.0,1.8,2.6,0.8,0.926698,0.994184
rapid_prevention,74,3.76992,19.05,stable,70.0,45.0,25.0,1.678305,2.6,0.921695,1.674111,0.995772
rapid_prevention,75,4.8097,18.1,stable,70.0,45.0,25.0,1.56022,2.6,1.03978,2.76969,0.996887
rapid_prevention,76,5.963955,17.15,stable,70.0,45.0,25.0,1.445745,2.6,1.154255,4.267233,0.997752
rapid_prevention,77,7.229075,16.2,stable,70.0,45.0,25.0,1.33488,2.6,1.26512,6.191343,0.998502
rapid_prevention,78,8.60145,15.25,stable,70.0,45.0,25.0,1.227625,2.6,1.372375,8.5223,0.999241
rapid_prevention,79,10.07747,14.3,stable,70.0,45.0,25.0,1.12398,2.6,1.47602,11.179452,0.999583
rapid_prevention,80,11.653525,13.35,stable,70.0,45.0,25.0,1.023945,2.6,1.576055,14.125868,0.999752
rapid_prevention,81,13.326005,12.4,stable,70.0,45.0,25.0,0.92752,2.6,1.67248,17.328299,0.999844
rapid_prevention,82,15.0913,11.45,stable,70.0,45.0,25.0,0.834705,2.6,1.765295,20.754511,0.999896
rapid_prevention,83,16.9458,10.5,stable,70.0,45.0,25.0,0.7455,2.6,1.8545,24.373286,0.999928
rapid_prevention,84,18.885895,9.55,stable,70.0,45.0,25.0,0.659905,2.6,1.940095,28.154423,0.999949
rapid_prevention,85,20.907975,8.6,stable,70.0,45.0,25.0,0.57792,2.6,2.02208,32.068739,0.999962
rapid_prevention,86,23.00843,7.65,stable,70.0,45.0,25.0,0.499545,2.6,2.100455,36.088064,0.999972
rapid_prevention,87,25.18365,6.7,stable,70.0,45.0,25.0,0.42478,2.6,2.17522,40.185249,0.999978
rapid_prevention,88,27.430025,5.75,stable,70.0,45.0,25.0,0.353625,2.6,2.246375,44.334157,0.999983
rapid_prevention,89,29.743945,4.8,stable,70.0,45.0,25.0,0.28608,2.6,2.31392,48.509671,0.999986
rapid_prevention,90,32.1218,3.85,stable,70.0,45.0,25.0,0.222145,2.6,2.377855,52.687689,0.999989
rapid_prevention,91,34.55998,2.9,stable,70.0,45.0,25.0,0.16182,2.6,2.43818,56.845125,0.999991
rapid_prevention,92,37.054875,1.95,stable,70.0,45.0,25.0,0.105105,2.6,2.494895,60.959911,0.999992
rapid_prevention,93,39.602875,1.0,stable,70.0,45.0,25.0,0.052,2.6,2.548,65.010994,0.999994
rapid_prevention,94,42.20037,0.05,stable,70.0,45.0,25.0,0.002505,2.6,2.597495,68.978339,0.999994
rapid_prevention,95,44.80037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,72.736222,0.999992
rapid_prevention,96,47.40037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,76.175311,0.999987
rapid_prevention,97,50.00037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,79.212031,0.999983
rapid_prevention,98,52.60037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,81.790014,0.999982
rapid_prevention,99,55.20037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,83.880614,0.999983
rapid_prevention,100,57.80037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,85.48264,0.999986
rapid_prevention,101,60.40037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,86.621392,0.999991
rapid_prevention,102,63.00037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.347153,0.999996
rapid_prevention,103,65.60037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.733204,0.999999
rapid_prevention,104,68.20037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.873488,1.0
rapid_prevention,105,70.80037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,106,73.40037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,107,76.00037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,108,78.60037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,109,81.20037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,110,83.80037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,111,86.40037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,112,89.00037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,113,91.60037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,114,94.20037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,115,96.80037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,116,99.40037,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,87.88,1.0
rapid_prevention,117,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,83.012495,0.998036
rapid_prevention,118,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,73.621348,0.995677
rapid_prevention,119,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,61.621062,0.993739
rapid_prevention,120,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,48.618866,0.991676
rapid_prevention,121,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,35.914715,0.989033
rapid_prevention,122,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,24.501294,0.985166
rapid_prevention,123,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,15.064014,0.978807
rapid_prevention,124,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,7.981011,0.966876
rapid_prevention,125,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,3.323152,0.94046
rapid_prevention,126,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.854029,0.982419
rapid_prevention,127,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.029963,
rapid_prevention,128,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,129,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,130,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,131,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,132,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,133,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,134,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,135,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,136,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,137,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,138,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,139,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
rapid_prevention,140,100.0,0.0,stable,70.0,45.0,25.0,0.0,2.6,2.6,0.0,
