scenario,time,node,state,system_performance,worst_node_state,system_performance_loss
baseline,35,retail_access,0.898184,0.960807,0.897009,0.039193
baseline,35,suppliers,1.017018,0.960807,0.897009,0.039193
baseline,35,transport,0.943824,0.960807,0.897009,0.039193
baseline,35,water,0.974635,0.960807,0.897009,0.039193
baseline,35,workforce,0.964894,0.960807,0.897009,0.039193
baseline,36,communications,0.943397,0.960397,0.894912,0.039603
baseline,36,emergency_response,0.941963,0.960397,0.894912,0.039603
baseline,36,finance,1.035531,0.960397,0.894912,0.039603
baseline,36,food_distribution,0.894912,0.960397,0.894912,0.039603
baseline,36,household_resilience,0.9264,0.960397,0.894912,0.039603
baseline,36,manufacturing,1.004314,0.960397,0.894912,0.039603
baseline,36,power,0.995111,0.960397,0.894912,0.039603
baseline,36,public_health,0.944318,0.960397,0.894912,0.039603
baseline,36,retail_access,0.908144,0.960397,0.894912,0.039603
baseline,36,suppliers,1.016842,0.960397,0.894912,0.039603
baseline,36,transport,0.945595,0.960397,0.894912,0.039603
baseline,36,water,0.970949,0.960397,0.894912,0.039603
baseline,36,workforce,0.95769,0.960397,0.894912,0.039603
baseline,37,communications,0.954524,0.95977,0.898456,0.04023
baseline,37,emergency_response,0.936829,0.95977,0.898456,0.04023
baseline,37,finance,1.036442,0.95977,0.898456,0.04023
baseline,37,food_distribution,0.898456,0.95977,0.898456,0.04023
baseline,37,household_resilience,0.912825,0.95977,0.898456,0.04023
baseline,37,manufacturing,1.007998,0.95977,0.898456,0.04023
baseline,37,power,1.004915,0.95977,0.898456,0.04023
baseline,37,public_health,0.941891,0.95977,0.898456,0.04023
baseline,37,retail_access,0.904703,0.95977,0.898456,0.04023
baseline,37,suppliers,1.015864,0.95977,0.898456,0.04023
baseline,37,transport,0.939782,0.95977,0.898456,0.04023
baseline,37,water,0.960164,0.95977,0.898456,0.04023
baseline,37,workforce,0.96261,0.95977,0.898456,0.04023
baseline,38,communications,0.952319,0.96003,0.893456,0.03997
baseline,38,emergency_response,0.943534,0.96003,0.893456,0.03997
baseline,38,finance,1.031102,0.96003,0.893456,0.03997
baseline,38,food_distribution,0.893456,0.96003,0.893456,0.03997
baseline,38,household_resilience,0.904456,0.96003,0.893456,0.03997
baseline,38,manufacturing,1.006465,0.96003,0.893456,0.03997
baseline,38,power,1.008851,0.96003,0.893456,0.03997
baseline,38,public_health,0.946033,0.96003,0.893456,0.03997
baseline,38,retail_access,0.898692,0.96003,0.893456,0.03997
baseline,38,suppliers,1.027582,0.96003,0.893456,0.03997
baseline,38,transport,0.941652,0.96003,0.893456,0.03997
baseline,38,water,0.963785,0.96003,0.893456,0.03997
baseline,38,workforce,0.962456,0.96003,0.893456,0.03997
baseline,39,communications,0.953345,0.960268,0.886331,0.039732
baseline,39,emergency_response,0.936012,0.960268,0.886331,0.039732
baseline,39,finance,1.029972,0.960268,0.886331,0.039732
baseline,39,food_distribution,0.886331,0.960268,0.886331,0.039732
baseline,39,household_resilience,0.901221,0.960268,0.886331,0.039732
baseline,39,manufacturing,1.006452,0.960268,0.886331,0.039732
baseline,39,power,1.012299,0.960268,0.886331,0.039732
baseline,39,public_health,0.942755,0.960268,0.886331,0.039732
baseline,39,retail_access,0.906394,0.960268,0.886331,0.039732
baseline,39,suppliers,1.038064,0.960268,0.886331,0.039732
baseline,39,transport,0.942559,0.960268,0.886331,0.039732
baseline,39,water,0.968905,0.960268,0.886331,0.039732
baseline,39,workforce,0.959181,0.960268,0.886331,0.039732
baseline,40,communications,0.96503,0.962571,0.894686,0.037429
baseline,40,emergency_response,0.932668,0.962571,0.894686,0.037429
baseline,40,finance,1.036066,0.962571,0.894686,0.037429
baseline,40,food_distribution,0.894686,0.962571,0.894686,0.037429
baseline,40,household_resilience,0.899537,0.962571,0.894686,0.037429
baseline,40,manufacturing,1.010568,0.962571,0.894686,0.037429
baseline,40,power,1.011156,0.962571,0.894686,0.037429
baseline,40,public_health,0.942893,0.962571,0.894686,0.037429
baseline,40,retail_access,0.908177,0.962571,0.894686,0.037429
baseline,40,suppliers,1.040805,0.962571,0.894686,0.037429
baseline,40,transport,0.94999,0.962571,0.894686,0.037429
baseline,40,water,0.970122,0.962571,0.894686,0.037429
baseline,40,workforce,0.951729,0.962571,0.894686,0.037429
baseline,41,communications,0.966424,0.964903,0.886571,0.035097
baseline,41,emergency_response,0.939917,0.964903,0.886571,0.035097
baseline,41,finance,1.031206,0.964903,0.886571,0.035097
baseline,41,food_distribution,0.886571,0.964903,0.886571,0.035097
baseline,41,household_resilience,0.891176,0.964903,0.886571,0.035097
baseline,41,manufacturing,1.014609,0.964903,0.886571,0.035097
baseline,41,power,1.009501,0.964903,0.886571,0.035097
baseline,41,public_health,0.944942,0.964903,0.886571,0.035097
baseline,41,retail_access,0.911727,0.964903,0.886571,0.035097
baseline,41,suppliers,1.051909,0.964903,0.886571,0.035097
baseline,41,transport,0.96852,0.964903,0.886571,0.035097
baseline,41,water,0.972676,0.964903,0.886571,0.035097
baseline,41,workforce,0.95456,0.964903,0.886571,0.035097
baseline,42,communications,0.965623,0.966857,0.883766,0.033143
baseline,42,emergency_response,0.936581,0.966857,0.883766,0.033143
baseline,42,finance,1.033522,0.966857,0.883766,0.033143
baseline,42,food_distribution,0.886934,0.966857,0.883766,0.033143
baseline,42,household_resilience,0.883766,0.966857,0.883766,0.033143
baseline,42,manufacturing,1.029506,0.966857,0.883766,0.033143
baseline,42,power,1.001112,0.966857,0.883766,0.033143
baseline,42,public_health,0.947711,0.966857,0.883766,0.033143
baseline,42,retail_access,0.915407,0.966857,0.883766,0.033143
baseline,42,suppliers,1.063324,0.966857,0.883766,0.033143
baseline,42,transport,0.9697,0.966857,0.883766,0.033143
baseline,42,water,0.97585,0.966857,0.883766,0.033143
baseline,42,workforce,0.960099,0.966857,0.883766,0.033143
baseline,43,communications,0.969881,0.92329,0.335977,0.07671
baseline,43,emergency_response,0.940938,0.92329,0.335977,0.07671
baseline,43,finance,1.034329,0.92329,0.335977,0.07671
baseline,43,food_distribution,0.335977,0.92329,0.335977,0.07671
baseline,43,household_resilience,0.880699,0.92329,0.335977,0.07671
baseline,43,manufacturing,1.038375,0.92329,0.335977,0.07671
baseline,43,power,0.999171,0.92329,0.335977,0.07671
baseline,43,public_health,0.944697,0.92329,0.335977,0.07671
baseline,43,retail_access,0.915847,0.92329,0.335977,0.07671
baseline,43,suppliers,1.05471,0.92329,0.335977,0.07671
baseline,43,transport,0.966136,0.92329,0.335977,0.07671
baseline,43,water,0.968515,0.92329,0.335977,0.07671
baseline,43,workforce,0.953491,0.92329,0.335977,0.07671
baseline,44,communications,0.978589,0.929298,0.375634,0.070702
baseline,44,emergency_response,0.947061,0.929298,0.375634,0.070702
baseline,44,finance,1.03562,0.929298,0.375634,0.070702
baseline,44,food_distribution,0.375634,0.929298,0.375634,0.070702
baseline,44,household_resilience,0.87678,0.929298,0.375634,0.070702
baseline,44,manufacturing,1.041112,0.929298,0.375634,0.070702
baseline,44,power,1.004209,0.929298,0.375634,0.070702
baseline,44,public_health,0.932004,0.929298,0.375634,0.070702
baseline,44,retail_access,0.933618,0.929298,0.375634,0.070702
baseline,44,suppliers,1.05798,0.929298,0.375634,0.070702
baseline,44,transport,0.96463,0.929298,0.375634,0.070702
baseline,44,water,0.970072,0.929298,0.375634,0.070702
baseline,44,workforce,0.963564,0.929298,0.375634,0.070702
baseline,45,communications,0.985832,0.929127,0.419279,0.070873
baseline,45,emergency_response,0.942693,0.929127,0.419279,0.070873
baseline,45,finance,1.03084,0.929127,0.419279,0.070873
baseline,45,food_distribution,0.419279,0.929127,0.419279,0.070873
baseline,45,household_resilience,0.873237,0.929127,0.419279,0.070873
baseline,45,manufacturing,1.043731,0.929127,0.419279,0.070873
baseline,45,power,0.999883,0.929127,0.419279,0.070873
baseline,45,public_health,0.915218,0.929127,0.419279,0.070873
baseline,45,retail_access,0.926176,0.929127,0.419279,0.070873
baseline,45,suppliers,1.058391,0.929127,0.419279,0.070873
baseline,45,transport,0.956438,0.929127,0.419279,0.070873
baseline,45,water,0.97201,0.929127,0.419279,0.070873
baseline,45,workforce,0.954924,0.929127,0.419279,0.070873
baseline,46,communications,0.998983,0.932229,0.459431,0.067771
baseline,46,emergency_response,0.937294,0.932229,0.459431,0.067771
baseline,46,finance,1.029077,0.932229,0.459431,0.067771
baseline,46,food_distribution,0.459431,0.932229,0.459431,0.067771
baseline,46,household_resilience,0.867626,0.932229,0.459431,0.067771
baseline,46,manufacturing,1.054844,0.932229,0.459431,0.067771
baseline,46,power,0.999786,0.932229,0.459431,0.067771
baseline,46,public_health,0.894336,0.932229,0.459431,0.067771
baseline,46,retail_access,0.920493,0.932229,0.459431,0.067771
baseline,46,suppliers,1.06284,0.932229,0.459431,0.067771
baseline,46,transport,0.965689,0.932229,0.459431,0.067771
baseline,46,water,0.983706,0.932229,0.459431,0.067771
baseline,46,workforce,0.944866,0.932229,0.459431,0.067771
baseline,47,communications,1.006521,0.933682,0.493257,0.066318
baseline,47,emergency_response,0.949956,0.933682,0.493257,0.066318
baseline,47,finance,1.025721,0.933682,0.493257,0.066318
baseline,47,food_distribution,0.493257,0.933682,0.493257,0.066318
baseline,47,household_resilience,0.865309,0.933682,0.493257,0.066318
baseline,47,manufacturing,1.058402,0.933682,0.493257,0.066318
baseline,47,power,1.00331,0.933682,0.493257,0.066318
baseline,47,public_health,0.868407,0.933682,0.493257,0.066318
baseline,47,retail_access,0.923558,0.933682,0.493257,0.066318
baseline,47,suppliers,1.066585,0.933682,0.493257,0.066318
baseline,47,transport,0.963286,0.933682,0.493257,0.066318
baseline,47,water,0.983485,0.933682,0.493257,0.066318
baseline,47,workforce,0.930067,0.933682,0.493257,0.066318
baseline,48,communications,1.007531,0.935999,0.530853,0.064001
baseline,48,emergency_response,0.958277,0.935999,0.530853,0.064001
baseline,48,finance,1.025064,0.935999,0.530853,0.064001
baseline,48,food_distribution,0.530853,0.935999,0.530853,0.064001
baseline,48,household_resilience,0.871475,0.935999,0.530853,0.064001
baseline,48,manufacturing,1.056085,0.935999,0.530853,0.064001
baseline,48,power,1.003547,0.935999,0.530853,0.064001
baseline,48,public_health,0.864055,0.935999,0.530853,0.064001
baseline,48,retail_access,0.924773,0.935999,0.530853,0.064001
baseline,48,suppliers,1.060361,0.935999,0.530853,0.064001
baseline,48,transport,0.971992,0.935999,0.530853,0.064001
baseline,48,water,0.975482,0.935999,0.530853,0.064001
baseline,48,workforce,0.918494,0.935999,0.530853,0.064001
baseline,49,communications,1.010464,0.937075,0.560328,0.062925
baseline,49,emergency_response,0.966887,0.937075,0.560328,0.062925
baseline,49,finance,1.022807,0.937075,0.560328,0.062925
baseline,49,food_distribution,0.560328,0.937075,0.560328,0.062925
baseline,49,household_resilience,0.872955,0.937075,0.560328,0.062925
baseline,49,manufacturing,1.060698,0.937075,0.560328,0.062925
baseline,49,power,0.995246,0.937075,0.560328,0.062925
baseline,49,public_health,0.852059,0.937075,0.560328,0.062925
baseline,49,retail_access,0.928178,0.937075,0.560328,0.062925
baseline,49,suppliers,1.055179,0.937075,0.560328,0.062925
baseline,49,transport,0.973911,0.937075,0.560328,0.062925
baseline,49,water,0.974246,0.937075,0.560328,0.062925
baseline,49,workforce,0.909012,0.937075,0.560328,0.062925
baseline,50,communications,1.0193,0.940655,0.591377,0.059345
baseline,50,emergency_response,0.965221,0.940655,0.591377,0.059345
baseline,50,finance,1.024075,0.940655,0.591377,0.059345
baseline,50,food_distribution,0.591377,0.940655,0.591377,0.059345
baseline,50,household_resilience,0.868959,0.940655,0.591377,0.059345
baseline,50,manufacturing,1.066587,0.940655,0.591377,0.059345
baseline,50,power,1.01114,0.940655,0.591377,0.059345
baseline,50,public_health,0.847828,0.940655,0.591377,0.059345
baseline,50,retail_access,0.933237,0.940655,0.591377,0.059345
baseline,50,suppliers,1.060599,0.940655,0.591377,0.059345
baseline,50,transport,0.975151,0.940655,0.591377,0.059345
baseline,50,water,0.965027,0.940655,0.591377,0.059345
baseline,50,workforce,0.900017,0.940655,0.591377,0.059345
baseline,51,communications,1.01506,0.942397,0.61375,0.057603
baseline,51,emergency_response,0.95546,0.942397,0.61375,0.057603
baseline,51,finance,1.017824,0.942397,0.61375,0.057603
baseline,51,food_distribution,0.61375,0.942397,0.61375,0.057603
baseline,51,household_resilience,0.876934,0.942397,0.61375,0.057603
baseline,51,manufacturing,1.067686,0.942397,0.61375,0.057603
baseline,51,power,1.021028,0.942397,0.61375,0.057603
baseline,51,public_health,0.850306,0.942397,0.61375,0.057603
baseline,51,retail_access,0.934461,0.942397,0.61375,0.057603
baseline,51,suppliers,1.05655,0.942397,0.61375,0.057603
baseline,51,transport,0.985254,0.942397,0.61375,0.057603
baseline,51,water,0.973771,0.942397,0.61375,0.057603
baseline,51,workforce,0.883071,0.942397,0.61375,0.057603
baseline,52,communications,1.014514,0.94762,0.646026,0.05238
baseline,52,emergency_response,0.965007,0.94762,0.646026,0.05238
baseline,52,finance,1.024069,0.94762,0.646026,0.05238
baseline,52,food_distribution,0.646026,0.94762,0.646026,0.05238
baseline,52,household_resilience,0.890269,0.94762,0.646026,0.05238
baseline,52,manufacturing,1.072237,0.94762,0.646026,0.05238
baseline,52,power,1.019292,0.94762,0.646026,0.05238
baseline,52,public_health,0.854852,0.94762,0.646026,0.05238
baseline,52,retail_access,0.935681,0.94762,0.646026,0.05238
baseline,52,suppliers,1.063947,0.94762,0.646026,0.05238
baseline,52,transport,0.979866,0.94762,0.646026,0.05238
baseline,52,water,0.977444,0.94762,0.646026,0.05238
baseline,52,workforce,0.87585,0.94762,0.646026,0.05238
baseline,53,communications,1.023471,0.949415,0.662167,0.050585
baseline,53,emergency_response,0.970157,0.949415,0.662167,0.050585
baseline,53,finance,1.03097,0.949415,0.662167,0.050585
baseline,53,food_distribution,0.662167,0.949415,0.662167,0.050585
baseline,53,household_resilience,0.885976,0.949415,0.662167,0.050585
baseline,53,manufacturing,1.076271,0.949415,0.662167,0.050585
baseline,53,power,1.019912,0.949415,0.662167,0.050585
baseline,53,public_health,0.844793,0.949415,0.662167,0.050585
baseline,53,retail_access,0.944107,0.949415,0.662167,0.050585
baseline,53,suppliers,1.061363,0.949415,0.662167,0.050585
baseline,53,transport,0.974002,0.949415,0.662167,0.050585
baseline,53,water,0.976842,0.949415,0.662167,0.050585
baseline,53,workforce,0.872362,0.949415,0.662167,0.050585
baseline,54,communications,1.020811,0.950989,0.680998,0.049011
baseline,54,emergency_response,0.973653,0.950989,0.680998,0.049011
baseline,54,finance,1.032731,0.950989,0.680998,0.049011
baseline,54,food_distribution,0.680998,0.950989,0.680998,0.049011
baseline,54,household_resilience,0.880408,0.950989,0.680998,0.049011
baseline,54,manufacturing,1.073025,0.950989,0.680998,0.049011
baseline,54,power,1.027661,0.950989,0.680998,0.049011
baseline,54,public_health,0.836305,0.950989,0.680998,0.049011
baseline,54,retail_access,0.943383,0.950989,0.680998,0.049011
baseline,54,suppliers,1.065152,0.950989,0.680998,0.049011
baseline,54,transport,0.978047,0.950989,0.680998,0.049011
baseline,54,water,0.989243,0.950989,0.680998,0.049011
baseline,54,workforce,0.861443,0.950989,0.680998,0.049011
baseline,55,communications,1.035504,0.954155,0.699429,0.045845
baseline,55,emergency_response,0.984424,0.954155,0.699429,0.045845
baseline,55,finance,1.024826,0.954155,0.699429,0.045845
baseline,55,food_distribution,0.699429,0.954155,0.699429,0.045845
baseline,55,household_resilience,0.876432,0.954155,0.699429,0.045845
baseline,55,manufacturing,1.070714,0.954155,0.699429,0.045845
baseline,55,power,1.018987,0.954155,0.699429,0.045845
baseline,55,public_health,0.839078,0.954155,0.699429,0.045845
baseline,55,retail_access,0.957171,0.954155,0.699429,0.045845
baseline,55,suppliers,1.066744,0.954155,0.699429,0.045845
baseline,55,transport,0.980074,0.954155,0.699429,0.045845
baseline,55,water,0.996146,0.954155,0.699429,0.045845
baseline,55,workforce,0.854483,0.954155,0.699429,0.045845
baseline,56,communications,1.039626,0.956823,0.719087,0.043177
baseline,56,emergency_response,0.990206,0.956823,0.719087,0.043177
baseline,56,finance,1.038991,0.956823,0.719087,0.043177
baseline,56,food_distribution,0.719087,0.956823,0.719087,0.043177
baseline,56,household_resilience,0.877228,0.956823,0.719087,0.043177
baseline,56,manufacturing,1.072593,0.956823,0.719087,0.043177
baseline,56,power,1.015752,0.956823,0.719087,0.043177
baseline,56,public_health,0.854031,0.956823,0.719087,0.043177
baseline,56,retail_access,0.954585,0.956823,0.719087,0.043177
baseline,56,suppliers,1.064262,0.956823,0.719087,0.043177
baseline,56,transport,0.975183,0.956823,0.719087,0.043177
baseline,56,water,0.993966,0.956823,0.719087,0.043177
baseline,56,workforce,0.84319,0.956823,0.719087,0.043177
