scenario,cell_id,x,y,population,hazard,vulnerability,risk_score,accessibility,nearest_service,nearest_distance,service_gap_score,priority_zone
baseline_spatial_system,baseline_spatial_system_cell_8_7,8,7,225,0.856166,0.474412,91.389397,94.164343,clinic_a,3.162278,2.364331,high_risk
baseline_spatial_system,baseline_spatial_system_cell_8_8,8,8,326,0.960975,0.370315,116.011442,77.722937,clinic_a,3.605551,4.141106,high_risk
baseline_spatial_system,baseline_spatial_system_cell_8_9,8,9,314,0.709963,0.496366,110.654036,61.962387,clinic_a,4.242641,4.987104,high_risk
baseline_spatial_system,baseline_spatial_system_cell_8_10,8,10,372,0.551364,0.505501,103.681956,50.481053,clinic_a,5.0,7.225959,high_risk
baseline_spatial_system,baseline_spatial_system_cell_8_11,8,11,377,0.336485,0.594142,75.369704,43.07225,clinic_a,5.830952,8.554136,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_12,8,12,366,0.282099,0.479478,49.505192,38.831311,clinic_a,6.708204,9.188751,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_13,8,13,342,0.226014,0.476435,36.826946,37.187771,clinic_b,7.071068,8.955746,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_14,8,14,389,0.131106,0.597521,30.47385,38.137552,clinic_b,6.082763,9.939303,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_8_15,8,15,314,0.161137,0.563114,28.491982,42.459313,clinic_b,5.09902,7.225149,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_16,8,16,330,0.148865,0.578513,28.41981,52.384598,clinic_b,4.123106,6.181558,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_17,8,17,295,0.075982,0.532557,11.937139,73.641889,clinic_b,3.162278,3.952204,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_18,8,18,274,0.08349,0.501321,11.468326,121.453158,clinic_b,2.236068,2.23759,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_19,8,19,277,0.054578,0.509285,7.699458,228.577766,clinic_b,1.414214,1.206563,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_20,8,20,271,0.121825,0.371797,12.274739,335.874284,clinic_b,1.0,0.804454,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_21,8,21,241,0.067251,0.429819,6.966239,226.638129,clinic_b,1.414214,1.058698,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_22,8,22,230,0.110344,0.329718,8.367957,117.507351,clinic_b,2.236068,1.940808,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_23,8,23,225,0.031351,0.439495,3.100215,67.551468,clinic_b,3.162278,3.282205,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_24,8,24,181,0.088367,0.322783,5.162748,43.926509,clinic_b,4.123106,4.028802,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_8_25,8,25,241,0.004246,0.445757,0.456104,31.301356,clinic_b,5.09902,7.460987,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_1,9,1,236,0.153999,0.411998,14.973498,29.00932,clinic_a,6.403124,7.864224,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_2,9,2,234,0.215972,0.401756,20.30367,35.693799,clinic_a,5.656854,6.377099,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_3,9,3,183,0.19692,0.330304,11.902973,43.97578,clinic_a,5.0,4.068857,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_4,9,4,245,0.342255,0.361887,30.345079,53.255311,clinic_a,4.472136,4.515687,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_5,9,5,235,0.42551,0.401675,40.165365,61.526451,clinic_a,4.123106,3.758409,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_6,9,6,264,0.594443,0.399883,62.754927,65.669757,clinic_a,4.0,3.959816,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_7,9,7,293,0.734857,0.37608,80.974884,63.980858,clinic_a,4.123106,4.50902,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_8,9,8,301,1.0,0.394828,118.843363,58.117153,clinic_a,4.472136,5.091585,high_risk
baseline_spatial_system,baseline_spatial_system_cell_9_9,9,9,302,0.750792,0.433294,98.24457,51.174164,clinic_a,5.0,5.788305,high_risk
baseline_spatial_system,baseline_spatial_system_cell_9_10,9,10,355,0.58015,0.553106,113.913909,45.182681,clinic_a,5.656854,7.686864,high_risk
baseline_spatial_system,baseline_spatial_system_cell_9_11,9,11,414,0.408022,0.44389,74.982447,40.845807,clinic_a,6.403124,9.893464,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_9_12,9,12,393,0.291321,0.480108,54.967228,38.27549,clinic_a,7.211103,10.006241,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_9_13,9,13,404,0.256146,0.493393,51.057849,37.564325,clinic_b,7.0,10.476004,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_9_14,9,14,401,0.254525,0.545283,55.654106,39.125049,clinic_b,6.0,9.993757,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_9_15,9,15,380,0.202817,0.521961,40.227775,44.087493,clinic_b,5.0,8.428058,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_16,9,16,352,0.175378,0.523002,32.286427,55.271365,clinic_b,4.0,6.255402,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_17,9,17,316,0.072747,0.400292,9.201989,80.316781,clinic_b,3.0,3.886037,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_18,9,18,325,0.149201,0.466463,22.618985,143.86281,clinic_b,2.0,2.243502,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_19,9,19,310,0.034881,0.477838,5.166912,337.620248,clinic_b,1.0,0.91548,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_20,9,20,255,0.025057,0.363565,2.322967,661.544933,clinic_b,0.0,0.38488,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_21,9,21,240,0.132614,0.340264,10.829752,335.601071,clinic_b,1.0,0.71301,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_22,9,22,234,0.101295,0.421909,10.000507,139.760503,clinic_b,2.0,1.662398,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_23,9,23,232,0.06956,0.376088,6.069266,74.001991,clinic_b,3.0,3.093251,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_24,9,24,197,0.058036,0.444609,5.083217,46.545584,clinic_b,4.0,4.143392,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_9_25,9,25,223,0.078041,0.382291,6.653046,32.674988,clinic_b,5.0,6.622126,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_1,10,1,204,0.170896,0.453368,15.805635,25.834576,clinic_a,7.071068,7.602133,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_2,10,2,223,0.19381,0.308183,13.319565,30.612129,clinic_a,6.403124,7.054254,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_3,10,3,249,0.180737,0.306077,13.774566,36.031605,clinic_a,5.830952,6.723986,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_4,10,4,276,0.294388,0.365081,29.663154,41.592246,clinic_a,5.385165,6.480053,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_5,10,5,268,0.33918,0.465541,42.3178,46.332541,clinic_a,5.09902,5.662067,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_6,10,6,280,0.517084,0.527852,76.424297,49.126107,clinic_a,5.0,5.585911,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_7,10,7,285,0.70107,0.488566,97.617908,49.411589,clinic_a,5.09902,5.653462,high_risk
baseline_spatial_system,baseline_spatial_system_cell_10_8,10,8,307,0.897498,0.494331,136.203959,47.638614,clinic_a,5.385165,6.311857,high_risk
baseline_spatial_system,baseline_spatial_system_cell_10_9,10,9,315,0.924198,0.589871,171.724719,44.850154,clinic_a,5.830952,6.870206,high_risk
baseline_spatial_system,baseline_spatial_system_cell_10_10,10,10,397,0.626441,0.492379,122.453205,41.988512,clinic_a,6.403124,9.235025,high_risk
baseline_spatial_system,baseline_spatial_system_cell_10_11,10,11,410,0.524473,0.565299,121.55859,39.640413,clinic_a,7.071068,10.08848,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_10_12,10,12,435,0.394045,0.606624,103.981065,38.171206,clinic_a,7.81025,11.105096,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_10_13,10,13,458,0.336251,0.572534,88.171937,37.948253,clinic_b,7.071068,11.759192,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_10_14,10,14,428,0.164663,0.553083,38.978962,39.559126,clinic_b,6.082763,10.552496,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_10_15,10,15,419,0.153237,0.501532,32.201581,44.136609,clinic_b,5.09902,9.28293,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_16,10,16,446,0.1824,0.545896,44.408874,54.115937,clinic_b,4.123106,8.092033,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_17,10,17,399,0.172911,0.608104,41.953925,75.336492,clinic_b,3.162278,5.226858,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_18,10,18,328,0.046972,0.536672,8.268346,123.075755,clinic_b,2.236068,2.643546,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_19,10,19,294,0.086657,0.493856,12.582125,230.117208,clinic_b,1.414214,1.272082,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_20,10,20,302,0.091877,0.470027,13.041746,337.327196,clinic_b,1.0,0.892627,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_21,10,21,260,0.074511,0.342398,6.633223,228.001675,clinic_b,1.414214,1.135363,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_22,10,22,236,0.091525,0.478375,10.332864,118.777231,clinic_b,2.236068,1.970324,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_23,10,23,251,0.047536,0.429799,5.1282,68.72256,clinic_b,3.162278,3.599983,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_24,10,24,204,0.103331,0.386791,8.153403,44.994427,clinic_b,4.123106,4.43532,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_10_25,10,25,264,0.058666,0.326753,5.060684,32.263866,clinic_b,5.09902,7.93654,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_1,11,1,179,0.119152,0.369376,7.878149,23.35681,clinic_a,7.81025,7.349074,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_2,11,2,281,0.217176,0.411461,25.110009,27.009557,clinic_a,7.211103,10.03229,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_3,11,3,212,0.16012,0.367269,12.467071,30.977986,clinic_a,6.708204,6.629561,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_4,11,4,247,0.282823,0.436638,30.502357,34.960512,clinic_a,6.324555,6.868645,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_5,11,5,275,0.333934,0.515543,47.343179,38.499715,clinic_a,6.082763,6.962075,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_6,11,6,280,0.426636,0.490056,58.541188,41.120289,clinic_a,6.0,6.647628,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_7,11,7,371,0.59511,0.420714,92.887744,42.551492,clinic_a,6.082763,8.518652,high_risk
baseline_spatial_system,baseline_spatial_system_cell_11_8,11,8,398,0.747579,0.50754,151.011773,42.846663,clinic_a,6.324555,9.077087,high_risk
baseline_spatial_system,baseline_spatial_system_cell_11_9,11,9,373,1.0,0.606371,226.176421,42.289921,clinic_a,6.708204,8.616324,high_risk
baseline_spatial_system,baseline_spatial_system_cell_11_10,11,10,415,0.760062,0.474951,149.811813,41.229221,clinic_c,7.0,9.827318,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_11,11,11,468,0.590923,0.580419,160.516234,40.012795,clinic_c,7.071068,11.411073,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_12,11,12,458,0.39461,0.667948,120.719152,39.026926,clinic_c,7.28011,11.442298,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_13,11,13,514,0.325392,0.587049,98.184846,38.749647,clinic_b,7.28011,12.930932,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_14,11,14,481,0.296378,0.602651,85.912661,39.809738,clinic_b,6.324555,11.786402,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_15,11,15,490,0.166248,0.636646,51.862187,43.125009,clinic_b,5.385165,11.104814,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_11_16,11,16,384,0.145162,0.638308,35.580743,50.22541,clinic_b,4.472136,7.49628,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_17,11,17,338,0.102276,0.483496,16.714069,63.82877,clinic_b,3.605551,5.213735,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_18,11,18,349,0.119397,0.597153,24.883039,88.028936,clinic_b,2.828427,3.920074,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_19,11,19,308,0.099714,0.441879,13.570962,122.77739,clinic_b,2.236068,2.488338,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_20,11,20,298,0.091369,0.459092,12.500164,143.261035,clinic_b,2.0,2.0657,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_21,11,21,253,0.040651,0.469508,4.828771,120.545171,clinic_b,2.236068,2.081531,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_22,11,22,260,0.081523,0.358269,7.593814,83.482647,clinic_b,2.828427,3.077555,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_23,11,23,238,0.098613,0.435958,10.231871,56.81053,clinic_b,3.605551,4.116897,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_24,11,24,214,0.103996,0.357145,7.948279,40.514282,clinic_b,4.472136,5.154852,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_11_25,11,25,184,0.122446,0.365523,8.235274,30.460253,clinic_b,5.385165,5.84865,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_1,12,1,170,0.065252,0.36853,4.08807,21.529687,clinic_a,8.602325,7.5456,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_2,12,2,181,0.18977,0.369953,12.707307,24.585515,clinic_a,8.062258,7.074315,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_3,12,3,212,0.181556,0.388704,14.961156,27.906947,clinic_a,7.615773,7.333877,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_4,12,4,253,0.243873,0.345402,21.31125,31.351231,clinic_a,7.28011,7.820413,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_5,12,5,253,0.287032,0.527566,38.311368,34.716802,clinic_a,7.071068,7.083501,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_6,12,6,282,0.399939,0.525469,59.263769,37.783422,clinic_a,7.0,7.271148,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_7,12,7,362,0.55161,0.550791,109.983544,40.35315,clinic_c,6.708204,8.753868,high_risk
baseline_spatial_system,baseline_spatial_system_cell_12_8,12,8,345,0.713335,0.557244,137.138184,42.251493,clinic_c,6.324555,7.976603,high_risk
baseline_spatial_system,baseline_spatial_system_cell_12_9,12,9,412,0.979859,0.441791,178.352009,43.309517,clinic_c,6.082763,9.298228,high_risk
baseline_spatial_system,baseline_spatial_system_cell_12_10,12,10,470,0.929242,0.666163,290.942389,43.419328,clinic_c,6.0,10.580979,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_12_11,12,11,498,0.676258,0.587798,197.956456,42.683051,clinic_c,6.082763,11.400303,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_12_12,12,12,557,0.52506,0.623301,182.289494,41.508348,clinic_c,6.324555,13.103309,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_12_13,12,13,574,0.384474,0.733363,161.844508,40.529466,clinic_c,6.708204,13.821512,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_12_14,12,14,571,0.251019,0.609533,87.365594,40.452845,clinic_b,6.708204,13.774688,high_risk_high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_12_15,12,15,496,0.172107,0.607237,51.836683,41.994518,clinic_b,5.830952,11.536354,high_service_gap
baseline_spatial_system,baseline_spatial_system_cell_12_16,12,16,398,0.131201,0.482471,25.193708,45.927158,clinic_b,5.0,8.48123,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_17,12,17,380,0.183895,0.558553,39.031705,53.049514,clinic_b,4.242641,7.03059,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_18,12,18,365,0.074062,0.497594,13.451339,63.533993,clinic_b,3.605551,5.655934,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_19,12,19,385,0.071239,0.429988,11.793373,74.742064,clinic_b,3.162278,5.083041,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_20,12,20,347,0.137353,0.490638,23.384444,79.399913,clinic_b,3.0,4.315925,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_21,12,21,281,0.039885,0.422071,4.730451,72.377423,clinic_b,3.162278,3.829516,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_22,12,22,238,0.091668,0.399392,8.713548,58.691598,clinic_b,3.605551,3.987161,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_23,12,23,266,0.040757,0.466379,5.056132,45.510793,clinic_b,4.242641,5.719103,standard_monitoring
baseline_spatial_system,baseline_spatial_system_cell_12_24,12,24,231,0.065684,0.329333,4.996973,35.385348,clinic_b,5.0,6.348709,standard_monitoring
