scenario,time,demand,capacity,effective_capacity,pressure,slack,burnout,attrition,served,unmet_need,backlog,access_gap,trust,surge_active
burnout_sensitive,73,2118.901666,0.0,0.5,2118.901666,0.0,3517.572491,0.0,0.5,2118.401666,27062.410665,2584.560033,0.0,0
burnout_sensitive,74,2289.203069,0.5,0.0,2289.203069,0.0,3826.479906,86.095798,0.0,2289.203069,29351.613733,2792.827744,0.0,0
burnout_sensitive,75,2472.780037,0.0,0.5,2472.780037,0.0,4160.170211,0.0,0.5,2472.280037,31823.89377,3016.291645,0.0,0
burnout_sensitive,76,2671.183214,0.5,0.0,2671.183214,0.0,4520.644945,101.714511,0.0,2671.183214,34495.076985,3258.843521,0.0,0
burnout_sensitive,77,2885.252625,0.0,0.5,2885.252625,0.0,4910.019049,0.0,0.5,2884.752625,37379.82961,3519.508203,0.0,0
burnout_sensitive,78,3116.289723,0.5,0.0,3116.289723,0.0,5330.583162,119.938121,0.0,3116.289723,40496.119333,3801.873462,0.0,0
burnout_sensitive,79,3366.01938,0.0,0.5,3366.01938,0.0,5784.860778,0.0,0.5,3365.51938,43861.638713,4106.043644,0.0,0
burnout_sensitive,80,3635.618233,0.5,0.0,3635.618233,0.0,6275.534239,141.19952,0.0,3635.618233,47497.256946,4435.454245,0.0,0
burnout_sensitive,81,3926.89941,0.0,0.5,3926.89941,0.0,6805.53066,0.0,0.5,3926.39941,51423.656356,4790.31728,0.0,0
burnout_sensitive,82,4241.288218,0.5,0.0,4241.288218,0.0,7377.969569,166.004315,0.0,4241.288218,55664.944574,5174.371626,0.0,0
burnout_sensitive,83,4581.25017,0.0,0.5,4581.25017,0.0,7996.303342,0.0,0.5,4580.75017,60245.694744,5588.625208,0.0,0
burnout_sensitive,84,4947.791688,0.5,0.0,4947.791688,0.0,8664.12022,194.942705,0.0,4947.791688,65193.486432,6036.305859,0.0,0
burnout_sensitive,85,5344.649237,0.0,0.5,5344.649237,0.0,9385.512867,0.0,0.5,5344.149237,70537.635669,6519.972069,0.0,0
burnout_sensitive,86,5772.256629,0.5,0.0,5772.256629,0.0,10164.632512,228.704232,0.0,5772.256629,76309.892298,7042.153087,0.0,0
burnout_sensitive,87,6234.746266,0.0,0.5,6234.746266,0.0,11006.188258,0.0,0.5,6234.246266,82544.138564,7605.890444,0.0,0
burnout_sensitive,88,6733.982598,0.5,0.0,6733.982598,0.0,11915.140909,268.09067,0.0,6733.982598,89278.121162,8215.45877,0.0,0
burnout_sensitive,89,7273.076128,0.0,0.5,7273.076128,0.0,12896.871186,0.0,0.5,7272.576128,96550.69729,8872.652876,0.0,0
burnout_sensitive,90,7855.333211,0.5,0.0,7855.333211,0.0,13957.206169,314.037139,0.0,7855.333211,104406.0305,9583.506517,0.0,0
burnout_sensitive,91,8484.480493,0.0,0.5,8484.480493,0.0,15102.476036,0.0,0.5,8483.980493,112890.010994,10350.566202,0.0,0
burnout_sensitive,92,9163.14224,0.5,0.0,9163.14224,0.0,16339.365238,367.635718,0.0,9163.14224,122053.153233,11179.033533,0.0,0
burnout_sensitive,93,9896.905145,0.0,0.5,9896.905145,0.0,17675.312433,0.0,0.5,9896.405145,131949.558378,12073.724276,0.0,0
burnout_sensitive,94,10688.662705,0.5,0.0,10688.662705,0.0,19118.146898,430.158305,0.0,10688.662705,142638.221083,13040.1685,0.0,0
burnout_sensitive,95,11544.223398,0.0,0.5,11544.223398,0.0,20676.482057,0.0,0.5,11543.723398,154181.94448,14083.452545,0.0,0
burnout_sensitive,96,12468.526887,0.5,0.0,12468.526887,0.0,22359.598186,503.090959,0.0,12468.526887,166650.471367,15211.602802,0.0,0
burnout_sensitive,97,13466.754259,0.0,0.5,13466.754259,0.0,24177.475011,0.0,0.5,13466.254259,180116.725627,16428.940196,0.0,0
burnout_sensitive,98,14543.716241,0.5,0.0,14543.716241,0.0,26140.741704,588.166688,0.0,14543.716241,194660.441867,17743.333814,0.0,0
burnout_sensitive,99,15707.728812,0.0,0.5,15707.728812,0.0,28261.150093,0.0,0.5,15707.228812,210367.670679,19162.92915,0.0,0
burnout_sensitive,100,16965.298092,0.5,0.0,16965.298092,0.0,30551.330336,687.404933,0.0,16965.298092,227332.968771,20697.663672,0.0,0
burnout_sensitive,101,18322.424826,0.0,0.5,18322.424826,0.0,33024.722687,0.0,0.5,18321.924826,245654.893597,22352.858288,0.0,0
burnout_sensitive,102,19788.478045,0.5,0.0,19788.478045,0.0,35696.032223,803.160725,0.0,19788.478045,265443.371642,24141.943215,0.0,0
burnout_sensitive,103,21372.272468,0.0,0.5,21372.272468,0.0,38581.154007,0.0,0.5,21371.772468,286815.144111,26073.672411,0.0,0
burnout_sensitive,104,23082.306092,0.5,0.0,23082.306092,0.0,41697.130329,938.185432,0.0,23082.306092,309897.450203,28160.413433,0.0,0
burnout_sensitive,105,24930.025206,0.0,0.5,24930.025206,0.0,45062.548732,0.0,0.5,24929.525206,334826.97541,30414.130752,0.0,0
burnout_sensitive,106,26924.132463,0.5,0.0,26924.132463,0.0,48697.171614,1095.686361,0.0,26924.132463,361751.107872,32847.441604,0.0,0
burnout_sensitive,107,29078.542551,0.0,0.5,29078.542551,0.0,52622.639859,0.0,0.5,29078.042551,390829.150423,35475.321913,0.0,0
burnout_sensitive,108,31404.998281,0.5,0.0,31404.998281,0.0,56862.179627,1279.399042,0.0,31404.998281,422234.148704,38314.097903,0.0,0
burnout_sensitive,109,33917.974576,0.0,0.5,33917.974576,0.0,61440.971195,0.0,0.5,33917.474576,456151.62328,41379.428983,0.0,0
burnout_sensitive,110,36631.541178,0.5,0.0,36631.541178,0.0,66386.094254,1493.687121,0.0,36631.541178,492783.164458,44690.480237,0.0,0
burnout_sensitive,111,39562.756621,0.0,0.5,39562.756621,0.0,71726.931397,0.0,0.5,39562.256621,532345.421079,48266.063078,0.0,0
burnout_sensitive,112,42728.477001,0.5,0.0,42728.477001,0.0,77495.140793,1743.640668,0.0,42728.477001,575073.89808,52128.741941,0.0,0
burnout_sensitive,113,46147.77541,0.0,0.5,46147.77541,0.0,83724.955473,0.0,0.5,46147.27541,621221.17349,56299.786,0.0,0
burnout_sensitive,114,49839.466926,0.5,0.0,49839.466926,0.0,90453.148508,2035.195841,0.0,49839.466926,671060.640416,60804.14965,0.0,0
burnout_sensitive,115,53826.431863,0.0,0.5,53826.431863,0.0,97719.581809,0.0,0.5,53825.931863,724886.572279,65667.746872,0.0,0
burnout_sensitive,116,58133.806765,0.5,0.0,58133.806765,0.0,105567.510723,2375.268991,0.0,58133.806765,783020.379044,70923.244253,0.0,0
burnout_sensitive,117,62784.232374,0.0,0.5,62784.232374,0.0,114043.247093,0.0,0.5,62783.732374,845804.111418,76596.263496,0.0,0
burnout_sensitive,118,67807.329348,0.5,0.0,67807.329348,0.0,123197.101555,2771.934785,0.0,67807.329348,913611.440765,82724.941804,0.0,0
burnout_sensitive,119,73232.180556,0.0,0.5,73232.180556,0.0,133083.31093,0.0,0.5,73231.680556,986843.121321,89342.760278,0.0,0
resilient_prepared_system,0,88.0,108.0,108.7148,0.814815,0.185185,0.108889,0.2352,88.0,0.0,0.0,10.56,0.746995,0
resilient_prepared_system,1,88.330322,108.7148,109.452505,0.812496,0.187504,0.097639,0.212295,88.330322,0.0,0.0,10.599639,0.755399,0
resilient_prepared_system,2,88.717175,109.452505,110.213651,0.810554,0.189446,0.086272,0.188853,88.717175,0.0,0.0,10.646061,0.757434,0
resilient_prepared_system,3,88.669346,110.213651,110.999338,0.804522,0.195478,0.074543,0.164314,88.669346,0.0,0.0,10.640322,0.767134,0
resilient_prepared_system,4,89.013348,110.999338,111.810236,0.801927,0.198073,0.062659,0.139102,89.013348,0.0,0.0,10.681602,0.774295,0
resilient_prepared_system,5,89.460445,111.810236,112.646938,0.80011,0.19989,0.050665,0.113298,89.460445,0.0,0.0,10.735253,0.774579,0
resilient_prepared_system,6,89.133536,112.646938,113.511008,0.791265,0.208735,0.038141,0.08593,89.133536,0.0,0.0,10.696024,0.781626,0
resilient_prepared_system,7,89.307699,113.511008,114.403462,0.786776,0.213224,0.025348,0.057545,89.307699,0.0,0.0,10.716924,0.781789,0
resilient_prepared_system,8,89.687597,114.403462,115.325124,0.783959,0.216041,0.012385,0.028339,89.687597,0.0,0.0,10.762512,0.785647,0
resilient_prepared_system,9,90.161234,115.325124,116.275124,0.7818,0.2182,0.0,0.0,90.161234,0.0,0.0,10.819348,0.786088,0
resilient_prepared_system,10,90.362617,116.275124,117.225124,0.777145,0.222855,0.0,0.0,90.362617,0.0,0.0,10.843514,0.79051,0
resilient_prepared_system,11,90.279327,117.225124,118.175124,0.770136,0.229864,0.0,0.0,90.279327,0.0,0.0,10.833519,0.786858,0
resilient_prepared_system,12,91.059579,118.175124,119.125124,0.770548,0.229452,0.0,0.0,91.059579,0.0,0.0,10.927149,0.786684,0
resilient_prepared_system,13,90.672706,119.125124,120.075124,0.761155,0.238845,0.0,0.0,90.672706,0.0,0.0,10.880725,0.787641,0
resilient_prepared_system,14,90.642472,120.075124,121.025124,0.754881,0.245119,0.0,0.0,90.642472,0.0,0.0,10.877097,0.793925,0
resilient_prepared_system,15,91.787743,121.025124,121.975124,0.758419,0.241581,0.0,0.0,91.787743,0.0,0.0,11.014529,0.80109,0
resilient_prepared_system,16,91.676808,121.975124,122.925124,0.751603,0.248397,0.0,0.0,91.676808,0.0,0.0,11.001217,0.80269,0
resilient_prepared_system,17,91.701107,122.925124,123.875124,0.745992,0.254008,0.0,0.0,91.701107,0.0,0.0,11.004133,0.804463,0
resilient_prepared_system,18,92.063842,123.875124,124.825124,0.743199,0.256801,0.0,0.0,92.063842,0.0,0.0,11.047661,0.808979,0
resilient_prepared_system,19,92.542899,124.825124,125.775124,0.74138,0.25862,0.0,0.0,92.542899,0.0,0.0,11.105148,0.808986,0
resilient_prepared_system,20,92.251319,125.775124,126.725124,0.733462,0.266538,0.0,0.0,92.251319,0.0,0.0,11.070158,0.809932,0
resilient_prepared_system,21,92.725177,126.725124,127.675124,0.731703,0.268297,0.0,0.0,92.725177,0.0,0.0,11.127021,0.821588,0
resilient_prepared_system,22,92.858493,127.675124,128.625124,0.727303,0.272697,0.0,0.0,92.858493,0.0,0.0,11.143019,0.821786,0
resilient_prepared_system,23,93.082161,128.625124,129.575124,0.72367,0.27633,0.0,0.0,93.082161,0.0,0.0,11.169859,0.828418,0
resilient_prepared_system,24,93.534077,129.575124,130.525124,0.721852,0.278148,0.0,0.0,93.534077,0.0,0.0,11.224089,0.841722,0
resilient_prepared_system,25,93.927845,130.525124,131.475124,0.719615,0.280385,0.0,0.0,93.927845,0.0,0.0,11.271341,0.847533,0
resilient_prepared_system,26,93.770632,131.475124,132.425124,0.71322,0.28678,0.0,0.0,93.770632,0.0,0.0,11.252476,0.851432,0
resilient_prepared_system,27,93.848279,132.425124,133.375124,0.708689,0.291311,0.0,0.0,93.848279,0.0,0.0,11.261793,0.85457,0
resilient_prepared_system,28,94.070191,133.375124,134.325124,0.705305,0.294695,0.0,0.0,94.070191,0.0,0.0,11.288423,0.859247,0
resilient_prepared_system,29,94.611559,134.325124,135.275124,0.704347,0.295653,0.0,0.0,94.611559,0.0,0.0,11.353387,0.866161,0
resilient_prepared_system,30,94.996825,135.275124,136.225124,0.702249,0.297751,0.0,0.0,94.996825,0.0,0.0,11.399619,0.871154,0
resilient_prepared_system,31,94.831298,136.225124,137.175124,0.696137,0.303863,0.0,0.0,94.831298,0.0,0.0,11.379756,0.86706,0
resilient_prepared_system,32,95.440927,137.175124,138.125124,0.69576,0.30424,0.0,0.0,95.440927,0.0,0.0,11.452911,0.875931,0
resilient_prepared_system,33,95.578904,138.125124,139.075124,0.691973,0.308027,0.0,0.0,95.578904,0.0,0.0,11.469468,0.885169,0
resilient_prepared_system,34,95.363389,139.075124,140.025124,0.685697,0.314303,0.0,0.0,95.363389,0.0,0.0,11.443607,0.896152,0
resilient_prepared_system,35,95.769497,140.025124,140.975124,0.683945,0.316055,0.0,0.0,95.769497,0.0,0.0,11.49234,0.90024,0
resilient_prepared_system,36,95.955338,140.975124,141.925124,0.680654,0.319346,0.0,0.0,95.955338,0.0,0.0,11.514641,0.902076,0
resilient_prepared_system,37,96.493146,141.925124,142.875124,0.679888,0.320112,0.0,0.0,96.493146,0.0,0.0,11.579177,0.912104,0
resilient_prepared_system,38,96.281214,142.875124,143.825124,0.673884,0.326116,0.0,0.0,96.281214,0.0,0.0,11.553746,0.912427,0
resilient_prepared_system,39,97.146221,143.825124,144.775124,0.675447,0.324553,0.0,0.0,97.146221,0.0,0.0,11.657546,0.9136,0
resilient_prepared_system,40,96.736657,144.775124,145.725124,0.668186,0.331814,0.0,0.0,96.736657,0.0,0.0,11.608399,0.92119,0
resilient_prepared_system,41,97.398452,145.725124,146.675124,0.668371,0.331629,0.0,0.0,97.398452,0.0,0.0,11.687814,0.923869,0
resilient_prepared_system,42,97.298889,146.675124,147.625124,0.663363,0.336637,0.0,0.0,97.298889,0.0,0.0,11.675867,0.929784,0
resilient_prepared_system,43,98.235614,147.625124,148.575124,0.66544,0.33456,0.0,0.0,98.235614,0.0,0.0,11.788274,0.941825,0
resilient_prepared_system,44,97.809137,148.575124,149.525124,0.658314,0.341686,0.0,0.0,97.809137,0.0,0.0,11.737096,0.954497,0
resilient_prepared_system,45,98.062422,149.525124,150.475124,0.655826,0.344174,0.0,0.0,98.062422,0.0,0.0,11.767491,0.958937,1
resilient_prepared_system,46,112.384989,150.475124,151.425124,0.746868,0.253132,0.0,0.0,112.384989,0.0,0.0,13.486199,0.955537,1
resilient_prepared_system,47,112.356268,151.425124,152.375124,0.741992,0.258008,0.0,0.0,112.356268,0.0,0.0,13.482752,0.954301,1
resilient_prepared_system,48,112.622142,152.375124,153.325124,0.739111,0.260889,0.0,0.0,112.622142,0.0,0.0,13.514657,0.958374,1
resilient_prepared_system,49,113.065627,153.325124,154.275124,0.737424,0.262576,0.0,0.0,113.065627,0.0,0.0,13.567875,0.959484,1
resilient_prepared_system,50,113.233537,154.275124,155.225124,0.733971,0.266029,0.0,0.0,113.233537,0.0,0.0,13.588024,0.95448,1
resilient_prepared_system,51,113.204666,155.225124,156.175124,0.729293,0.270707,0.0,0.0,113.204666,0.0,0.0,13.58456,0.967847,1
resilient_prepared_system,52,113.527438,156.175124,157.125124,0.726924,0.273076,0.0,0.0,113.527438,0.0,0.0,13.623293,0.969919,1
resilient_prepared_system,53,113.679005,157.125124,158.075124,0.723493,0.276507,0.0,0.0,113.679005,0.0,0.0,13.641481,0.966276,1
resilient_prepared_system,54,114.0148,158.075124,159.025124,0.72127,0.27873,0.0,0.0,114.0148,0.0,0.0,13.681776,0.972412,1
resilient_prepared_system,55,114.378432,159.025124,159.975124,0.719248,0.280752,0.0,0.0,114.378432,0.0,0.0,13.725412,0.98141,1
resilient_prepared_system,56,114.7285,159.975124,160.925124,0.717165,0.282835,0.0,0.0,114.7285,0.0,0.0,13.76742,0.995166,1
resilient_prepared_system,57,114.7829,160.925124,161.875124,0.713269,0.286731,0.0,0.0,114.7829,0.0,0.0,13.773948,0.991235,1
resilient_prepared_system,58,114.824398,161.875124,162.825124,0.709339,0.290661,0.0,0.0,114.824398,0.0,0.0,13.778928,0.995338,1
resilient_prepared_system,59,114.820963,162.825124,163.775124,0.70518,0.29482,0.0,0.0,114.820963,0.0,0.0,13.778516,1.0,1
resilient_prepared_system,60,115.624424,163.775124,164.725124,0.705995,0.294005,0.0,0.0,115.624424,0.0,0.0,13.874931,1.0,1
resilient_prepared_system,61,116.20798,164.725124,165.675124,0.705466,0.294534,0.0,0.0,116.20798,0.0,0.0,13.944958,1.0,1
resilient_prepared_system,62,115.723216,165.675124,166.625124,0.698495,0.301505,0.0,0.0,115.723216,0.0,0.0,13.886786,1.0,1
resilient_prepared_system,63,116.38229,166.625124,167.575124,0.698468,0.301532,0.0,0.0,116.38229,0.0,0.0,13.965875,1.0,1
resilient_prepared_system,64,116.727845,167.575124,168.525124,0.69657,0.30343,0.0,0.0,116.727845,0.0,0.0,14.007341,1.0,1
resilient_prepared_system,65,116.131875,168.525124,169.475124,0.689107,0.310893,0.0,0.0,116.131875,0.0,0.0,13.935825,1.0,1
resilient_prepared_system,66,116.717776,169.475124,170.425124,0.688702,0.311298,0.0,0.0,116.717776,0.0,0.0,14.006133,1.0,0
resilient_prepared_system,67,103.211101,170.425124,171.375124,0.60561,0.39439,0.0,0.0,103.211101,0.0,0.0,12.385332,1.0,0
resilient_prepared_system,68,103.347695,171.375124,172.325124,0.60305,0.39695,0.0,0.0,103.347695,0.0,0.0,12.401723,1.0,0
resilient_prepared_system,69,103.917021,172.325124,173.275124,0.603029,0.396971,0.0,0.0,103.917021,0.0,0.0,12.470042,0.997069,0
resilient_prepared_system,70,103.719837,173.275124,174.225124,0.598585,0.401415,0.0,0.0,103.719837,0.0,0.0,12.44638,1.0,0
resilient_prepared_system,71,103.962483,174.225124,175.175124,0.596713,0.403287,0.0,0.0,103.962483,0.0,0.0,12.475498,1.0,0
resilient_prepared_system,72,104.477329,175.175124,176.125124,0.596416,0.403584,0.0,0.0,104.477329,0.0,0.0,12.53728,1.0,0
resilient_prepared_system,73,104.263478,176.125124,177.075124,0.591985,0.408015,0.0,0.0,104.263478,0.0,0.0,12.511617,1.0,0
resilient_prepared_system,74,104.61037,177.075124,178.025124,0.590768,0.409232,0.0,0.0,104.61037,0.0,0.0,12.553244,1.0,0
resilient_prepared_system,75,104.727396,178.025124,178.975124,0.588273,0.411727,0.0,0.0,104.727396,0.0,0.0,12.567287,1.0,0
resilient_prepared_system,76,105.431323,178.975124,179.925124,0.589084,0.410916,0.0,0.0,105.431323,0.0,0.0,12.651759,1.0,0
resilient_prepared_system,77,105.145085,179.925124,180.875124,0.584382,0.415618,0.0,0.0,105.145085,0.0,0.0,12.61741,1.0,0
resilient_prepared_system,78,105.64026,180.875124,181.825124,0.584051,0.415949,0.0,0.0,105.64026,0.0,0.0,12.676831,1.0,0
resilient_prepared_system,79,105.718053,181.825124,182.775124,0.581427,0.418573,0.0,0.0,105.718053,0.0,0.0,12.686166,1.0,0
resilient_prepared_system,80,105.875286,182.775124,183.725124,0.579265,0.420735,0.0,0.0,105.875286,0.0,0.0,12.705034,1.0,0
resilient_prepared_system,81,106.303721,183.725124,184.675124,0.578602,0.421398,0.0,0.0,106.303721,0.0,0.0,12.756446,1.0,0
resilient_prepared_system,82,106.226696,184.675124,185.625124,0.575208,0.424792,0.0,0.0,106.226696,0.0,0.0,12.747204,1.0,0
resilient_prepared_system,83,107.344497,185.625124,186.575124,0.578286,0.421714,0.0,0.0,107.344497,0.0,0.0,12.88134,1.0,0
resilient_prepared_system,84,107.066884,186.575124,187.525124,0.573854,0.426146,0.0,0.0,107.066884,0.0,0.0,12.848026,0.999242,0
resilient_prepared_system,85,106.914534,187.525124,188.475124,0.570134,0.429866,0.0,0.0,106.914534,0.0,0.0,12.829744,1.0,0
resilient_prepared_system,86,107.386329,188.475124,189.425124,0.569764,0.430236,0.0,0.0,107.386329,0.0,0.0,12.886359,1.0,0
resilient_prepared_system,87,107.669978,189.425124,190.375124,0.568404,0.431596,0.0,0.0,107.669978,0.0,0.0,12.920397,1.0,0
resilient_prepared_system,88,108.043928,190.375124,191.325124,0.567532,0.432468,0.0,0.0,108.043928,0.0,0.0,12.965271,1.0,0
resilient_prepared_system,89,108.153352,191.325124,192.275124,0.565286,0.434714,0.0,0.0,108.153352,0.0,0.0,12.978402,1.0,0
resilient_prepared_system,90,108.196801,192.275124,193.225124,0.562719,0.437281,0.0,0.0,108.196801,0.0,0.0,12.983616,1.0,0
resilient_prepared_system,91,108.578126,193.225124,194.175124,0.561926,0.438074,0.0,0.0,108.578126,0.0,0.0,13.029375,1.0,0
resilient_prepared_system,92,108.80734,194.175124,195.125124,0.560357,0.439643,0.0,0.0,108.80734,0.0,0.0,13.056881,1.0,0
resilient_prepared_system,93,109.098915,195.125124,196.075124,0.559123,0.440877,0.0,0.0,109.098915,0.0,0.0,13.09187,1.0,0
resilient_prepared_system,94,108.940463,196.075124,197.025124,0.555606,0.444394,0.0,0.0,108.940463,0.0,0.0,13.072856,1.0,0
resilient_prepared_system,95,109.672986,197.025124,197.975124,0.556645,0.443355,0.0,0.0,109.672986,0.0,0.0,13.160758,1.0,0
resilient_prepared_system,96,109.293401,197.975124,198.925124,0.552056,0.447944,0.0,0.0,109.293401,0.0,0.0,13.115208,1.0,0
resilient_prepared_system,97,109.839578,198.925124,199.875124,0.552165,0.447835,0.0,0.0,109.839578,0.0,0.0,13.180749,1.0,0
resilient_prepared_system,98,109.801552,199.875124,200.825124,0.549351,0.450649,0.0,0.0,109.801552,0.0,0.0,13.176186,1.0,0
resilient_prepared_system,99,110.387596,200.825124,201.775124,0.54967,0.45033,0.0,0.0,110.387596,0.0,0.0,13.246511,1.0,0
resilient_prepared_system,100,110.697836,201.775124,202.725124,0.54862,0.45138,0.0,0.0,110.697836,0.0,0.0,13.28374,1.0,0
resilient_prepared_system,101,110.619155,202.725124,203.675124,0.545661,0.454339,0.0,0.0,110.619155,0.0,0.0,13.274299,0.999898,0
resilient_prepared_system,102,111.001506,203.675124,204.625124,0.544993,0.455007,0.0,0.0,111.001506,0.0,0.0,13.320181,1.0,0
resilient_prepared_system,103,110.99947,204.625124,205.575124,0.542453,0.457547,0.0,0.0,110.99947,0.0,0.0,13.319936,1.0,0
resilient_prepared_system,104,111.23964,205.575124,206.525124,0.541114,0.458886,0.0,0.0,111.23964,0.0,0.0,13.348757,1.0,0
resilient_prepared_system,105,111.890345,206.525124,207.475124,0.541776,0.458224,0.0,0.0,111.890345,0.0,0.0,13.426841,1.0,0
resilient_prepared_system,106,111.674528,207.475124,208.425124,0.538255,0.461745,0.0,0.0,111.674528,0.0,0.0,13.400943,1.0,0
resilient_prepared_system,107,111.893772,208.425124,209.375124,0.536854,0.463146,0.0,0.0,111.893772,0.0,0.0,13.427253,1.0,0
resilient_prepared_system,108,112.699282,209.375124,210.325124,0.538265,0.461735,0.0,0.0,112.699282,0.0,0.0,13.523914,1.0,0
resilient_prepared_system,109,112.69051,210.325124,211.275124,0.535792,0.464208,0.0,0.0,112.69051,0.0,0.0,13.522861,1.0,0
resilient_prepared_system,110,112.979143,211.275124,212.225124,0.534749,0.465251,0.0,0.0,112.979143,0.0,0.0,13.557497,1.0,0
resilient_prepared_system,111,112.95792,212.225124,213.175124,0.532255,0.467745,0.0,0.0,112.95792,0.0,0.0,13.55495,1.0,0
resilient_prepared_system,112,113.181471,213.175124,214.125124,0.530932,0.469068,0.0,0.0,113.181471,0.0,0.0,13.581777,1.0,0
resilient_prepared_system,113,113.444723,214.125124,215.075124,0.529806,0.470194,0.0,0.0,113.444723,0.0,0.0,13.613367,1.0,0
resilient_prepared_system,114,113.914371,215.075124,216.025124,0.529649,0.470351,0.0,0.0,113.914371,0.0,0.0,13.669725,1.0,0
resilient_prepared_system,115,114.266602,216.025124,216.975124,0.528951,0.471049,0.0,0.0,114.266602,0.0,0.0,13.711992,1.0,0
resilient_prepared_system,116,114.073555,216.975124,217.925124,0.525745,0.474255,0.0,0.0,114.073555,0.0,0.0,13.688827,1.0,0
resilient_prepared_system,117,114.347402,217.925124,218.875124,0.52471,0.47529,0.0,0.0,114.347402,0.0,0.0,13.721688,1.0,0
resilient_prepared_system,118,114.105309,218.875124,219.825124,0.521326,0.478674,0.0,0.0,114.105309,0.0,0.0,13.692637,1.0,0
resilient_prepared_system,119,114.718954,219.825124,220.775124,0.521865,0.478135,0.0,0.0,114.718954,0.0,0.0,13.766275,1.0,0
