scenario_id,uncertainty_class,policy,growth,shock_intensity,shock_timing,policy_strength,adaptive_capacity,final_state,maximum_state,minimum_state,cumulative_stress,resilience_score,regret
52,stressful_future,Policy_A_low_control,0.091817,2.055683,35,0.025,0.01,688.385515,688.385515,20.0,9822.237217,0.0,0.0
52,stressful_future,Policy_B_balanced,0.091817,2.055683,35,0.045,0.02,186.211955,186.211955,20.0,2714.135873,0.0,0.0
52,stressful_future,Policy_C_high_adaptation,0.091817,2.055683,35,0.035,0.045,166.28829,166.28829,20.0,2777.61907,0.0,0.0
52,stressful_future,Policy_D_precautionary,0.091817,2.055683,35,0.055,0.04,86.666673,86.666673,20.0,980.65274,0.0,0.0
53,compound_stress_future,Policy_A_low_control,0.083961,23.471628,37,0.025,0.01,387.482506,387.482506,20.0,5666.327038,0.0,46.809352
53,compound_stress_future,Policy_B_balanced,0.083961,23.471628,37,0.045,0.02,95.519885,95.519885,20.0,1008.105774,0.0,46.809352
53,compound_stress_future,Policy_C_high_adaptation,0.083961,23.471628,37,0.035,0.045,100.289251,100.289251,20.0,1346.4612,0.0,46.809352
53,compound_stress_future,Policy_D_precautionary,0.083961,23.471628,37,0.055,0.04,48.860713,50.277901,20.0,113.047453,46.809352,0.0
54,stressful_future,Policy_A_low_control,0.08095,3.081395,35,0.025,0.01,380.706313,380.706313,20.0,5572.754311,0.0,16.431796
54,stressful_future,Policy_B_balanced,0.08095,3.081395,35,0.045,0.02,110.189241,110.189241,20.0,1285.899187,0.0,16.431796
54,stressful_future,Policy_C_high_adaptation,0.08095,3.081395,35,0.035,0.045,110.012543,110.012543,20.0,1569.788511,0.0,16.431796
54,stressful_future,Policy_D_precautionary,0.08095,3.081395,35,0.055,0.04,59.804407,59.804407,20.0,327.344586,16.431796,0.0
55,stressful_future,Policy_A_low_control,0.091811,3.963047,36,0.025,0.01,681.417264,681.417264,20.0,9727.414832,0.0,0.0
55,stressful_future,Policy_B_balanced,0.091811,3.963047,36,0.045,0.02,182.662587,182.662587,20.0,2650.454878,0.0,0.0
55,stressful_future,Policy_C_high_adaptation,0.091811,3.963047,36,0.035,0.045,163.753092,163.753092,20.0,2724.485569,0.0,0.0
55,stressful_future,Policy_D_precautionary,0.091811,3.963047,36,0.055,0.04,84.87579,84.87579,20.0,936.218924,0.0,0.0
56,stressful_future,Policy_A_low_control,0.087346,10.155311,26,0.025,0.01,490.964591,490.964591,20.0,6994.844021,0.0,0.0
56,stressful_future,Policy_B_balanced,0.087346,10.155311,26,0.045,0.02,132.509391,132.509391,20.0,1604.582846,0.0,0.0
56,stressful_future,Policy_C_high_adaptation,0.087346,10.155311,26,0.035,0.045,129.643685,129.643685,20.0,1891.632685,0.0,0.0
56,stressful_future,Policy_D_precautionary,0.087346,10.155311,26,0.055,0.04,68.289047,68.289047,20.0,441.565704,0.0,0.0
57,compound_stress_future,Policy_A_low_control,0.090735,18.126365,42,0.025,0.01,609.285505,609.285505,20.0,8836.41896,0.0,0.0
57,compound_stress_future,Policy_B_balanced,0.090735,18.126365,42,0.045,0.02,152.026693,152.026693,20.0,2183.259026,0.0,0.0
57,compound_stress_future,Policy_C_high_adaptation,0.090735,18.126365,42,0.035,0.045,140.175877,140.175877,20.0,2319.684841,0.0,0.0
57,compound_stress_future,Policy_D_precautionary,0.090735,18.126365,42,0.055,0.04,68.552435,68.552435,20.0,624.618104,0.0,0.0
58,moderate_future,Policy_A_low_control,0.047069,7.481191,41,0.025,0.01,58.25619,58.25619,20.0,212.438009,29.238437,62.177958
58,moderate_future,Policy_B_balanced,0.047069,7.481191,41,0.045,0.02,14.859835,21.723819,14.287576,0.0,85.653144,5.763251
58,moderate_future,Policy_C_high_adaptation,0.047069,7.481191,41,0.035,0.045,31.684364,32.317368,20.0,0.0,72.91004,18.506355
58,moderate_future,Policy_D_precautionary,0.047069,7.481191,41,0.055,0.04,5.972676,20.0,5.972676,0.0,91.416395,0.0
59,moderate_future,Policy_A_low_control,0.073993,10.514402,36,0.025,0.01,243.677934,243.677934,20.0,3469.438203,0.0,63.023088
59,moderate_future,Policy_B_balanced,0.073993,10.514402,36,0.045,0.02,71.159722,71.159722,20.0,473.410989,0.0,63.023088
59,moderate_future,Policy_C_high_adaptation,0.073993,10.514402,36,0.035,0.045,80.235714,80.235714,20.0,850.927168,0.0,63.023088
59,moderate_future,Policy_D_precautionary,0.073993,10.514402,36,0.055,0.04,42.595647,42.595647,20.0,7.706115,63.023088,0.0
60,moderate_future,Policy_A_low_control,0.062089,5.949735,22,0.025,0.01,128.636913,128.636913,20.0,1416.831299,0.0,80.535508
60,moderate_future,Policy_B_balanced,0.062089,5.949735,22,0.045,0.02,42.894423,42.894423,20.0,8.687046,62.671036,17.864472
60,moderate_future,Policy_C_high_adaptation,0.062089,5.949735,22,0.035,0.045,58.407534,58.407534,20.0,275.830812,22.770515,57.764993
60,moderate_future,Policy_D_precautionary,0.062089,5.949735,22,0.055,0.04,22.774856,23.198314,17.413036,0.0,80.535508,0.0
61,moderate_future,Policy_A_low_control,0.055285,14.119409,27,0.025,0.01,74.716297,74.716297,20.0,400.951094,0.0,91.307491
61,moderate_future,Policy_B_balanced,0.055285,14.119409,27,0.045,0.02,17.163556,26.095944,12.244935,0.0,83.177881,8.12961
61,moderate_future,Policy_C_high_adaptation,0.055285,14.119409,27,0.035,0.045,38.89047,38.89047,20.0,0.0,66.943101,24.36439
61,moderate_future,Policy_D_precautionary,0.055285,14.119409,27,0.055,0.04,6.092182,20.148799,6.035135,0.0,91.307491,0.0
62,moderate_future,Policy_A_low_control,0.070306,0.17258,42,0.025,0.01,222.133392,222.133392,20.0,3133.347817,0.0,59.146976
62,moderate_future,Policy_B_balanced,0.070306,0.17258,42,0.045,0.02,71.566548,71.566548,20.0,506.65797,0.0,59.146976
62,moderate_future,Policy_C_high_adaptation,0.070306,0.17258,42,0.035,0.045,79.185459,79.185459,20.0,848.994873,0.0,59.146976
62,moderate_future,Policy_D_precautionary,0.070306,0.17258,42,0.055,0.04,44.42596,44.42596,20.0,30.909579,59.146976,0.0
63,moderate_future,Policy_A_low_control,0.072866,5.494603,21,0.025,0.01,231.056689,231.056689,20.0,3158.521298,0.0,61.124697
63,moderate_future,Policy_B_balanced,0.072866,5.494603,21,0.045,0.02,72.268227,72.268227,20.0,458.938213,0.0,61.124697
63,moderate_future,Policy_C_high_adaptation,0.072866,5.494603,21,0.035,0.045,81.95665,81.95665,20.0,830.466988,0.0,61.124697
63,moderate_future,Policy_D_precautionary,0.072866,5.494603,21,0.055,0.04,43.739122,43.739122,20.0,16.970491,61.124697,0.0
64,stressful_future,Policy_A_low_control,0.086578,1.700576,27,0.025,0.01,517.551126,517.551126,20.0,7505.783435,0.0,0.0
64,stressful_future,Policy_B_balanced,0.086578,1.700576,27,0.045,0.02,145.183055,145.183055,20.0,1950.11443,0.0,0.0
64,stressful_future,Policy_C_high_adaptation,0.086578,1.700576,27,0.035,0.045,136.543197,136.543197,20.0,2145.251155,0.0,0.0
64,stressful_future,Policy_D_precautionary,0.086578,1.700576,27,0.055,0.04,72.94965,72.94965,20.0,640.804975,0.0,0.0
65,moderate_future,Policy_A_low_control,0.051709,11.649948,37,0.025,0.01,68.35668,68.35668,20.0,374.884998,4.408322,87.224887
65,moderate_future,Policy_B_balanced,0.051709,11.649948,37,0.045,0.02,16.284928,25.442898,13.963638,0.0,83.868319,7.76489
65,moderate_future,Policy_C_high_adaptation,0.051709,11.649948,37,0.035,0.045,36.769399,36.769399,20.0,0.0,68.746011,22.887198
65,moderate_future,Policy_D_precautionary,0.051709,11.649948,37,0.055,0.04,5.611318,20.0,5.611318,0.0,91.633209,0.0
66,stressful_future,Policy_A_low_control,0.042939,22.452342,38,0.025,0.01,24.745142,38.531007,16.734551,0.0,75.520163,19.479837
66,stressful_future,Policy_B_balanced,0.042939,22.452342,38,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
66,stressful_future,Policy_C_high_adaptation,0.042939,22.452342,38,0.035,0.045,5.423821,26.797398,4.557793,0.0,90.046358,4.953642
66,stressful_future,Policy_D_precautionary,0.042939,22.452342,38,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
67,moderate_future,Policy_A_low_control,0.069573,5.831934,35,0.025,0.01,200.431744,200.431744,20.0,2760.416006,0.0,67.089605
67,moderate_future,Policy_B_balanced,0.069573,5.831934,35,0.045,0.02,62.995757,62.995757,20.0,304.242896,16.029317,51.060288
67,moderate_future,Policy_C_high_adaptation,0.069573,5.831934,35,0.035,0.045,73.027399,73.027399,20.0,673.664933,0.0,67.089605
67,moderate_future,Policy_D_precautionary,0.069573,5.831934,35,0.055,0.04,38.718112,38.718112,20.0,0.0,67.089605,0.0
68,stressful_future,Policy_A_low_control,0.08345,4.569838,23,0.025,0.01,419.341631,419.341631,20.0,6046.950045,0.0,5.908151
68,stressful_future,Policy_B_balanced,0.08345,4.569838,23,0.045,0.02,119.632042,119.632042,20.0,1406.022091,0.0,5.908151
68,stressful_future,Policy_C_high_adaptation,0.08345,4.569838,23,0.035,0.045,118.504015,118.504015,20.0,1700.460546,0.0,5.908151
68,stressful_future,Policy_D_precautionary,0.08345,4.569838,23,0.055,0.04,64.042802,64.042802,20.0,396.554674,5.908151,0.0
69,moderate_future,Policy_A_low_control,0.074539,8.503142,33,0.025,0.01,253.670249,253.670249,20.0,3603.366865,0.0,58.671214
69,moderate_future,Policy_B_balanced,0.074539,8.503142,33,0.045,0.02,75.246584,75.246584,20.0,537.126435,0.0,58.671214
69,moderate_future,Policy_C_high_adaptation,0.074539,8.503142,33,0.035,0.045,83.620882,83.620882,20.0,913.118337,0.0,58.671214
69,moderate_future,Policy_D_precautionary,0.074539,8.503142,33,0.055,0.04,45.209144,45.209144,20.0,29.010133,58.671214,0.0
70,stressful_future,Policy_A_low_control,0.063021,17.49782,41,0.025,0.01,122.647802,122.647802,20.0,1484.583207,0.0,85.956321
70,stressful_future,Policy_B_balanced,0.063021,17.49782,41,0.045,0.02,33.061243,40.424894,20.0,0.424894,70.014541,15.94178
70,stressful_future,Policy_C_high_adaptation,0.063021,17.49782,41,0.035,0.045,50.872746,51.572911,20.0,174.603274,39.122797,46.833524
70,stressful_future,Policy_D_precautionary,0.063021,17.49782,41,0.055,0.04,11.934896,27.530967,10.253985,0.0,85.956321,0.0
71,moderate_future,Policy_A_low_control,0.074207,15.508314,21,0.025,0.01,203.586194,203.586194,20.0,2504.796686,0.0,74.448112
71,moderate_future,Policy_B_balanced,0.074207,15.508314,21,0.045,0.02,59.060344,59.060344,20.0,163.821363,33.416571,41.031541
71,moderate_future,Policy_C_high_adaptation,0.074207,15.508314,21,0.035,0.045,76.751725,76.751725,20.0,583.386113,0.0,74.448112
71,moderate_future,Policy_D_precautionary,0.074207,15.508314,21,0.055,0.04,30.061045,30.061045,14.314134,0.0,74.448112,0.0
72,moderate_future,Policy_A_low_control,0.059157,8.143263,23,0.025,0.01,105.055018,105.055018,20.0,966.703597,0.0,84.827085
72,moderate_future,Policy_B_balanced,0.059157,8.143263,23,0.045,0.02,32.789644,32.789644,19.491272,0.0,72.128803,12.698282
72,moderate_future,Policy_C_high_adaptation,0.059157,8.143263,23,0.035,0.045,51.767935,51.767935,20.0,125.624889,43.434767,41.392318
72,moderate_future,Policy_D_precautionary,0.059157,8.143263,23,0.055,0.04,16.15848,21.911306,13.859135,0.0,84.827085,0.0
73,low_pressure_future,Policy_A_low_control,0.049919,4.565014,34,0.025,0.01,71.343033,71.343033,20.0,425.205495,0.0,88.559217
73,low_pressure_future,Policy_B_balanced,0.049919,4.565014,34,0.045,0.02,21.661211,23.51583,19.0665,0.0,81.124316,7.434901
73,low_pressure_future,Policy_C_high_adaptation,0.049919,4.565014,34,0.035,0.045,40.394135,40.394135,20.0,0.417189,65.623266,22.935951
73,low_pressure_future,Policy_D_precautionary,0.049919,4.565014,34,0.055,0.04,10.734638,20.0,10.734638,0.0,88.559217,0.0
74,low_pressure_future,Policy_A_low_control,0.043411,4.403713,34,0.025,0.01,50.789196,50.789196,20.0,83.767186,48.452464,42.536362
74,low_pressure_future,Policy_B_balanced,0.043411,4.403713,34,0.045,0.02,13.95449,20.0,13.95449,0.0,86.627306,4.36152
74,low_pressure_future,Policy_C_high_adaptation,0.043411,4.403713,34,0.035,0.045,27.583338,27.583338,20.0,0.0,76.554163,14.434663
74,low_pressure_future,Policy_D_precautionary,0.043411,4.403713,34,0.055,0.04,6.68529,20.0,6.68529,0.0,90.988826,0.0
75,stressful_future,Policy_A_low_control,0.049988,22.158374,34,0.025,0.01,44.305664,44.688453,20.0,25.225876,59.721901,35.278099
75,stressful_future,Policy_B_balanced,0.049988,22.158374,34,0.045,0.02,1.739471,23.569177,1.528375,0.0,93.064023,1.935977
75,stressful_future,Policy_C_high_adaptation,0.049988,22.158374,34,0.035,0.045,16.207719,32.677243,11.008648,0.0,82.106058,12.893942
75,stressful_future,Policy_D_precautionary,0.049988,22.158374,34,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
76,compound_stress_future,Policy_A_low_control,0.083481,20.543205,23,0.025,0.01,327.985051,327.985051,20.0,4395.469514,0.0,57.823291
76,compound_stress_future,Policy_B_balanced,0.083481,20.543205,23,0.045,0.02,86.885312,86.885312,20.0,591.75738,0.0,57.823291
76,compound_stress_future,Policy_C_high_adaptation,0.083481,20.543205,23,0.035,0.045,100.409711,100.409711,20.0,1068.42025,0.0,57.823291
76,compound_stress_future,Policy_D_precautionary,0.083481,20.543205,23,0.055,0.04,46.475101,46.475101,17.482385,26.728734,57.823291,0.0
77,stressful_future,Policy_A_low_control,0.038035,23.982779,20,0.025,0.01,3.240725,25.579791,1.930452,0.0,91.660617,3.339383
77,stressful_future,Policy_B_balanced,0.038035,23.982779,20,0.045,0.02,0.0,20.0,0.0,0.0,95.0,0.0
77,stressful_future,Policy_C_high_adaptation,0.038035,23.982779,20,0.035,0.045,0.0,21.185471,0.0,0.0,94.703632,0.296368
77,stressful_future,Policy_D_precautionary,0.038035,23.982779,20,0.055,0.04,0.0,20.0,0.0,0.0,95.0,0.0
78,compound_stress_future,Policy_A_low_control,0.09314,22.232808,27,0.025,0.01,604.146072,604.146072,20.0,8373.348802,0.0,0.0
78,compound_stress_future,Policy_B_balanced,0.09314,22.232808,27,0.045,0.02,147.038475,147.038475,20.0,1768.264626,0.0,0.0
78,compound_stress_future,Policy_C_high_adaptation,0.09314,22.232808,27,0.035,0.045,143.757092,143.757092,20.0,2073.031698,0.0,0.0
78,compound_stress_future,Policy_D_precautionary,0.09314,22.232808,27,0.055,0.04,71.048504,71.048504,20.0,429.819406,0.0,0.0
79,moderate_future,Policy_A_low_control,0.044979,11.655387,26,0.025,0.01,42.356934,42.356934,20.0,4.867705,63.509836,29.898192
79,moderate_future,Policy_B_balanced,0.044979,11.655387,26,0.045,0.02,8.32748,20.0,8.32748,0.0,90.003512,3.404516
79,moderate_future,Policy_C_high_adaptation,0.044979,11.655387,26,0.035,0.045,19.952074,25.635099,14.235517,0.0,81.619981,11.788047
79,moderate_future,Policy_D_precautionary,0.044979,11.655387,26,0.055,0.04,2.653286,20.0,2.653286,0.0,93.408028,0.0
80,compound_stress_future,Policy_A_low_control,0.086879,21.658629,25,0.025,0.01,407.830324,407.830324,20.0,5611.284614,0.0,41.819029
80,compound_stress_future,Policy_B_balanced,0.086879,21.658629,25,0.045,0.02,104.319988,104.319988,20.0,927.315599,0.0,41.819029
80,compound_stress_future,Policy_C_high_adaptation,0.086879,21.658629,25,0.035,0.045,112.679797,112.679797,20.0,1361.946306,0.0,41.819029
80,compound_stress_future,Policy_D_precautionary,0.086879,21.658629,25,0.055,0.04,54.651485,54.651485,20.0,117.272096,41.819029,0.0
81,stressful_future,Policy_A_low_control,0.057738,23.647412,28,0.025,0.01,66.315105,66.315105,20.0,248.91451,18.74071,75.876142
81,stressful_future,Policy_B_balanced,0.057738,23.647412,28,0.045,0.02,7.286591,28.14857,4.859725,0.0,88.590903,6.025949
81,stressful_future,Policy_C_high_adaptation,0.057738,23.647412,28,0.035,0.045,28.271746,36.656961,13.768506,0.0,73.872712,20.74414
81,stressful_future,Policy_D_precautionary,0.057738,23.647412,28,0.055,0.04,0.0,21.532592,0.0,0.0,94.616852,0.0
82,compound_stress_future,Policy_A_low_control,0.090591,18.843105,29,0.025,0.01,551.557207,551.557207,20.0,7780.63671,0.0,1.188671
82,compound_stress_future,Policy_B_balanced,0.090591,18.843105,29,0.045,0.02,138.195617,138.195617,20.0,1681.825554,0.0,1.188671
82,compound_stress_future,Policy_C_high_adaptation,0.090591,18.843105,29,0.035,0.045,135.131794,135.131794,20.0,1967.947826,0.0,1.188671
82,compound_stress_future,Policy_D_precautionary,0.090591,18.843105,29,0.055,0.04,68.286058,68.286058,20.0,407.681799,1.188671,0.0
83,stressful_future,Policy_A_low_control,0.06038,22.975623,45,0.025,0.01,99.38161,99.38161,20.0,1152.060226,0.0,92.051324
83,stressful_future,Policy_B_balanced,0.06038,22.975623,45,0.045,0.02,20.663821,38.89062,16.435339,0.0,77.879053,14.172271
83,stressful_future,Policy_C_high_adaptation,0.06038,22.975623,45,0.035,0.045,40.603365,50.804136,20.0,95.630107,53.373936,38.677388
83,stressful_future,Policy_D_precautionary,0.06038,22.975623,45,0.055,0.04,2.695231,25.326149,2.486792,0.0,92.051324,0.0
84,stressful_future,Policy_A_low_control,0.068346,17.241799,24,0.025,0.01,144.611487,144.611487,20.0,1559.913694,0.0,83.304613
84,stressful_future,Policy_B_balanced,0.068346,17.241799,24,0.045,0.02,40.032098,40.032098,17.557534,0.032098,65.969507,17.335106
84,stressful_future,Policy_C_high_adaptation,0.068346,17.241799,24,0.035,0.045,61.688086,61.688086,20.0,262.843772,21.280749,62.023864
84,stressful_future,Policy_D_precautionary,0.068346,17.241799,24,0.055,0.04,16.521229,27.1306,10.250889,0.0,83.304613,0.0
85,low_pressure_future,Policy_A_low_control,0.046394,5.224822,21,0.025,0.01,56.422011,56.422011,20.0,154.400216,36.601269,53.49233
85,low_pressure_future,Policy_B_balanced,0.046394,5.224822,21,0.045,0.02,16.226814,20.564994,15.368837,0.0,85.122663,4.970936
85,low_pressure_future,Policy_C_high_adaptation,0.046394,5.224822,21,0.035,0.045,31.34073,31.34073,20.0,0.0,73.360379,16.73322
85,low_pressure_future,Policy_D_precautionary,0.046394,5.224822,21,0.055,0.04,8.177335,20.0,8.177335,0.0,90.093599,0.0
86,moderate_future,Policy_A_low_control,0.069751,13.012685,43,0.025,0.01,192.818787,192.818787,20.0,2714.9382,0.0,72.047265
86,moderate_future,Policy_B_balanced,0.069751,13.012685,43,0.045,0.02,55.960652,55.960652,20.0,231.57968,29.275478,42.771787
86,moderate_future,Policy_C_high_adaptation,0.069751,13.012685,43,0.035,0.045,67.028047,67.028047,20.0,602.986802,0.0,72.047265
86,moderate_future,Policy_D_precautionary,0.069751,13.012685,43,0.055,0.04,31.219634,36.883818,20.0,0.0,72.047265,0.0
87,low_pressure_future,Policy_A_low_control,0.053816,1.203416,35,0.025,0.01,93.097138,93.097138,20.0,857.780212,0.0,84.524164
87,low_pressure_future,Policy_B_balanced,0.053816,1.203416,35,0.045,0.02,32.366606,32.366606,20.0,0.0,72.488385,12.035779
87,low_pressure_future,Policy_C_high_adaptation,0.053816,1.203416,35,0.035,0.045,48.178803,48.178803,20.0,91.310162,49.917001,34.607163
87,low_pressure_future,Policy_D_precautionary,0.053816,1.203416,35,0.055,0.04,17.459727,20.0,17.459727,0.0,84.524164,0.0
88,stressful_future,Policy_A_low_control,0.065171,20.465277,25,0.025,0.01,112.11919,112.11919,20.0,983.258498,0.0,89.100607
88,stressful_future,Policy_B_balanced,0.065171,20.465277,25,0.045,0.02,25.114881,32.298444,12.484659,0.0,76.85646,12.244147
88,stressful_future,Policy_C_high_adaptation,0.065171,20.465277,25,0.035,0.045,51.380469,51.380469,20.0,80.174446,48.309157,40.79145
88,stressful_future,Policy_D_precautionary,0.065171,20.465277,25,0.055,0.04,7.541448,25.498096,5.29216,0.0,89.100607,0.0
89,moderate_future,Policy_A_low_control,0.038413,12.187884,25,0.025,0.01,25.055841,27.536135,15.717587,0.0,78.082461,16.591009
89,moderate_future,Policy_B_balanced,0.038413,12.187884,25,0.045,0.02,3.781902,20.0,3.781902,0.0,92.730859,1.942611
89,moderate_future,Policy_C_high_adaptation,0.038413,12.187884,25,0.035,0.045,10.804801,21.704062,9.590249,0.0,88.091104,6.582366
89,moderate_future,Policy_D_precautionary,0.038413,12.187884,25,0.055,0.04,0.544217,20.0,0.544217,0.0,94.67347,0.0
90,low_pressure_future,Policy_A_low_control,0.039111,1.631061,27,0.025,0.01,43.130187,43.130187,20.0,10.957877,62.243553,28.743097
90,low_pressure_future,Policy_B_balanced,0.039111,1.631061,27,0.045,0.02,12.690115,20.0,12.690115,0.0,87.385931,3.600719
90,low_pressure_future,Policy_C_high_adaptation,0.039111,1.631061,27,0.035,0.045,23.714823,23.714823,20.0,0.0,79.8424,11.14425
