scenario,time,state,absolute_state,adaptive_capacity,shock,performance,performance_loss,initial_adaptive_capacity,recovery_erosion,learning_gain,shock_multiplier
fragile_efficiency,87,0.891148,0.891148,0.02,0.0,0.777213,0.222787,0.14,0.0018,0.0002,1.2
fragile_efficiency,88,0.903163,0.903163,0.02,0.0,0.774209,0.225791,0.14,0.0018,0.0002,1.2
fragile_efficiency,89,0.884638,0.884638,0.02,0.0,0.778841,0.221159,0.14,0.0018,0.0002,1.2
fragile_efficiency,90,3.273479,3.273479,0.02,2.4,0.18163,0.81837,0.14,0.0018,0.0002,1.2
fragile_efficiency,91,3.212209,3.212209,0.02,0.0,0.196948,0.803052,0.14,0.0018,0.0002,1.2
fragile_efficiency,92,3.175083,3.175083,0.02,0.0,0.206229,0.793771,0.14,0.0018,0.0002,1.2
fragile_efficiency,93,3.133915,3.133915,0.02,0.0,0.216521,0.783479,0.14,0.0018,0.0002,1.2
fragile_efficiency,94,3.078079,3.078079,0.02,0.0,0.23048,0.76952,0.14,0.0018,0.0002,1.2
fragile_efficiency,95,2.991244,2.991244,0.02,0.0,0.252189,0.747811,0.14,0.0018,0.0002,1.2
fragile_efficiency,96,2.954004,2.954004,0.02,0.0,0.261499,0.738501,0.14,0.0018,0.0002,1.2
fragile_efficiency,97,2.90445,2.90445,0.02,0.0,0.273887,0.726113,0.14,0.0018,0.0002,1.2
fragile_efficiency,98,2.877035,2.877035,0.02,0.0,0.280741,0.719259,0.14,0.0018,0.0002,1.2
fragile_efficiency,99,2.818746,2.818746,0.02,0.0,0.295313,0.704687,0.14,0.0018,0.0002,1.2
fragile_efficiency,100,2.811199,2.811199,0.02,0.0,0.2972,0.7028,0.14,0.0018,0.0002,1.2
fragile_efficiency,101,2.746003,2.746003,0.02,0.0,0.313499,0.686501,0.14,0.0018,0.0002,1.2
fragile_efficiency,102,2.730909,2.730909,0.02,0.0,0.317273,0.682727,0.14,0.0018,0.0002,1.2
fragile_efficiency,103,2.679169,2.679169,0.02,0.0,0.330208,0.669792,0.14,0.0018,0.0002,1.2
fragile_efficiency,104,2.612679,2.612679,0.02,0.0,0.34683,0.65317,0.14,0.0018,0.0002,1.2
fragile_efficiency,105,2.532214,2.532214,0.02,0.0,0.366946,0.633054,0.14,0.0018,0.0002,1.2
fragile_efficiency,106,2.477794,2.477794,0.02,0.0,0.380551,0.619449,0.14,0.0018,0.0002,1.2
fragile_efficiency,107,2.463821,2.463821,0.02,0.0,0.384045,0.615955,0.14,0.0018,0.0002,1.2
fragile_efficiency,108,2.434954,2.434954,0.02,0.0,0.391261,0.608739,0.14,0.0018,0.0002,1.2
fragile_efficiency,109,2.403477,2.403477,0.02,0.0,0.399131,0.600869,0.14,0.0018,0.0002,1.2
fragile_efficiency,110,2.296011,2.296011,0.02,0.0,0.425997,0.574003,0.14,0.0018,0.0002,1.2
fragile_efficiency,111,2.267865,2.267865,0.02,0.0,0.433034,0.566966,0.14,0.0018,0.0002,1.2
fragile_efficiency,112,2.236404,2.236404,0.02,0.0,0.440899,0.559101,0.14,0.0018,0.0002,1.2
fragile_efficiency,113,2.177928,2.177928,0.02,0.0,0.455518,0.544482,0.14,0.0018,0.0002,1.2
fragile_efficiency,114,2.118684,2.118684,0.02,0.0,0.470329,0.529671,0.14,0.0018,0.0002,1.2
fragile_efficiency,115,2.076253,2.076253,0.02,0.0,0.480937,0.519063,0.14,0.0018,0.0002,1.2
fragile_efficiency,116,2.07785,2.07785,0.02,0.0,0.480538,0.519462,0.14,0.0018,0.0002,1.2
fragile_efficiency,117,2.009915,2.009915,0.02,0.0,0.497521,0.502479,0.14,0.0018,0.0002,1.2
fragile_efficiency,118,1.959022,1.959022,0.02,0.0,0.510245,0.489755,0.14,0.0018,0.0002,1.2
fragile_efficiency,119,1.953886,1.953886,0.02,0.0,0.511528,0.488472,0.14,0.0018,0.0002,1.2
fragile_efficiency,120,1.903655,1.903655,0.02,0.0,0.524086,0.475914,0.14,0.0018,0.0002,1.2
fragile_efficiency,121,1.856475,1.856475,0.02,0.0,0.535881,0.464119,0.14,0.0018,0.0002,1.2
fragile_efficiency,122,1.82179,1.82179,0.02,0.0,0.544552,0.455448,0.14,0.0018,0.0002,1.2
fragile_efficiency,123,1.754322,1.754322,0.02,0.0,0.561419,0.438581,0.14,0.0018,0.0002,1.2
fragile_efficiency,124,1.724734,1.724734,0.02,0.0,0.568816,0.431184,0.14,0.0018,0.0002,1.2
fragile_efficiency,125,4.299999,4.299999,0.02,2.64,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,126,4.236129,4.236129,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,127,4.151486,4.151486,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,128,4.125542,4.125542,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,129,4.050052,4.050052,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,130,4.003194,4.003194,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,131,3.890548,3.890548,0.02,0.0,0.027363,0.972637,0.14,0.0018,0.0002,1.2
fragile_efficiency,132,3.809684,3.809684,0.02,0.0,0.047579,0.952421,0.14,0.0018,0.0002,1.2
fragile_efficiency,133,3.741569,3.741569,0.02,0.0,0.064608,0.935392,0.14,0.0018,0.0002,1.2
fragile_efficiency,134,3.71038,3.71038,0.02,0.0,0.072405,0.927595,0.14,0.0018,0.0002,1.2
fragile_efficiency,135,3.59415,3.59415,0.02,0.0,0.101463,0.898537,0.14,0.0018,0.0002,1.2
fragile_efficiency,136,3.547032,3.547032,0.02,0.0,0.113242,0.886758,0.14,0.0018,0.0002,1.2
fragile_efficiency,137,3.490875,3.490875,0.02,0.0,0.127281,0.872719,0.14,0.0018,0.0002,1.2
fragile_efficiency,138,3.459397,3.459397,0.02,0.0,0.135151,0.864849,0.14,0.0018,0.0002,1.2
fragile_efficiency,139,3.408018,3.408018,0.02,0.0,0.147995,0.852005,0.14,0.0018,0.0002,1.2
fragile_efficiency,140,3.34116,3.34116,0.02,0.0,0.16471,0.83529,0.14,0.0018,0.0002,1.2
fragile_efficiency,141,3.261295,3.261295,0.02,0.0,0.184676,0.815324,0.14,0.0018,0.0002,1.2
fragile_efficiency,142,3.164865,3.164865,0.02,0.0,0.208784,0.791216,0.14,0.0018,0.0002,1.2
fragile_efficiency,143,3.106453,3.106453,0.02,0.0,0.223387,0.776613,0.14,0.0018,0.0002,1.2
fragile_efficiency,144,3.039532,3.039532,0.02,0.0,0.240117,0.759883,0.14,0.0018,0.0002,1.2
fragile_efficiency,145,3.029248,3.029248,0.02,0.0,0.242688,0.757312,0.14,0.0018,0.0002,1.2
fragile_efficiency,146,2.953387,2.953387,0.02,0.0,0.261653,0.738347,0.14,0.0018,0.0002,1.2
fragile_efficiency,147,2.902329,2.902329,0.02,0.0,0.274418,0.725582,0.14,0.0018,0.0002,1.2
fragile_efficiency,148,2.805058,2.805058,0.02,0.0,0.298736,0.701264,0.14,0.0018,0.0002,1.2
fragile_efficiency,149,2.73907,2.73907,0.02,0.0,0.315233,0.684767,0.14,0.0018,0.0002,1.2
fragile_efficiency,150,2.690817,2.690817,0.02,0.0,0.327296,0.672704,0.14,0.0018,0.0002,1.2
fragile_efficiency,151,2.6576,2.6576,0.02,0.0,0.3356,0.6644,0.14,0.0018,0.0002,1.2
fragile_efficiency,152,2.64065,2.64065,0.02,0.0,0.339837,0.660163,0.14,0.0018,0.0002,1.2
fragile_efficiency,153,2.586734,2.586734,0.02,0.0,0.353317,0.646683,0.14,0.0018,0.0002,1.2
fragile_efficiency,154,2.507068,2.507068,0.02,0.0,0.373233,0.626767,0.14,0.0018,0.0002,1.2
fragile_efficiency,155,5.468373,5.468373,0.02,3.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,156,5.37193,5.37193,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,157,5.276783,5.276783,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,158,5.15374,5.15374,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,159,5.079,5.079,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,160,4.979617,4.979617,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,161,4.89752,4.89752,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,162,4.831422,4.831422,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,163,4.750025,4.750025,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,164,4.662188,4.662188,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,165,4.622764,4.622764,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,166,4.536401,4.536401,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,167,4.438274,4.438274,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,168,4.352308,4.352308,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,169,4.302331,4.302331,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,170,4.219252,4.219252,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,171,4.147851,4.147851,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,172,4.094788,4.094788,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,173,4.00007,4.00007,0.02,0.0,0.0,1.0,0.14,0.0018,0.0002,1.2
fragile_efficiency,174,3.876905,3.876905,0.02,0.0,0.030774,0.969226,0.14,0.0018,0.0002,1.2
fragile_efficiency,175,3.806852,3.806852,0.02,0.0,0.048287,0.951713,0.14,0.0018,0.0002,1.2
fragile_efficiency,176,3.736459,3.736459,0.02,0.0,0.065885,0.934115,0.14,0.0018,0.0002,1.2
fragile_efficiency,177,3.646529,3.646529,0.02,0.0,0.088368,0.911632,0.14,0.0018,0.0002,1.2
fragile_efficiency,178,3.595376,3.595376,0.02,0.0,0.101156,0.898844,0.14,0.0018,0.0002,1.2
fragile_efficiency,179,3.538657,3.538657,0.02,0.0,0.115336,0.884664,0.14,0.0018,0.0002,1.2
fragile_efficiency,180,3.443009,3.443009,0.02,0.0,0.139248,0.860752,0.14,0.0018,0.0002,1.2
transformative_adaptation,1,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.0007,0.0016,1.1
transformative_adaptation,2,-0.003602,0.003602,0.2009,0.0,0.999099,0.000901,0.2,0.0007,0.0016,1.1
transformative_adaptation,3,-0.007198,0.007198,0.201794,0.0,0.998201,0.001799,0.2,0.0007,0.0016,1.1
transformative_adaptation,4,-0.008522,0.008522,0.202683,0.0,0.99787,0.00213,0.2,0.0007,0.0016,1.1
transformative_adaptation,5,0.010762,0.010762,0.203569,0.0,0.997309,0.002691,0.2,0.0007,0.0016,1.1
transformative_adaptation,6,0.005372,0.005372,0.204452,0.0,0.998657,0.001343,0.2,0.0007,0.0016,1.1
transformative_adaptation,7,-0.033165,0.033165,0.205343,0.0,0.991709,0.008291,0.2,0.0007,0.0016,1.1
transformative_adaptation,8,-0.018018,0.018018,0.20619,0.0,0.995495,0.004505,0.2,0.0007,0.0016,1.1
transformative_adaptation,9,-0.020971,0.020971,0.207061,0.0,0.994757,0.005243,0.2,0.0007,0.0016,1.1
transformative_adaptation,10,-0.022034,0.022034,0.207928,0.0,0.994491,0.005509,0.2,0.0007,0.0016,1.1
transformative_adaptation,11,-0.014537,0.014537,0.208793,0.0,0.996366,0.003634,0.2,0.0007,0.0016,1.1
transformative_adaptation,12,-0.005681,0.005681,0.209669,0.0,0.99858,0.00142,0.2,0.0007,0.0016,1.1
transformative_adaptation,13,0.024604,0.024604,0.21056,0.0,0.993849,0.006151,0.2,0.0007,0.0016,1.1
transformative_adaptation,14,0.035818,0.035818,0.211421,0.0,0.991046,0.008954,0.2,0.0007,0.0016,1.1
transformative_adaptation,15,0.030978,0.030978,0.212264,0.0,0.992256,0.007744,0.2,0.0007,0.0016,1.1
transformative_adaptation,16,0.005918,0.005918,0.213114,0.0,0.998521,0.001479,0.2,0.0007,0.0016,1.1
transformative_adaptation,17,-0.020715,0.020715,0.214005,0.0,0.994821,0.005179,0.2,0.0007,0.0016,1.1
transformative_adaptation,18,-0.010105,0.010105,0.214871,0.0,0.997474,0.002526,0.2,0.0007,0.0016,1.1
transformative_adaptation,19,0.024852,0.024852,0.215755,0.0,0.993787,0.006213,0.2,0.0007,0.0016,1.1
transformative_adaptation,20,0.02051,0.02051,0.216615,0.0,0.994872,0.005128,0.2,0.0007,0.0016,1.1
transformative_adaptation,21,0.013391,0.013391,0.217483,0.0,0.996652,0.003348,0.2,0.0007,0.0016,1.1
transformative_adaptation,22,0.023762,0.023762,0.218361,0.0,0.99406,0.00594,0.2,0.0007,0.0016,1.1
transformative_adaptation,23,-0.017786,0.017786,0.219223,0.0,0.995553,0.004447,0.2,0.0007,0.0016,1.1
transformative_adaptation,24,-0.021678,0.021678,0.220095,0.0,0.99458,0.00542,0.2,0.0007,0.0016,1.1
transformative_adaptation,25,1.645371,1.645371,0.22096,1.65,0.588657,0.411343,0.2,0.0007,0.0016,1.1
transformative_adaptation,26,1.304796,1.304796,0.22026,0.0,0.673801,0.326199,0.2,0.0007,0.0016,1.1
transformative_adaptation,27,1.0123,1.0123,0.21956,0.0,0.746925,0.253075,0.2,0.0007,0.0016,1.1
transformative_adaptation,28,0.800163,0.800163,0.21886,0.0,0.799959,0.200041,0.2,0.0007,0.0016,1.1
transformative_adaptation,29,0.631549,0.631549,0.21848,0.0,0.842113,0.157887,0.2,0.0007,0.0016,1.1
transformative_adaptation,30,0.513196,0.513196,0.218369,0.0,0.871701,0.128299,0.2,0.0007,0.0016,1.1
transformative_adaptation,31,0.373259,0.373259,0.218448,0.0,0.906685,0.093315,0.2,0.0007,0.0016,1.1
transformative_adaptation,32,0.305814,0.305814,0.218751,0.0,0.923546,0.076454,0.2,0.0007,0.0016,1.1
transformative_adaptation,33,0.200928,0.200928,0.219162,0.0,0.949768,0.050232,0.2,0.0007,0.0016,1.1
transformative_adaptation,34,0.091278,0.091278,0.21974,0.0,0.977181,0.022819,0.2,0.0007,0.0016,1.1
transformative_adaptation,35,0.055979,0.055979,0.220494,0.0,0.986005,0.013995,0.2,0.0007,0.0016,1.1
transformative_adaptation,36,0.020696,0.020696,0.221305,0.0,0.994826,0.005174,0.2,0.0007,0.0016,1.1
transformative_adaptation,37,0.037998,0.037998,0.222171,0.0,0.990501,0.009499,0.2,0.0007,0.0016,1.1
transformative_adaptation,38,0.046131,0.046131,0.223011,0.0,0.988467,0.011533,0.2,0.0007,0.0016,1.1
transformative_adaptation,39,0.005328,0.005328,0.223837,0.0,0.998668,0.001332,0.2,0.0007,0.0016,1.1
transformative_adaptation,40,0.025315,0.025315,0.224728,0.0,0.993671,0.006329,0.2,0.0007,0.0016,1.1
transformative_adaptation,41,-0.005451,0.005451,0.225588,0.0,0.998637,0.001363,0.2,0.0007,0.0016,1.1
transformative_adaptation,42,-0.006373,0.006373,0.226479,0.0,0.998407,0.001593,0.2,0.0007,0.0016,1.1
transformative_adaptation,43,-0.012271,0.012271,0.227369,0.0,0.996932,0.003068,0.2,0.0007,0.0016,1.1
transformative_adaptation,44,-0.00661,0.00661,0.228249,0.0,0.998348,0.001652,0.2,0.0007,0.0016,1.1
transformative_adaptation,45,0.015371,0.015371,0.229139,0.0,0.996157,0.003843,0.2,0.0007,0.0016,1.1
transformative_adaptation,46,0.027796,0.027796,0.230014,0.0,0.993051,0.006949,0.2,0.0007,0.0016,1.1
transformative_adaptation,47,0.030126,0.030126,0.23087,0.0,0.992469,0.007531,0.2,0.0007,0.0016,1.1
transformative_adaptation,48,0.039394,0.039394,0.231721,0.0,0.990152,0.009848,0.2,0.0007,0.0016,1.1
transformative_adaptation,49,0.042195,0.042195,0.232558,0.0,0.989451,0.010549,0.2,0.0007,0.0016,1.1
transformative_adaptation,50,0.016672,0.016672,0.233391,0.0,0.995832,0.004168,0.2,0.0007,0.0016,1.1
transformative_adaptation,51,-0.005168,0.005168,0.234264,0.0,0.998708,0.001292,0.2,0.0007,0.0016,1.1
transformative_adaptation,52,-0.015702,0.015702,0.235156,0.0,0.996075,0.003925,0.2,0.0007,0.0016,1.1
transformative_adaptation,53,0.000487,0.000487,0.236031,0.0,0.999878,0.000122,0.2,0.0007,0.0016,1.1
transformative_adaptation,54,-0.005881,0.005881,0.23693,0.0,0.99853,0.00147,0.2,0.0007,0.0016,1.1
transformative_adaptation,55,1.923912,1.923912,0.237821,1.87,0.519022,0.480978,0.2,0.0007,0.0016,1.1
transformative_adaptation,56,1.44723,1.44723,0.237121,0.0,0.638192,0.361808,0.2,0.0007,0.0016,1.1
transformative_adaptation,57,1.077603,1.077603,0.236421,0.0,0.730599,0.269401,0.2,0.0007,0.0016,1.1
transformative_adaptation,58,0.842802,0.842802,0.235721,0.0,0.7893,0.2107,0.2,0.0007,0.0016,1.1
transformative_adaptation,59,0.68006,0.68006,0.235272,0.0,0.829985,0.170015,0.2,0.0007,0.0016,1.1
transformative_adaptation,60,0.532831,0.532831,0.235084,0.0,0.866792,0.133208,0.2,0.0007,0.0016,1.1
transformative_adaptation,61,0.428441,0.428441,0.235132,0.0,0.89289,0.10711,0.2,0.0007,0.0016,1.1
transformative_adaptation,62,0.363268,0.363268,0.235346,0.0,0.909183,0.090817,0.2,0.0007,0.0016,1.1
transformative_adaptation,63,0.275308,0.275308,0.235665,0.0,0.931173,0.068827,0.2,0.0007,0.0016,1.1
transformative_adaptation,64,0.174727,0.174727,0.236124,0.0,0.956318,0.043682,0.2,0.0007,0.0016,1.1
transformative_adaptation,65,0.120059,0.120059,0.236745,0.0,0.969985,0.030015,0.2,0.0007,0.0016,1.1
transformative_adaptation,66,0.115373,0.115373,0.237453,0.0,0.971157,0.028843,0.2,0.0007,0.0016,1.1
transformative_adaptation,67,0.051803,0.051803,0.238168,0.0,0.987049,0.012951,0.2,0.0007,0.0016,1.1
transformative_adaptation,68,0.040261,0.040261,0.238985,0.0,0.989935,0.010065,0.2,0.0007,0.0016,1.1
transformative_adaptation,69,0.036937,0.036937,0.239821,0.0,0.990766,0.009234,0.2,0.0007,0.0016,1.1
transformative_adaptation,70,0.020158,0.020158,0.240662,0.0,0.994961,0.005039,0.2,0.0007,0.0016,1.1
transformative_adaptation,71,0.03338,0.03338,0.241529,0.0,0.991655,0.008345,0.2,0.0007,0.0016,1.1
transformative_adaptation,72,0.039809,0.039809,0.242376,0.0,0.990048,0.009952,0.2,0.0007,0.0016,1.1
transformative_adaptation,73,0.088162,0.088162,0.243212,0.0,0.977959,0.022041,0.2,0.0007,0.0016,1.1
transformative_adaptation,74,0.082152,0.082152,0.243971,0.0,0.979462,0.020538,0.2,0.0007,0.0016,1.1
transformative_adaptation,75,0.046811,0.046811,0.24474,0.0,0.988297,0.011703,0.2,0.0007,0.0016,1.1
transformative_adaptation,76,0.021271,0.021271,0.245565,0.0,0.994682,0.005318,0.2,0.0007,0.0016,1.1
transformative_adaptation,77,-0.00476,0.00476,0.246431,0.0,0.99881,0.00119,0.2,0.0007,0.0016,1.1
transformative_adaptation,78,0.020224,0.020224,0.247323,0.0,0.994944,0.005056,0.2,0.0007,0.0016,1.1
transformative_adaptation,79,0.001034,0.001034,0.248191,0.0,0.999742,0.000258,0.2,0.0007,0.0016,1.1
transformative_adaptation,80,-0.00098,0.00098,0.249089,0.0,0.999755,0.000245,0.2,0.0007,0.0016,1.1
transformative_adaptation,81,0.017997,0.017997,0.249988,0.0,0.995501,0.004499,0.2,0.0007,0.0016,1.1
transformative_adaptation,82,-0.004604,0.004604,0.250859,0.0,0.998849,0.001151,0.2,0.0007,0.0016,1.1
transformative_adaptation,83,-0.010786,0.010786,0.251751,0.0,0.997303,0.002697,0.2,0.0007,0.0016,1.1
transformative_adaptation,84,-0.054094,0.054094,0.252634,0.0,0.986477,0.013523,0.2,0.0007,0.0016,1.1
transformative_adaptation,85,-0.067446,0.067446,0.253448,0.0,0.983139,0.016861,0.2,0.0007,0.0016,1.1
transformative_adaptation,86,-0.064492,0.064492,0.25424,0.0,0.983877,0.016123,0.2,0.0007,0.0016,1.1
transformative_adaptation,87,-0.03765,0.03765,0.255037,0.0,0.990588,0.009412,0.2,0.0007,0.0016,1.1
transformative_adaptation,88,0.001821,0.001821,0.255876,0.0,0.999545,0.000455,0.2,0.0007,0.0016,1.1
transformative_adaptation,89,0.000892,0.000892,0.256773,0.0,0.999777,0.000223,0.2,0.0007,0.0016,1.1
transformative_adaptation,90,2.207196,2.207196,0.257672,2.2,0.448201,0.551799,0.2,0.0007,0.0016,1.1
transformative_adaptation,91,1.644208,1.644208,0.256972,0.0,0.588948,0.411052,0.2,0.0007,0.0016,1.1
transformative_adaptation,92,1.249962,1.249962,0.256272,0.0,0.68751,0.31249,0.2,0.0007,0.0016,1.1
transformative_adaptation,93,0.952841,0.952841,0.255572,0.0,0.76179,0.23821,0.2,0.0007,0.0016,1.1
transformative_adaptation,94,0.716759,0.716759,0.254947,0.0,0.82081,0.17919,0.2,0.0007,0.0016,1.1
transformative_adaptation,95,0.508926,0.508926,0.254701,0.0,0.872768,0.127232,0.2,0.0007,0.0016,1.1
transformative_adaptation,96,0.401843,0.401843,0.254786,0.0,0.899539,0.100461,0.2,0.0007,0.0016,1.1
transformative_adaptation,97,0.308882,0.308882,0.255043,0.0,0.922779,0.077221,0.2,0.0007,0.0016,1.1
transformative_adaptation,98,0.260652,0.260652,0.255449,0.0,0.934837,0.065163,0.2,0.0007,0.0016,1.1
transformative_adaptation,99,0.193195,0.193195,0.255932,0.0,0.951701,0.048299,0.2,0.0007,0.0016,1.1
transformative_adaptation,100,0.192464,0.192464,0.256523,0.0,0.951884,0.048116,0.2,0.0007,0.0016,1.1
transformative_adaptation,101,0.134006,0.134006,0.257115,0.0,0.966498,0.033502,0.2,0.0007,0.0016,1.1
transformative_adaptation,102,0.139286,0.139286,0.257801,0.0,0.965179,0.034821,0.2,0.0007,0.0016,1.1
transformative_adaptation,103,0.106162,0.106162,0.258478,0.0,0.97346,0.02654,0.2,0.0007,0.0016,1.1
transformative_adaptation,104,0.065737,0.065737,0.259208,0.0,0.983566,0.016434,0.2,0.0007,0.0016,1.1
transformative_adaptation,105,0.020434,0.020434,0.260003,0.0,0.994892,0.005108,0.2,0.0007,0.0016,1.1
transformative_adaptation,106,0.011328,0.011328,0.26087,0.0,0.997168,0.002832,0.2,0.0007,0.0016,1.1
transformative_adaptation,107,0.043946,0.043946,0.261752,0.0,0.989014,0.010986,0.2,0.0007,0.0016,1.1
transformative_adaptation,108,0.052816,0.052816,0.262582,0.0,0.986796,0.013204,0.2,0.0007,0.0016,1.1
transformative_adaptation,109,0.056126,0.056126,0.263397,0.0,0.985968,0.014032,0.2,0.0007,0.0016,1.1
transformative_adaptation,110,-0.0181,0.0181,0.264207,0.0,0.995475,0.004525,0.2,0.0007,0.0016,1.1
transformative_adaptation,111,0.004472,0.004472,0.265078,0.0,0.998882,0.001118,0.2,0.0007,0.0016,1.1
transformative_adaptation,112,0.017179,0.017179,0.265971,0.0,0.995705,0.004295,0.2,0.0007,0.0016,1.1
transformative_adaptation,113,-0.001153,0.001153,0.266844,0.0,0.999712,0.000288,0.2,0.0007,0.0016,1.1
transformative_adaptation,114,-0.016529,0.016529,0.267742,0.0,0.995868,0.004132,0.2,0.0007,0.0016,1.1
transformative_adaptation,115,-0.012147,0.012147,0.268615,0.0,0.996963,0.003037,0.2,0.0007,0.0016,1.1
transformative_adaptation,116,0.034249,0.034249,0.269496,0.0,0.991438,0.008562,0.2,0.0007,0.0016,1.1
transformative_adaptation,117,-0.001388,0.001388,0.270341,0.0,0.999653,0.000347,0.2,0.0007,0.0016,1.1
transformative_adaptation,118,-0.011706,0.011706,0.271239,0.0,0.997073,0.002927,0.2,0.0007,0.0016,1.1
transformative_adaptation,119,0.025524,0.025524,0.27212,0.0,0.993619,0.006381,0.2,0.0007,0.0016,1.1
transformative_adaptation,120,0.007403,0.007403,0.272979,0.0,0.998149,0.001851,0.2,0.0007,0.0016,1.1
transformative_adaptation,121,-0.003731,0.003731,0.273868,0.0,0.999067,0.000933,0.2,0.0007,0.0016,1.1
transformative_adaptation,122,-0.000262,0.000262,0.274762,0.0,0.999935,6.5e-05,0.2,0.0007,0.0016,1.1
transformative_adaptation,123,-0.031222,0.031222,0.275661,0.0,0.992195,0.007805,0.2,0.0007,0.0016,1.1
transformative_adaptation,124,-0.01709,0.01709,0.276511,0.0,0.995728,0.004272,0.2,0.0007,0.0016,1.1
transformative_adaptation,125,2.37741,2.37741,0.277384,2.42,0.405647,0.594353,0.2,0.0007,0.0016,1.1
transformative_adaptation,126,1.741749,1.741749,0.276684,0.0,0.564563,0.435437,0.2,0.0007,0.0016,1.1
transformative_adaptation,127,1.261134,1.261134,0.275984,0.0,0.684717,0.315283,0.2,0.0007,0.0016,1.1
transformative_adaptation,128,0.97105,0.97105,0.275284,0.0,0.757238,0.242762,0.2,0.0007,0.0016,1.1
transformative_adaptation,129,0.711391,0.711391,0.27463,0.0,0.822152,0.177848,0.2,0.0007,0.0016,1.1
transformative_adaptation,130,0.550333,0.550333,0.274392,0.0,0.862417,0.137583,0.2,0.0007,0.0016,1.1
transformative_adaptation,131,0.366734,0.366734,0.274411,0.0,0.908317,0.091683,0.2,0.0007,0.0016,1.1
transformative_adaptation,132,0.26293,0.26293,0.274725,0.0,0.934268,0.065732,0.2,0.0007,0.0016,1.1
transformative_adaptation,133,0.198649,0.198649,0.275204,0.0,0.950338,0.049662,0.2,0.0007,0.0016,1.1
transformative_adaptation,134,0.187507,0.187507,0.275786,0.0,0.953123,0.046877,0.2,0.0007,0.0016,1.1
transformative_adaptation,135,0.09366,0.09366,0.276386,0.0,0.976585,0.023415,0.2,0.0007,0.0016,1.1
transformative_adaptation,136,0.092469,0.092469,0.277136,0.0,0.976883,0.023117,0.2,0.0007,0.0016,1.1
transformative_adaptation,137,0.081557,0.081557,0.277888,0.0,0.979611,0.020389,0.2,0.0007,0.0016,1.1
transformative_adaptation,138,0.097169,0.097169,0.278658,0.0,0.975708,0.024292,0.2,0.0007,0.0016,1.1
transformative_adaptation,139,0.087829,0.087829,0.279402,0.0,0.978043,0.021957,0.2,0.0007,0.0016,1.1
transformative_adaptation,140,0.064525,0.064525,0.280162,0.0,0.983869,0.016131,0.2,0.0007,0.0016,1.1
transformative_adaptation,141,0.033355,0.033355,0.280959,0.0,0.991661,0.008339,0.2,0.0007,0.0016,1.1
transformative_adaptation,142,-0.007249,0.007249,0.281805,0.0,0.998188,0.001812,0.2,0.0007,0.0016,1.1
transformative_adaptation,143,-0.000314,0.000314,0.282694,0.0,0.999921,7.9e-05,0.2,0.0007,0.0016,1.1
transformative_adaptation,144,-0.005018,0.005018,0.283593,0.0,0.998746,0.001254,0.2,0.0007,0.0016,1.1
transformative_adaptation,145,0.046916,0.046916,0.284485,0.0,0.988271,0.011729,0.2,0.0007,0.0016,1.1
transformative_adaptation,146,0.018255,0.018255,0.28531,0.0,0.995436,0.004564,0.2,0.0007,0.0016,1.1
transformative_adaptation,147,0.021041,0.021041,0.286181,0.0,0.99474,0.00526,0.2,0.0007,0.0016,1.1
transformative_adaptation,148,-0.024224,0.024224,0.287047,0.0,0.993944,0.006056,0.2,0.0007,0.0016,1.1
