scenario,path,step,control_parameter,system_state,jump_size,transition_flag,rolling_variance_20,rolling_autocorrelation_20,dt,transition_jump_threshold
baseline_hysteresis,forward_forcing,256,0.846823,0.10009,0.045083,0,0.027942,0.999998,0.05,0.15
baseline_hysteresis,forward_forcing,257,0.854849,0.147786,0.047697,0,0.031191,0.999998,0.05,0.15
baseline_hysteresis,forward_forcing,258,0.862876,0.198158,0.050372,0,0.034854,0.999999,0.05,0.15
baseline_hysteresis,forward_forcing,259,0.870903,0.251222,0.053064,0,0.038971,0.999999,0.05,0.15
baseline_hysteresis,forward_forcing,260,0.87893,0.306937,0.055715,0,0.043577,0.999999,0.05,0.15
baseline_hysteresis,forward_forcing,261,0.886957,0.365186,0.058249,0,0.048696,0.999999,0.05,0.15
baseline_hysteresis,forward_forcing,262,0.894983,0.425759,0.060573,0,0.054343,0.999998,0.05,0.15
baseline_hysteresis,forward_forcing,263,0.90301,0.488339,0.06258,0,0.060507,0.999995,0.05,0.15
baseline_hysteresis,forward_forcing,264,0.911037,0.552485,0.064146,0,0.067152,0.99999,0.05,0.15
baseline_hysteresis,forward_forcing,265,0.919064,0.61763,0.065145,0,0.074204,0.999983,0.05,0.15
baseline_hysteresis,forward_forcing,266,0.92709,0.683086,0.065456,0,0.081541,0.999973,0.05,0.15
baseline_hysteresis,forward_forcing,267,0.935117,0.748059,0.064974,0,0.088996,0.999958,0.05,0.15
baseline_hysteresis,forward_forcing,268,0.943144,0.811689,0.06363,0,0.096346,0.999938,0.05,0.15
baseline_hysteresis,forward_forcing,269,0.951171,0.873094,0.061404,0,0.103326,0.999914,0.05,0.15
baseline_hysteresis,forward_forcing,270,0.959197,0.93143,0.058337,0,0.109632,0.999884,0.05,0.15
baseline_hysteresis,forward_forcing,271,0.967224,0.985959,0.054529,0,0.114949,0.999849,0.05,0.15
baseline_hysteresis,forward_forcing,272,0.975251,1.036097,0.050137,0,0.118969,0.99981,0.05,0.15
baseline_hysteresis,forward_forcing,273,0.983278,1.081453,0.045356,0,0.121421,0.999769,0.05,0.15
baseline_hysteresis,forward_forcing,274,0.991304,1.121851,0.040398,0,0.122101,0.999727,0.05,0.15
baseline_hysteresis,forward_forcing,275,0.999331,1.157315,0.035464,0,0.120887,0.999686,0.05,0.15
baseline_hysteresis,forward_forcing,276,1.007358,1.188044,0.03073,0,0.117759,0.999649,0.05,0.15
baseline_hysteresis,forward_forcing,277,1.015385,1.214372,0.026328,0,0.1128,0.999618,0.05,0.15
baseline_hysteresis,forward_forcing,278,1.023411,1.23672,0.022347,0,0.106193,0.999593,0.05,0.15
baseline_hysteresis,forward_forcing,279,1.031438,1.255551,0.018831,0,0.098206,0.999577,0.05,0.15
baseline_hysteresis,forward_forcing,280,1.039465,1.271339,0.015788,0,0.089168,0.999571,0.05,0.15
baseline_hysteresis,forward_forcing,281,1.047492,1.284537,0.013198,0,0.079452,0.999574,0.05,0.15
baseline_hysteresis,forward_forcing,282,1.055518,1.295563,0.011026,0,0.069443,0.999588,0.05,0.15
baseline_hysteresis,forward_forcing,283,1.063545,1.304789,0.009226,0,0.05951,0.999612,0.05,0.15
baseline_hysteresis,forward_forcing,284,1.071572,1.312539,0.007749,0,0.049986,0.999646,0.05,0.15
baseline_hysteresis,forward_forcing,285,1.079599,1.319086,0.006548,0,0.041145,0.999687,0.05,0.15
baseline_hysteresis,forward_forcing,286,1.087625,1.324662,0.005576,0,0.03319,0.999734,0.05,0.15
baseline_hysteresis,forward_forcing,287,1.095652,1.329457,0.004794,0,0.026245,0.999784,0.05,0.15
baseline_hysteresis,forward_forcing,288,1.103679,1.333626,0.004169,0,0.020357,0.999835,0.05,0.15
baseline_hysteresis,forward_forcing,289,1.111706,1.337296,0.00367,0,0.015505,0.999883,0.05,0.15
baseline_hysteresis,forward_forcing,290,1.119732,1.340569,0.003273,0,0.011616,0.999924,0.05,0.15
baseline_hysteresis,forward_forcing,291,1.127759,1.343527,0.002958,0,0.008577,0.999956,0.05,0.15
baseline_hysteresis,forward_forcing,292,1.135786,1.346235,0.002708,0,0.006259,0.999976,0.05,0.15
baseline_hysteresis,forward_forcing,293,1.143813,1.348745,0.00251,0,0.004528,0.99998,0.05,0.15
baseline_hysteresis,forward_forcing,294,1.151839,1.351098,0.002353,0,0.00326,0.999968,0.05,0.15
baseline_hysteresis,forward_forcing,295,1.159866,1.353327,0.002229,0,0.002345,0.999937,0.05,0.15
baseline_hysteresis,forward_forcing,296,1.167893,1.355458,0.00213,0,0.001694,0.99989,0.05,0.15
baseline_hysteresis,forward_forcing,297,1.17592,1.35751,0.002052,0,0.001233,0.99983,0.05,0.15
baseline_hysteresis,forward_forcing,298,1.183946,1.359499,0.00199,0,0.000909,0.999764,0.05,0.15
baseline_hysteresis,forward_forcing,299,1.191973,1.361439,0.00194,0,0.000682,0.999701,0.05,0.15
baseline_hysteresis,forward_forcing,300,1.2,1.363339,0.001899,0,0.000523,0.999652,0.05,0.15
baseline_hysteresis,backward_forcing,1,1.2,1.363339,0.0,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,2,1.191973,1.364403,0.001064,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,3,1.183946,1.364822,0.000419,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,4,1.17592,1.364744,7.8e-05,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,5,1.167893,1.364282,0.000462,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,6,1.159866,1.363525,0.000757,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,7,1.151839,1.36254,0.000985,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,8,1.143813,1.361379,0.001161,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,9,1.135786,1.360081,0.001297,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,10,1.127759,1.358678,0.001403,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,11,1.119732,1.357192,0.001486,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,12,1.111706,1.355642,0.00155,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,13,1.103679,1.35404,0.001601,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,14,1.095652,1.352398,0.001642,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,15,1.087625,1.350724,0.001674,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,16,1.079599,1.349023,0.001701,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,17,1.071572,1.347301,0.001722,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,18,1.063545,1.345561,0.00174,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,19,1.055518,1.343806,0.001755,0,,,0.05,0.15
baseline_hysteresis,backward_forcing,20,1.047492,1.342037,0.001768,0,5.9e-05,0.997259,0.05,0.15
baseline_hysteresis,backward_forcing,21,1.039465,1.340258,0.00178,0,6.8e-05,0.998782,0.05,0.15
baseline_hysteresis,backward_forcing,22,1.031438,1.338468,0.00179,0,7.7e-05,0.999421,0.05,0.15
baseline_hysteresis,backward_forcing,23,1.023411,1.336669,0.001799,0,8.4e-05,0.999711,0.05,0.15
baseline_hysteresis,backward_forcing,24,1.015385,1.334861,0.001808,0,9e-05,0.99985,0.05,0.15
baseline_hysteresis,backward_forcing,25,1.007358,1.333046,0.001815,0,9.5e-05,0.99992,0.05,0.15
baseline_hysteresis,backward_forcing,26,0.999331,1.331223,0.001823,0,9.9e-05,0.999956,0.05,0.15
baseline_hysteresis,backward_forcing,27,0.991304,1.329393,0.00183,0,0.000102,0.999976,0.05,0.15
baseline_hysteresis,backward_forcing,28,0.983278,1.327555,0.001837,0,0.000105,0.999986,0.05,0.15
baseline_hysteresis,backward_forcing,29,0.975251,1.325711,0.001844,0,0.000107,0.999992,0.05,0.15
baseline_hysteresis,backward_forcing,30,0.967224,1.32386,0.001851,0,0.000109,0.999996,0.05,0.15
baseline_hysteresis,backward_forcing,31,0.959197,1.322003,0.001857,0,0.000111,0.999997,0.05,0.15
baseline_hysteresis,backward_forcing,32,0.951171,1.320139,0.001864,0,0.000112,0.999999,0.05,0.15
baseline_hysteresis,backward_forcing,33,0.943144,1.318268,0.001871,0,0.000113,0.999999,0.05,0.15
baseline_hysteresis,backward_forcing,34,0.935117,1.316391,0.001877,0,0.000115,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,35,0.92709,1.314508,0.001884,0,0.000116,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,36,0.919064,1.312617,0.00189,0,0.000117,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,37,0.911037,1.31072,0.001897,0,0.000118,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,38,0.90301,1.308817,0.001904,0,0.000119,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,39,0.894983,1.306907,0.00191,0,0.00012,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,40,0.886957,1.30499,0.001917,0,0.000121,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,41,0.87893,1.303066,0.001924,0,0.000122,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,42,0.870903,1.301135,0.001931,0,0.000122,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,43,0.862876,1.299198,0.001937,0,0.000123,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,44,0.854849,1.297253,0.001944,0,0.000124,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,45,0.846823,1.295302,0.001951,0,0.000125,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,46,0.838796,1.293344,0.001958,0,0.000126,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,47,0.830769,1.291378,0.001966,0,0.000127,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,48,0.822742,1.289405,0.001973,0,0.000128,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,49,0.814716,1.287425,0.00198,0,0.000129,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,50,0.806689,1.285438,0.001987,0,0.00013,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,51,0.798662,1.283443,0.001995,0,0.000131,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,52,0.790635,1.281441,0.002002,0,0.000131,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,53,0.782609,1.279431,0.00201,0,0.000132,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,54,0.774582,1.277414,0.002017,0,0.000133,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,55,0.766555,1.275389,0.002025,0,0.000134,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,56,0.758528,1.273357,0.002033,0,0.000135,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,57,0.750502,1.271316,0.00204,0,0.000136,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,58,0.742475,1.269268,0.002048,0,0.000137,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,59,0.734448,1.267211,0.002056,0,0.000138,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,60,0.726421,1.265147,0.002064,0,0.000139,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,61,0.718395,1.263075,0.002072,0,0.00014,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,62,0.710368,1.260994,0.002081,0,0.000141,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,63,0.702341,1.258905,0.002089,0,0.000143,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,64,0.694314,1.256808,0.002097,0,0.000144,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,65,0.686288,1.254702,0.002106,0,0.000145,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,66,0.678261,1.252588,0.002114,0,0.000146,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,67,0.670234,1.250465,0.002123,0,0.000147,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,68,0.662207,1.248333,0.002132,0,0.000148,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,69,0.654181,1.246193,0.00214,0,0.000149,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,70,0.646154,1.244043,0.002149,0,0.00015,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,71,0.638127,1.241885,0.002158,0,0.000152,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,72,0.6301,1.239718,0.002167,0,0.000153,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,73,0.622074,1.237541,0.002177,0,0.000154,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,74,0.614047,1.235355,0.002186,0,0.000155,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,75,0.60602,1.23316,0.002195,0,0.000157,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,76,0.597993,1.230956,0.002205,0,0.000158,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,77,0.589967,1.228741,0.002214,0,0.000159,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,78,0.58194,1.226517,0.002224,0,0.000161,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,79,0.573913,1.224284,0.002234,0,0.000162,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,80,0.565886,1.22204,0.002244,0,0.000163,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,81,0.55786,1.219786,0.002254,0,0.000165,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,82,0.549833,1.217523,0.002264,0,0.000166,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,83,0.541806,1.215249,0.002274,0,0.000167,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,84,0.533779,1.212964,0.002284,0,0.000169,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,85,0.525753,1.210669,0.002295,0,0.00017,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,86,0.517726,1.208364,0.002305,0,0.000172,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,87,0.509699,1.206048,0.002316,0,0.000173,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,88,0.501672,1.203721,0.002327,0,0.000175,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,89,0.493645,1.201383,0.002338,0,0.000176,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,90,0.485619,1.199034,0.002349,0,0.000178,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,91,0.477592,1.196674,0.00236,0,0.00018,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,92,0.469565,1.194302,0.002372,0,0.000181,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,93,0.461538,1.191919,0.002383,0,0.000183,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,94,0.453512,1.189524,0.002395,0,0.000185,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,95,0.445485,1.187118,0.002407,0,0.000186,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,96,0.437458,1.1847,0.002418,0,0.000188,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,97,0.429431,1.182269,0.002431,0,0.00019,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,98,0.421405,1.179826,0.002443,0,0.000192,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,99,0.413378,1.177371,0.002455,0,0.000193,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,100,0.405351,1.174904,0.002468,0,0.000195,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,101,0.397324,1.172423,0.00248,0,0.000197,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,102,0.389298,1.16993,0.002493,0,0.000199,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,103,0.381271,1.167424,0.002506,0,0.000201,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,104,0.373244,1.164904,0.002519,0,0.000203,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,105,0.365217,1.162372,0.002533,0,0.000205,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,106,0.357191,1.159825,0.002546,0,0.000207,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,107,0.349164,1.157265,0.00256,0,0.000209,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,108,0.341137,1.154691,0.002574,0,0.000211,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,109,0.33311,1.152103,0.002588,0,0.000213,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,110,0.325084,1.149501,0.002602,0,0.000216,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,111,0.317057,1.146884,0.002617,0,0.000218,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,112,0.30903,1.144252,0.002632,0,0.00022,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,113,0.301003,1.141606,0.002646,0,0.000223,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,114,0.292977,1.138944,0.002662,0,0.000225,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,115,0.28495,1.136267,0.002677,0,0.000227,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,116,0.276923,1.133575,0.002692,0,0.00023,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,117,0.268896,1.130867,0.002708,0,0.000232,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,118,0.26087,1.128143,0.002724,0,0.000235,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,119,0.252843,1.125402,0.00274,0,0.000237,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,120,0.244816,1.122645,0.002757,0,0.00024,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,121,0.236789,1.119872,0.002774,0,0.000243,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,122,0.228763,1.117081,0.002791,0,0.000246,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,123,0.220736,1.114273,0.002808,0,0.000248,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,124,0.212709,1.111448,0.002825,0,0.000251,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,125,0.204682,1.108605,0.002843,0,0.000254,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,126,0.196656,1.105744,0.002861,0,0.000257,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,127,0.188629,1.102865,0.002879,0,0.00026,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,128,0.180602,1.099967,0.002898,0,0.000263,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,129,0.172575,1.09705,0.002917,0,0.000267,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,130,0.164548,1.094114,0.002936,0,0.00027,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,131,0.156522,1.091158,0.002956,0,0.000273,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,132,0.148495,1.088183,0.002975,0,0.000277,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,133,0.140468,1.085187,0.002996,0,0.00028,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,134,0.132441,1.082171,0.003016,0,0.000284,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,135,0.124415,1.079134,0.003037,0,0.000287,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,136,0.116388,1.076076,0.003058,0,0.000291,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,137,0.108361,1.072996,0.00308,0,0.000295,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,138,0.100334,1.069895,0.003102,0,0.000298,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,139,0.092308,1.066771,0.003124,0,0.000302,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,140,0.084281,1.063624,0.003147,0,0.000306,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,141,0.076254,1.060454,0.00317,0,0.000311,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,142,0.068227,1.057261,0.003193,0,0.000315,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,143,0.060201,1.054044,0.003217,0,0.000319,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,144,0.052174,1.050802,0.003242,0,0.000324,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,145,0.044147,1.047536,0.003267,0,0.000328,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,146,0.03612,1.044244,0.003292,0,0.000333,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,147,0.028094,1.040926,0.003318,0,0.000338,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,148,0.020067,1.037582,0.003344,0,0.000343,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,149,0.01204,1.034211,0.003371,0,0.000348,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,150,0.004013,1.030813,0.003398,0,0.000353,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,151,-0.004013,1.027387,0.003426,0,0.000358,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,152,-0.01204,1.023933,0.003454,0,0.000363,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,153,-0.020067,1.02045,0.003483,0,0.000369,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,154,-0.028094,1.016937,0.003513,0,0.000375,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,155,-0.03612,1.013394,0.003543,0,0.000381,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,156,-0.044147,1.00982,0.003574,0,0.000387,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,157,-0.052174,1.006215,0.003605,0,0.000393,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,158,-0.060201,1.002578,0.003637,0,0.000399,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,159,-0.068227,0.998908,0.00367,0,0.000406,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,160,-0.076254,0.995204,0.003704,0,0.000412,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,161,-0.084281,0.991466,0.003738,0,0.000419,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,162,-0.092308,0.987693,0.003773,0,0.000426,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,163,-0.100334,0.983884,0.003809,0,0.000434,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,164,-0.108361,0.980039,0.003845,0,0.000441,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,165,-0.116388,0.976157,0.003883,0,0.000449,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,166,-0.124415,0.972236,0.003921,0,0.000457,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,167,-0.132441,0.968275,0.00396,0,0.000465,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,168,-0.140468,0.964275,0.004,0,0.000474,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,169,-0.148495,0.960234,0.004041,0,0.000482,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,170,-0.156522,0.95615,0.004084,0,0.000491,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,171,-0.164548,0.952023,0.004127,0,0.000501,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,172,-0.172575,0.947853,0.004171,0,0.00051,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,173,-0.180602,0.943636,0.004216,0,0.00052,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,174,-0.188629,0.939374,0.004263,0,0.00053,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,175,-0.196656,0.935063,0.00431,0,0.000541,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,176,-0.204682,0.930704,0.004359,0,0.000552,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,177,-0.212709,0.926295,0.00441,0,0.000563,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,178,-0.220736,0.921834,0.004461,0,0.000575,1.0,0.05,0.15
baseline_hysteresis,backward_forcing,179,-0.228763,0.917319,0.004514,0,0.000587,1.0,0.05,0.15
