scenario,path,step,control_parameter,system_state,jump_size,transition_flag
wide_forcing,forward_forcing,329,1.199582,1.363152,0.001927,0
wide_forcing,forward_forcing,330,1.207660,1.365043,0.001891,0
wide_forcing,forward_forcing,331,1.215738,1.366905,0.001862,0
wide_forcing,forward_forcing,332,1.223816,1.368743,0.001838,0
wide_forcing,forward_forcing,333,1.231894,1.370561,0.001818,0
wide_forcing,forward_forcing,334,1.239972,1.372362,0.001801,0
wide_forcing,forward_forcing,335,1.248050,1.374149,0.001787,0
wide_forcing,forward_forcing,336,1.256128,1.375923,0.001775,0
wide_forcing,forward_forcing,337,1.264206,1.377687,0.001764,0
wide_forcing,forward_forcing,338,1.272284,1.379442,0.001755,0
wide_forcing,forward_forcing,339,1.280362,1.381188,0.001746,0
wide_forcing,forward_forcing,340,1.288440,1.382926,0.001738,0
wide_forcing,forward_forcing,341,1.296518,1.384657,0.001731,0
wide_forcing,forward_forcing,342,1.304596,1.386381,0.001724,0
wide_forcing,forward_forcing,343,1.312674,1.388099,0.001718,0
wide_forcing,forward_forcing,344,1.320752,1.389811,0.001712,0
wide_forcing,forward_forcing,345,1.328830,1.391517,0.001706,0
wide_forcing,forward_forcing,346,1.336908,1.393217,0.001700,0
wide_forcing,forward_forcing,347,1.344986,1.394912,0.001695,0
wide_forcing,forward_forcing,348,1.353064,1.396601,0.001689,0
wide_forcing,forward_forcing,349,1.361142,1.398285,0.001684,0
wide_forcing,forward_forcing,350,1.369220,1.399964,0.001679,0
wide_forcing,forward_forcing,351,1.377298,1.401638,0.001674,0
wide_forcing,forward_forcing,352,1.385376,1.403306,0.001669,0
wide_forcing,forward_forcing,353,1.393454,1.404970,0.001664,0
wide_forcing,forward_forcing,354,1.401532,1.406629,0.001659,0
wide_forcing,forward_forcing,355,1.409610,1.408283,0.001654,0
wide_forcing,forward_forcing,356,1.417688,1.409932,0.001649,0
wide_forcing,forward_forcing,357,1.425766,1.411576,0.001644,0
wide_forcing,forward_forcing,358,1.433844,1.413215,0.001639,0
wide_forcing,forward_forcing,359,1.441922,1.414850,0.001635,0
wide_forcing,forward_forcing,360,1.450000,1.416480,0.001630,0
