scenario_id,model,policy,scenario_pressure,performance_score,regret
48,logistic,Policy_C_high_adaptation,0.95011,67.54455,0.0
48,managed_logistic,Policy_A_low_intervention,0.95011,46.33565,30.71
48,managed_logistic,Policy_B_balanced,0.95011,69.21065,7.835
48,managed_logistic,Policy_C_high_adaptation,0.95011,77.04565,0.0
49,exponential,Policy_A_low_intervention,0.833556,35.403815,30.71
49,exponential,Policy_B_balanced,0.833556,58.278815,7.835
49,exponential,Policy_C_high_adaptation,0.833556,66.113815,0.0
49,logistic,Policy_A_low_intervention,0.833556,47.907158,30.71
49,logistic,Policy_B_balanced,0.833556,70.782158,7.835
49,logistic,Policy_C_high_adaptation,0.833556,78.617158,0.0
49,managed_logistic,Policy_A_low_intervention,0.833556,56.24272,30.71
49,managed_logistic,Policy_B_balanced,0.833556,79.11772,7.835
49,managed_logistic,Policy_C_high_adaptation,0.833556,86.95272,0.0
50,exponential,Policy_A_low_intervention,0.48035,74.256477,25.743523
50,exponential,Policy_B_balanced,0.48035,97.131477,2.868523
50,exponential,Policy_C_high_adaptation,0.48035,100.0,0.0
50,logistic,Policy_A_low_intervention,0.48035,81.46173,18.53827
50,logistic,Policy_B_balanced,0.48035,100.0,0.0
50,logistic,Policy_C_high_adaptation,0.48035,100.0,0.0
50,managed_logistic,Policy_A_low_intervention,0.48035,86.265232,13.734768
50,managed_logistic,Policy_B_balanced,0.48035,100.0,0.0
50,managed_logistic,Policy_C_high_adaptation,0.48035,100.0,0.0
51,exponential,Policy_A_low_intervention,1.03414,13.339613,30.71
51,exponential,Policy_B_balanced,1.03414,36.214613,7.835
51,exponential,Policy_C_high_adaptation,1.03414,44.049613,0.0
51,logistic,Policy_A_low_intervention,1.03414,28.851712,30.71
51,logistic,Policy_B_balanced,1.03414,51.726712,7.835
51,logistic,Policy_C_high_adaptation,1.03414,59.561712,0.0
51,managed_logistic,Policy_A_low_intervention,1.03414,39.19311,30.71
51,managed_logistic,Policy_B_balanced,1.03414,62.06811,7.835
51,managed_logistic,Policy_C_high_adaptation,1.03414,69.90311,0.0
52,exponential,Policy_A_low_intervention,0.344453,89.205212,10.794788
52,exponential,Policy_B_balanced,0.344453,100.0,0.0
52,exponential,Policy_C_high_adaptation,0.344453,100.0,0.0
52,logistic,Policy_A_low_intervention,0.344453,94.372001,5.627999
52,logistic,Policy_B_balanced,0.344453,100.0,0.0
52,logistic,Policy_C_high_adaptation,0.344453,100.0,0.0
52,managed_logistic,Policy_A_low_intervention,0.344453,97.816527,2.183473
52,managed_logistic,Policy_B_balanced,0.344453,100.0,0.0
52,managed_logistic,Policy_C_high_adaptation,0.344453,100.0,0.0
53,exponential,Policy_A_low_intervention,0.584498,62.800192,30.71
53,exponential,Policy_B_balanced,0.584498,85.675192,7.835
53,exponential,Policy_C_high_adaptation,0.584498,93.510192,0.0
53,logistic,Policy_A_low_intervention,0.584498,71.567666,28.432334
53,logistic,Policy_B_balanced,0.584498,94.442666,5.557334
53,logistic,Policy_C_high_adaptation,0.584498,100.0,0.0
53,managed_logistic,Policy_A_low_intervention,0.584498,77.412648,22.587352
53,managed_logistic,Policy_B_balanced,0.584498,100.0,0.0
53,managed_logistic,Policy_C_high_adaptation,0.584498,100.0,0.0
54,exponential,Policy_A_low_intervention,0.855713,32.966598,30.71
54,exponential,Policy_B_balanced,0.855713,55.841598,7.835
54,exponential,Policy_C_high_adaptation,0.855713,63.676598,0.0
54,logistic,Policy_A_low_intervention,0.855713,45.802289,30.71
54,logistic,Policy_B_balanced,0.855713,68.677289,7.835
54,logistic,Policy_C_high_adaptation,0.855713,76.512289,0.0
54,managed_logistic,Policy_A_low_intervention,0.855713,54.359417,30.71
54,managed_logistic,Policy_B_balanced,0.855713,77.234417,7.835
54,managed_logistic,Policy_C_high_adaptation,0.855713,85.069417,0.0
55,exponential,Policy_A_low_intervention,0.371588,86.220361,13.779639
55,exponential,Policy_B_balanced,0.371588,100.0,0.0
55,exponential,Policy_C_high_adaptation,0.371588,100.0,0.0
55,logistic,Policy_A_low_intervention,0.371588,91.794175,8.205825
55,logistic,Policy_B_balanced,0.371588,100.0,0.0
55,logistic,Policy_C_high_adaptation,0.371588,100.0,0.0
55,managed_logistic,Policy_A_low_intervention,0.371588,95.510052,4.489948
55,managed_logistic,Policy_B_balanced,0.371588,100.0,0.0
55,managed_logistic,Policy_C_high_adaptation,0.371588,100.0,0.0
56,exponential,Policy_A_low_intervention,0.64117,56.566247,30.71
56,exponential,Policy_B_balanced,0.64117,79.441247,7.835
56,exponential,Policy_C_high_adaptation,0.64117,87.276247,0.0
56,logistic,Policy_A_low_intervention,0.64117,66.183804,30.71
56,logistic,Policy_B_balanced,0.64117,89.058804,7.835
56,logistic,Policy_C_high_adaptation,0.64117,96.893804,0.0
56,managed_logistic,Policy_A_low_intervention,0.64117,72.595509,27.404491
56,managed_logistic,Policy_B_balanced,0.64117,95.470509,4.529491
56,managed_logistic,Policy_C_high_adaptation,0.64117,100.0,0.0
57,exponential,Policy_A_low_intervention,0.281366,96.144761,3.855239
57,exponential,Policy_B_balanced,0.281366,100.0,0.0
57,exponential,Policy_C_high_adaptation,0.281366,100.0,0.0
57,logistic,Policy_A_low_intervention,0.281366,100.0,0.0
57,logistic,Policy_B_balanced,0.281366,100.0,0.0
57,logistic,Policy_C_high_adaptation,0.281366,100.0,0.0
57,managed_logistic,Policy_A_low_intervention,0.281366,100.0,0.0
57,managed_logistic,Policy_B_balanced,0.281366,100.0,0.0
57,managed_logistic,Policy_C_high_adaptation,0.281366,100.0,0.0
58,exponential,Policy_A_low_intervention,0.784573,40.792005,30.71
58,exponential,Policy_B_balanced,0.784573,63.667005,7.835
58,exponential,Policy_C_high_adaptation,0.784573,71.502005,0.0
58,logistic,Policy_A_low_intervention,0.784573,52.560595,30.71
58,logistic,Policy_B_balanced,0.784573,75.435595,7.835
58,logistic,Policy_C_high_adaptation,0.784573,83.270595,0.0
58,managed_logistic,Policy_A_low_intervention,0.784573,60.406322,30.71
58,managed_logistic,Policy_B_balanced,0.784573,83.281322,7.835
58,managed_logistic,Policy_C_high_adaptation,0.784573,91.116322,0.0
59,exponential,Policy_A_low_intervention,0.861657,32.312764,30.71
59,exponential,Policy_B_balanced,0.861657,55.187764,7.835
59,exponential,Policy_C_high_adaptation,0.861657,63.022764,0.0
59,logistic,Policy_A_low_intervention,0.861657,45.237614,30.71
59,logistic,Policy_B_balanced,0.861657,68.112614,7.835
59,logistic,Policy_C_high_adaptation,0.861657,75.947614,0.0
59,managed_logistic,Policy_A_low_intervention,0.861657,53.854181,30.71
59,managed_logistic,Policy_B_balanced,0.861657,76.729181,7.835
59,managed_logistic,Policy_C_high_adaptation,0.861657,84.564181,0.0
60,exponential,Policy_A_low_intervention,0.708421,49.168717,30.71
60,exponential,Policy_B_balanced,0.708421,72.043717,7.835
60,exponential,Policy_C_high_adaptation,0.708421,79.878717,0.0
60,logistic,Policy_A_low_intervention,0.708421,59.795029,30.71
60,logistic,Policy_B_balanced,0.708421,82.670029,7.835
60,logistic,Policy_C_high_adaptation,0.708421,90.505029,0.0
60,managed_logistic,Policy_A_low_intervention,0.708421,66.879236,30.71
60,managed_logistic,Policy_B_balanced,0.708421,89.754236,7.835
60,managed_logistic,Policy_C_high_adaptation,0.708421,97.589236,0.0
61,exponential,Policy_A_low_intervention,0.950382,22.552953,30.71
61,exponential,Policy_B_balanced,0.950382,45.427953,7.835
61,exponential,Policy_C_high_adaptation,0.950382,53.262953,0.0
61,logistic,Policy_A_low_intervention,0.950382,36.808686,30.71
61,logistic,Policy_B_balanced,0.950382,59.683686,7.835
61,logistic,Policy_C_high_adaptation,0.950382,67.518686,0.0
61,managed_logistic,Policy_A_low_intervention,0.950382,46.312509,30.71
61,managed_logistic,Policy_B_balanced,0.950382,69.187509,7.835
61,managed_logistic,Policy_C_high_adaptation,0.950382,77.022509,0.0
62,exponential,Policy_A_low_intervention,0.500998,71.985219,28.014781
62,exponential,Policy_B_balanced,0.500998,94.860219,5.139781
62,exponential,Policy_C_high_adaptation,0.500998,100.0,0.0
62,logistic,Policy_A_low_intervention,0.500998,79.500189,20.499811
62,logistic,Policy_B_balanced,0.500998,100.0,0.0
62,logistic,Policy_C_high_adaptation,0.500998,100.0,0.0
62,managed_logistic,Policy_A_low_intervention,0.500998,84.510169,15.489831
62,managed_logistic,Policy_B_balanced,0.500998,100.0,0.0
62,managed_logistic,Policy_C_high_adaptation,0.500998,100.0,0.0
63,exponential,Policy_A_low_intervention,0.806236,38.409008,30.71
63,exponential,Policy_B_balanced,0.806236,61.284008,7.835
63,exponential,Policy_C_high_adaptation,0.806236,69.119008,0.0
63,logistic,Policy_A_low_intervention,0.806236,50.502552,30.71
63,logistic,Policy_B_balanced,0.806236,73.377552,7.835
63,logistic,Policy_C_high_adaptation,0.806236,81.212552,0.0
63,managed_logistic,Policy_A_low_intervention,0.806236,58.564915,30.71
63,managed_logistic,Policy_B_balanced,0.806236,81.439915,7.835
63,managed_logistic,Policy_C_high_adaptation,0.806236,89.274915,0.0
64,exponential,Policy_A_low_intervention,0.725496,47.290451,30.71
64,exponential,Policy_B_balanced,0.725496,70.165451,7.835
64,exponential,Policy_C_high_adaptation,0.725496,78.000451,0.0
64,logistic,Policy_A_low_intervention,0.725496,58.172889,30.71
64,logistic,Policy_B_balanced,0.725496,81.047889,7.835
64,logistic,Policy_C_high_adaptation,0.725496,88.882889,0.0
64,managed_logistic,Policy_A_low_intervention,0.725496,65.427848,30.71
64,managed_logistic,Policy_B_balanced,0.725496,88.302848,7.835
64,managed_logistic,Policy_C_high_adaptation,0.725496,96.137848,0.0
65,exponential,Policy_A_low_intervention,0.713916,48.564222,30.71
65,exponential,Policy_B_balanced,0.713916,71.439222,7.835
65,exponential,Policy_C_high_adaptation,0.713916,79.274222,0.0
65,logistic,Policy_A_low_intervention,0.713916,59.272964,30.71
65,logistic,Policy_B_balanced,0.713916,82.147964,7.835
65,logistic,Policy_C_high_adaptation,0.713916,89.982964,0.0
65,managed_logistic,Policy_A_low_intervention,0.713916,66.412126,30.71
65,managed_logistic,Policy_B_balanced,0.713916,89.287126,7.835
65,managed_logistic,Policy_C_high_adaptation,0.713916,97.122126,0.0
66,exponential,Policy_A_low_intervention,0.614964,59.448931,30.71
66,exponential,Policy_B_balanced,0.614964,82.323931,7.835
66,exponential,Policy_C_high_adaptation,0.614964,90.158931,0.0
66,logistic,Policy_A_low_intervention,0.614964,68.673395,30.71
66,logistic,Policy_B_balanced,0.614964,91.548395,7.835
66,logistic,Policy_C_high_adaptation,0.614964,99.383395,0.0
66,managed_logistic,Policy_A_low_intervention,0.614964,74.823037,25.176963
66,managed_logistic,Policy_B_balanced,0.614964,97.698037,2.301963
66,managed_logistic,Policy_C_high_adaptation,0.614964,100.0,0.0
67,exponential,Policy_A_low_intervention,0.921974,25.677835,30.71
67,exponential,Policy_B_balanced,0.921974,48.552835,7.835
67,exponential,Policy_C_high_adaptation,0.921974,56.387835,0.0
67,logistic,Policy_A_low_intervention,0.921974,39.507449,30.71
67,logistic,Policy_B_balanced,0.921974,62.382449,7.835
67,logistic,Policy_C_high_adaptation,0.921974,70.217449,0.0
67,managed_logistic,Policy_A_low_intervention,0.921974,48.727191,30.71
67,managed_logistic,Policy_B_balanced,0.921974,71.602191,7.835
67,managed_logistic,Policy_C_high_adaptation,0.921974,79.437191,0.0
68,exponential,Policy_A_low_intervention,1.005745,16.463064,30.71
68,exponential,Policy_B_balanced,1.005745,39.338064,7.835
68,exponential,Policy_C_high_adaptation,1.005745,47.173064,0.0
68,logistic,Policy_A_low_intervention,1.005745,31.549237,30.71
68,logistic,Policy_B_balanced,1.005745,54.424237,7.835
68,logistic,Policy_C_high_adaptation,1.005745,62.259237,0.0
68,managed_logistic,Policy_A_low_intervention,1.005745,41.606686,30.71
68,managed_logistic,Policy_B_balanced,1.005745,64.481686,7.835
68,managed_logistic,Policy_C_high_adaptation,1.005745,72.316686,0.0
69,exponential,Policy_A_low_intervention,0.629279,57.874346,30.71
69,exponential,Policy_B_balanced,0.629279,80.749346,7.835
69,exponential,Policy_C_high_adaptation,0.629279,88.584346,0.0
69,logistic,Policy_A_low_intervention,0.629279,67.313526,30.71
69,logistic,Policy_B_balanced,0.629279,90.188526,7.835
69,logistic,Policy_C_high_adaptation,0.629279,98.023526,0.0
69,managed_logistic,Policy_A_low_intervention,0.629279,73.606313,26.393687
69,managed_logistic,Policy_B_balanced,0.629279,96.481313,3.518687
69,managed_logistic,Policy_C_high_adaptation,0.629279,100.0,0.0
70,exponential,Policy_A_low_intervention,0.781322,41.149606,30.71
70,exponential,Policy_B_balanced,0.781322,64.024606,7.835
70,exponential,Policy_C_high_adaptation,0.781322,71.859606,0.0
70,logistic,Policy_A_low_intervention,0.781322,52.869432,30.71
70,logistic,Policy_B_balanced,0.781322,75.744432,7.835
70,logistic,Policy_C_high_adaptation,0.781322,83.579432,0.0
70,managed_logistic,Policy_A_low_intervention,0.781322,60.68265,30.71
70,managed_logistic,Policy_B_balanced,0.781322,83.55765,7.835
70,managed_logistic,Policy_C_high_adaptation,0.781322,91.39265,0.0
71,exponential,Policy_A_low_intervention,0.298536,94.25609,5.74391
71,exponential,Policy_B_balanced,0.298536,100.0,0.0
71,exponential,Policy_C_high_adaptation,0.298536,100.0,0.0
71,logistic,Policy_A_low_intervention,0.298536,98.734124,1.265876
71,logistic,Policy_B_balanced,0.298536,100.0,0.0
71,logistic,Policy_C_high_adaptation,0.298536,100.0,0.0
71,managed_logistic,Policy_A_low_intervention,0.298536,100.0,0.0
71,managed_logistic,Policy_B_balanced,0.298536,100.0,0.0
71,managed_logistic,Policy_C_high_adaptation,0.298536,100.0,0.0
72,exponential,Policy_A_low_intervention,0.811194,37.863702,30.71
72,exponential,Policy_B_balanced,0.811194,60.738702,7.835
72,exponential,Policy_C_high_adaptation,0.811194,68.573702,0.0
72,logistic,Policy_A_low_intervention,0.811194,50.031606,30.71
72,logistic,Policy_B_balanced,0.811194,72.906606,7.835
72,logistic,Policy_C_high_adaptation,0.811194,80.741606,0.0
72,managed_logistic,Policy_A_low_intervention,0.811194,58.143543,30.71
72,managed_logistic,Policy_B_balanced,0.811194,81.018543,7.835
72,managed_logistic,Policy_C_high_adaptation,0.811194,88.853543,0.0
73,exponential,Policy_A_low_intervention,0.767703,42.647661,30.71
73,exponential,Policy_B_balanced,0.767703,65.522661,7.835
73,exponential,Policy_C_high_adaptation,0.767703,73.357661,0.0
73,logistic,Policy_A_low_intervention,0.767703,54.163207,30.71
73,logistic,Policy_B_balanced,0.767703,77.038207,7.835
73,logistic,Policy_C_high_adaptation,0.767703,84.873207,0.0
73,managed_logistic,Policy_A_low_intervention,0.767703,61.840238,30.71
73,managed_logistic,Policy_B_balanced,0.767703,84.715238,7.835
73,managed_logistic,Policy_C_high_adaptation,0.767703,92.550238,0.0
74,exponential,Policy_A_low_intervention,1.044477,12.202557,30.71
74,exponential,Policy_B_balanced,1.044477,35.077557,7.835
74,exponential,Policy_C_high_adaptation,1.044477,42.912557,0.0
74,logistic,Policy_A_low_intervention,1.044477,27.869709,30.71
74,logistic,Policy_B_balanced,1.044477,50.744709,7.835
74,logistic,Policy_C_high_adaptation,1.044477,58.579709,0.0
74,managed_logistic,Policy_A_low_intervention,1.044477,38.314476,30.71
74,managed_logistic,Policy_B_balanced,1.044477,61.189476,7.835
74,managed_logistic,Policy_C_high_adaptation,1.044477,69.024476,0.0
75,exponential,Policy_A_low_intervention,0.90754,27.265619,30.71
75,exponential,Policy_B_balanced,0.90754,50.140619,7.835
75,exponential,Policy_C_high_adaptation,0.90754,57.975619,0.0
75,logistic,Policy_A_low_intervention,0.90754,40.878716,30.71
75,logistic,Policy_B_balanced,0.90754,63.753716,7.835
75,logistic,Policy_C_high_adaptation,0.90754,71.588716,0.0
75,managed_logistic,Policy_A_low_intervention,0.90754,49.954115,30.71
75,managed_logistic,Policy_B_balanced,0.90754,72.829115,7.835
75,managed_logistic,Policy_C_high_adaptation,0.90754,80.664115,0.0
76,exponential,Policy_A_low_intervention,0.477676,74.550593,25.449407
76,exponential,Policy_B_balanced,0.477676,97.425593,2.574407
76,exponential,Policy_C_high_adaptation,0.477676,100.0,0.0
76,logistic,Policy_A_low_intervention,0.477676,81.71574,18.28426
76,logistic,Policy_B_balanced,0.477676,100.0,0.0
76,logistic,Policy_C_high_adaptation,0.477676,100.0,0.0
76,managed_logistic,Policy_A_low_intervention,0.477676,86.492504,13.507496
76,managed_logistic,Policy_B_balanced,0.477676,100.0,0.0
76,managed_logistic,Policy_C_high_adaptation,0.477676,100.0,0.0
77,exponential,Policy_A_low_intervention,0.558633,65.645353,30.71
77,exponential,Policy_B_balanced,0.558633,88.520353,7.835
77,exponential,Policy_C_high_adaptation,0.558633,96.355353,0.0
77,logistic,Policy_A_low_intervention,0.558633,74.02485,25.97515
77,logistic,Policy_B_balanced,0.558633,96.89985,3.10015
77,logistic,Policy_C_high_adaptation,0.558633,100.0,0.0
77,managed_logistic,Policy_A_low_intervention,0.558633,79.611182,20.388818
77,managed_logistic,Policy_B_balanced,0.558633,100.0,0.0
77,managed_logistic,Policy_C_high_adaptation,0.558633,100.0,0.0
78,exponential,Policy_A_low_intervention,0.784922,40.753561,30.71
78,exponential,Policy_B_balanced,0.784922,63.628561,7.835
78,exponential,Policy_C_high_adaptation,0.784922,71.463561,0.0
78,logistic,Policy_A_low_intervention,0.784922,52.527394,30.71
78,logistic,Policy_B_balanced,0.784922,75.402394,7.835
78,logistic,Policy_C_high_adaptation,0.784922,83.237394,0.0
78,managed_logistic,Policy_A_low_intervention,0.784922,60.376615,30.71
78,managed_logistic,Policy_B_balanced,0.784922,83.251615,7.835
78,managed_logistic,Policy_C_high_adaptation,0.784922,91.086615,0.0
79,exponential,Policy_A_low_intervention,0.26805,97.609462,2.390538
79,exponential,Policy_B_balanced,0.26805,100.0,0.0
79,exponential,Policy_C_high_adaptation,0.26805,100.0,0.0
79,logistic,Policy_A_low_intervention,0.26805,100.0,0.0
79,logistic,Policy_B_balanced,0.26805,100.0,0.0
79,logistic,Policy_C_high_adaptation,0.26805,100.0,0.0
79,managed_logistic,Policy_A_low_intervention,0.26805,100.0,0.0
79,managed_logistic,Policy_B_balanced,0.26805,100.0,0.0
79,managed_logistic,Policy_C_high_adaptation,0.26805,100.0,0.0
80,exponential,Policy_A_low_intervention,0.619356,58.965815,30.71
80,exponential,Policy_B_balanced,0.619356,81.840815,7.835
80,exponential,Policy_C_high_adaptation,0.619356,89.675815,0.0
80,logistic,Policy_A_low_intervention,0.619356,68.256158,30.71
