scenario,time,fast_cycle,slow_memory,release_event,phase,cross_scale_coupling,fast_growth,fast_capacity,slow_constraint,release_threshold,release_magnitude,revolt_strength,remember_strength,slow_adjustment,slow_target
adaptive_transformation,26,1.550578,1.459432,0,growth,2.262964,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,27,1.655539,1.465563,0,growth,2.426296,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,28,1.761299,1.471582,0,growth,2.591897,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,29,1.866885,1.477494,0,growth,2.758311,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,30,1.971313,1.483299,0,growth,2.924047,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,31,2.073629,1.489,0,conservation,3.087634,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,32,2.172944,1.494598,0,conservation,3.247676,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,33,2.268459,1.500095,0,conservation,3.402904,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,34,2.359498,1.505493,0,conservation,3.552208,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,35,2.445519,1.510794,0,conservation,3.694676,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,36,2.526123,1.516,0,conservation,3.829602,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,37,2.601054,1.521112,0,conservation,3.956495,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,38,1.479819,1.701112,1,release,2.517337,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,39,1.579761,1.702892,0,growth,2.690163,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,40,1.681176,1.70464,0,growth,2.8658,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,41,1.783185,1.706356,0,growth,3.04275,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,42,1.884877,1.708042,0,growth,3.21945,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,43,1.98534,1.709697,0,growth,3.39433,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,44,2.083692,1.711323,0,conservation,3.565869,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,45,2.179115,1.712919,0,conservation,3.732647,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,46,2.27088,1.714486,0,conservation,3.893393,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,47,2.358369,1.716026,0,conservation,4.047022,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,48,2.441089,1.717537,0,conservation,4.192661,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,49,2.518678,1.719021,0,conservation,4.329661,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,50,2.590903,1.720479,0,conservation,4.457595,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,51,1.46748,1.900479,1,release,2.788914,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,52,1.563988,1.89867,0,growth,2.969497,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,53,1.662094,1.896894,0,growth,3.152817,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,54,1.760981,1.89515,0,growth,3.337324,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,55,1.859796,1.893438,0,growth,3.521407,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,56,1.957675,1.891756,0,growth,3.703443,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,57,2.053779,1.890104,0,conservation,3.881855,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,58,2.147316,1.888482,0,conservation,4.055168,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,59,2.237574,1.88689,0,conservation,4.222054,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,60,2.323935,1.885326,0,conservation,4.381374,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,61,2.405896,1.88379,0,conservation,4.532202,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,62,2.483073,1.882281,0,conservation,4.673842,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,63,2.555204,1.8808,0,conservation,4.805829,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,64,2.622145,1.879346,0,conservation,4.927919,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,65,1.49384,2.059346,1,release,3.076333,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,66,1.588318,2.054678,0,growth,3.263481,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,67,1.684195,2.050094,0,growth,3.452758,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,68,1.780685,2.045592,0,growth,3.642555,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,69,1.876971,2.041171,0,growth,3.831219,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,70,1.972233,2.03683,0,growth,4.017103,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,71,2.065676,2.032567,0,conservation,4.198626,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,72,2.156558,2.028381,0,conservation,4.374322,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,73,2.24421,2.02427,0,conservation,4.542888,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,74,2.328058,2.020233,0,conservation,4.70322,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,75,2.407634,2.016269,0,conservation,4.854438,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,76,2.482584,2.012376,0,conservation,4.995893,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,77,2.552669,2.008553,0,conservation,5.127172,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,78,2.617759,2.0048,0,conservation,5.248081,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,79,1.487927,2.1848,1,release,3.250823,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,80,1.58029,2.177873,0,growth,3.441671,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,81,1.674116,2.171071,0,growth,3.634625,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,82,1.768653,2.164392,0,growth,3.828058,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,83,1.863118,2.157833,0,growth,4.020298,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,84,1.956723,2.151392,0,growth,4.209677,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,85,2.048696,2.145067,0,conservation,4.394591,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,86,2.138314,2.138856,0,conservation,4.573546,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,87,2.22492,2.132756,0,conservation,4.745213,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,88,2.307943,2.126767,0,conservation,4.908457,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,89,2.386912,2.120885,0,conservation,5.062367,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,90,2.461465,2.115109,0,conservation,5.206266,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,91,2.531345,2.109437,0,conservation,5.339714,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,92,2.596406,2.103867,0,conservation,5.462494,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,93,2.656597,2.098398,0,conservation,5.574597,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,94,1.52215,2.278398,1,release,3.468063,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,95,1.613605,2.269786,0,growth,3.662538,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,96,1.706264,2.26133,0,growth,3.858426,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,97,1.799385,2.253026,0,growth,4.054062,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,98,1.892206,2.244872,0,growth,4.247759,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,99,1.983962,2.236864,0,growth,4.437854,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,100,2.073919,2.229001,0,conservation,4.622768,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,101,2.161391,2.221279,0,conservation,4.801052,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,102,2.245763,2.213696,0,conservation,4.971436,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,103,2.326507,2.206249,0,conservation,5.132855,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,104,2.403195,2.198937,0,conservation,5.284473,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,105,2.4755,2.191756,0,conservation,5.425692,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,106,2.543204,2.184704,0,conservation,5.556148,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,107,2.606185,2.177779,0,conservation,5.675696,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,108,2.664416,2.170979,0,conservation,5.784393,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,109,1.528218,2.350979,1,release,3.592809,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,110,1.618606,2.341062,0,growth,3.789256,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,111,1.710162,2.331323,0,growth,3.986939,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,112,1.802162,2.321759,0,growth,4.184185,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,113,1.893858,2.312367,0,growth,4.379295,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,114,1.984507,2.303145,0,growth,4.570608,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,115,2.073391,2.294088,0,conservation,4.756542,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,116,2.15984,2.285194,0,conservation,4.935654,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,117,2.243253,2.276461,0,conservation,5.106677,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,118,2.323114,2.267885,0,conservation,5.268554,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,119,2.399003,2.259463,0,conservation,5.420457,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,120,2.4706,2.251192,0,conservation,5.561796,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,121,2.537687,2.243071,0,conservation,5.692212,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,122,2.600144,2.235096,0,conservation,5.811571,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,123,2.65794,2.227264,0,conservation,5.919935,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,124,1.521447,2.407264,1,release,3.662524,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,125,1.61083,2.396333,0,growth,3.860086,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,126,1.701444,2.385599,0,growth,4.058963,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,127,1.79258,2.375058,0,growth,4.257483,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,128,1.883507,2.364707,0,growth,4.453942,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,129,1.973492,2.354543,0,growth,4.64667,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,130,2.061824,2.344561,0,conservation,4.834073,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,131,2.147841,2.334759,0,conservation,5.014691,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,132,2.230942,2.325133,0,conservation,5.187237,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,133,2.310608,2.315681,0,conservation,5.350631,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,134,2.386414,2.306398,0,conservation,5.504021,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,135,2.45803,2.297283,0,conservation,5.646791,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,136,2.525228,2.288332,0,conservation,5.77856,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,137,2.587875,2.279542,0,conservation,5.899171,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,138,2.645928,2.27091,0,conservation,6.008667,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,139,1.509789,2.45091,1,release,3.700358,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,140,1.598285,2.439194,0,growth,3.898527,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,141,1.688108,2.427689,0,growth,4.0982,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,142,1.778565,2.41639,0,growth,4.297707,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,143,1.868936,2.405295,0,growth,4.495344,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,144,1.958499,2.3944,0,growth,4.689429,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,145,2.046546,2.383701,0,conservation,4.878353,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,146,2.132415,2.373194,0,conservation,5.060633,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,147,2.2155,2.362877,0,conservation,5.234953,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,148,2.295276,2.352745,0,conservation,5.400198,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,149,2.371304,2.342795,0,conservation,5.55548,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,150,2.443243,2.333025,0,conservation,5.700148,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,151,2.510849,2.323431,0,conservation,5.833784,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,152,2.573973,2.314009,0,conservation,5.956197,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,153,2.632556,2.304757,0,conservation,6.067401,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,154,1.497017,2.484757,1,release,3.719723,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,155,1.58475,2.472431,0,growth,3.918185,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,156,1.673912,2.460327,0,growth,4.118371,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,157,1.763823,2.448441,0,growth,4.318618,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,158,1.853775,2.436769,0,growth,4.517222,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,159,1.94305,2.425308,0,growth,4.712493,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
adaptive_transformation,160,2.030945,2.414052,0,conservation,4.902807,0.15,3.4,0.07,2.55,1.2,0.18,0.055,0.018,1.8
locked_conservation,1,0.5,1.0,0,reorganization,0.5,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,2,0.426719,1.0021,0,reorganization,0.427615,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,3,0.346646,1.004194,0,reorganization,0.348099,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,4,0.258766,1.006281,0,reorganization,0.260391,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,5,0.161852,1.008362,0,reorganization,0.163206,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,6,0.054408,1.010437,0,reorganization,0.054976,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,7,0.0,1.012506,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,8,0.0,1.014568,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,9,0.0,1.016625,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,10,0.0,1.018675,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,11,0.0,1.020719,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,12,0.0,1.022757,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,13,0.0,1.024788,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,14,0.0,1.026814,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,15,0.0,1.028834,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,16,0.0,1.030847,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,17,0.0,1.032854,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,18,0.0,1.034856,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,19,0.0,1.036851,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,20,0.0,1.038841,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,21,0.0,1.040824,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,22,0.0,1.042802,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,23,0.0,1.044773,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,24,0.0,1.046739,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,25,0.0,1.048699,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,26,0.0,1.050653,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,27,0.0,1.052601,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,28,0.0,1.054543,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,29,0.0,1.056479,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,30,0.0,1.05841,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,31,0.0,1.060335,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,32,0.0,1.062254,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,33,0.0,1.064167,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,34,0.0,1.066074,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,35,0.0,1.067976,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,36,0.0,1.069872,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,37,0.0,1.071763,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,38,0.0,1.073647,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,39,0.0,1.075526,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,40,0.0,1.0774,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,41,0.0,1.079268,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,42,0.0,1.08113,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,43,0.0,1.082986,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,44,0.0,1.084838,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,45,0.0,1.086683,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,46,0.0,1.088523,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,47,0.0,1.090357,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,48,0.0,1.092186,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,49,0.0,1.09401,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,50,0.0,1.095828,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,51,0.0,1.09764,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,52,0.0,1.099447,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,53,0.0,1.101249,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,54,0.0,1.103045,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,55,0.0,1.104836,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,56,0.0,1.106622,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,57,0.0,1.108402,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,58,0.0,1.110177,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,59,0.0,1.111946,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,60,0.0,1.11371,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,61,0.0,1.115469,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,62,0.0,1.117223,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,63,0.0,1.118971,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,64,0.0,1.120714,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,65,0.0,1.122452,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,66,0.0,1.124185,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,67,0.0,1.125912,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,68,0.0,1.127634,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,69,0.0,1.129351,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,70,0.0,1.131063,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,71,0.0,1.13277,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,72,0.0,1.134472,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
locked_conservation,73,0.0,1.136168,0,reorganization,0.0,0.12,3.6,0.15,2.8,1.1,0.08,0.025,0.003,1.7
