scenario_id,policy,policy_drag,resilience_buffer,implementation_delay,growth,external_shock,shock_time,final_state,maximum_state,minimum_state,cumulative_cost,resilience_score,regret
54,Policy_A_low_intervention,0.01,4.0,0,0.064463,2.311046,35,479.661032,479.661032,20.0,52000.863407,0.0,0.0
54,Policy_B_moderate_intervention,0.025,7.0,0,0.064463,2.311046,35,203.098597,203.098597,20.0,8536.101425,0.0,0.0
54,Policy_C_high_resilience,0.02,12.0,0,0.064463,2.311046,35,271.449528,271.449528,20.0,16220.363261,0.0,0.0
54,Policy_D_delayed_adaptation,0.015,6.0,8,0.064463,2.311046,35,398.832742,398.832742,20.0,37133.758138,0.0,0.0
55,Policy_A_low_intervention,0.01,4.0,0,0.072608,2.972285,36,761.382595,761.382595,20.0,127777.036224,0.0,0.0
55,Policy_B_moderate_intervention,0.025,7.0,0,0.072608,2.972285,36,324.512545,324.512545,20.0,23586.897768,0.0,0.0
55,Policy_C_high_resilience,0.02,12.0,0,0.072608,2.972285,36,432.697681,432.697681,20.0,42418.471864,0.0,0.0
55,Policy_D_delayed_adaptation,0.015,6.0,8,0.072608,2.972285,36,633.917545,633.917545,20.0,92280.9669,0.0,0.0
56,Policy_A_low_intervention,0.01,4.0,0,0.069259,7.616483,26,619.179339,619.179339,20.0,85370.518145,0.0,0.0
56,Policy_B_moderate_intervention,0.025,7.0,0,0.069259,7.616483,26,264.12194,264.12194,20.0,15190.326501,0.0,0.0
56,Policy_C_high_resilience,0.02,12.0,0,0.069259,7.616483,26,354.84465,354.84465,20.0,28329.017261,0.0,0.0
56,Policy_D_delayed_adaptation,0.015,6.0,8,0.069259,7.616483,26,518.158898,518.158898,20.0,62163.524094,0.0,0.0
57,Policy_A_low_intervention,0.01,4.0,0,0.071801,13.594774,42,720.498296,720.498296,20.0,114898.824861,0.0,0.0
57,Policy_B_moderate_intervention,0.025,7.0,0,0.071801,13.594774,42,306.661806,306.661806,20.0,20965.054837,0.0,0.0
57,Policy_C_high_resilience,0.02,12.0,0,0.071801,13.594774,42,411.233001,411.233001,20.0,38302.448733,0.0,0.0
57,Policy_D_delayed_adaptation,0.015,6.0,8,0.071801,13.594774,42,601.271425,601.271425,20.0,83311.714553,0.0,0.0
58,Policy_A_low_intervention,0.01,4.0,0,0.039052,5.610893,41,109.08023,109.08023,20.0,1740.249238,0.0,38.564464
58,Policy_B_moderate_intervention,0.025,7.0,0,0.039052,5.610893,41,45.154711,45.154711,20.0,58.826771,38.564464,0.0
58,Policy_C_high_resilience,0.02,12.0,0,0.039052,5.610893,41,61.389877,61.389877,20.0,253.477407,0.0,38.564464
58,Policy_D_delayed_adaptation,0.015,6.0,8,0.039052,5.610893,41,90.693185,90.693185,20.0,1058.752184,0.0,38.564464
59,Policy_A_low_intervention,0.01,4.0,0,0.059245,7.885802,36,351.54422,351.54422,20.0,27728.052191,0.0,0.0
59,Policy_B_moderate_intervention,0.025,7.0,0,0.059245,7.885802,36,148.280118,148.280118,20.0,4008.826216,0.0,0.0
59,Policy_C_high_resilience,0.02,12.0,0,0.059245,7.885802,36,199.760848,199.760848,20.0,8234.616752,0.0,0.0
59,Policy_D_delayed_adaptation,0.015,6.0,8,0.059245,7.885802,36,293.123612,293.123612,20.0,19715.430251,0.0,0.0
60,Policy_A_low_intervention,0.01,4.0,0,0.050317,4.462301,22,209.264091,209.264091,20.0,9044.650618,0.0,0.0
60,Policy_B_moderate_intervention,0.025,7.0,0,0.050317,4.462301,22,87.994568,87.994568,20.0,896.76921,0.0,0.0
60,Policy_C_high_resilience,0.02,12.0,0,0.050317,4.462301,22,118.870133,118.870133,20.0,2258.211849,0.0,0.0
60,Policy_D_delayed_adaptation,0.015,6.0,8,0.050317,4.462301,22,174.70213,174.70213,20.0,6241.441237,0.0,0.0
61,Policy_A_low_intervention,0.01,4.0,0,0.045214,10.589557,27,151.232202,151.232202,20.0,4119.158836,0.0,0.0
61,Policy_B_moderate_intervention,0.025,7.0,0,0.045214,10.589557,27,63.523085,63.523085,20.0,259.822071,0.0,0.0
61,Policy_C_high_resilience,0.02,12.0,0,0.045214,10.589557,27,87.097017,87.097017,20.0,887.609114,0.0,0.0
61,Policy_D_delayed_adaptation,0.015,6.0,8,0.045214,10.589557,27,127.299873,127.299873,20.0,2798.892464,0.0,0.0
62,Policy_A_low_intervention,0.01,4.0,0,0.05648,0.129435,42,305.335181,305.335181,20.0,20771.086554,0.0,0.0
62,Policy_B_moderate_intervention,0.025,7.0,0,0.05648,0.129435,42,128.399851,128.399851,20.0,2771.52873,0.0,0.0
62,Policy_C_high_resilience,0.02,12.0,0,0.05648,0.129435,42,171.644015,171.644015,20.0,5790.218572,0.0,0.0
62,Policy_D_delayed_adaptation,0.015,6.0,8,0.05648,0.129435,42,253.20759,253.20759,20.0,14483.452188,0.0,0.0
63,Policy_A_low_intervention,0.01,4.0,0,0.0584,4.120952,21,334.402906,334.402906,20.0,24945.955428,0.0,0.0
63,Policy_B_moderate_intervention,0.025,7.0,0,0.0584,4.120952,21,141.471182,141.471182,20.0,3547.610637,0.0,0.0
63,Policy_C_high_resilience,0.02,12.0,0,0.0584,4.120952,21,190.33048,190.33048,20.0,7358.221298,0.0,0.0
63,Policy_D_delayed_adaptation,0.015,6.0,8,0.0584,4.120952,21,279.188829,279.188829,20.0,17757.802651,0.0,0.0
64,Policy_A_low_intervention,0.01,4.0,0,0.068684,1.275432,27,610.258196,610.258196,20.0,83385.871304,0.0,0.0
64,Policy_B_moderate_intervention,0.025,7.0,0,0.068684,1.275432,27,259.365571,259.365571,20.0,14680.7173,0.0,0.0
64,Policy_C_high_resilience,0.02,12.0,0,0.068684,1.275432,27,345.985934,345.985934,20.0,26959.570602,0.0,0.0
64,Policy_D_delayed_adaptation,0.015,6.0,8,0.068684,1.275432,27,507.686335,507.686335,20.0,59929.799623,0.0,0.0
65,Policy_A_low_intervention,0.01,4.0,0,0.042531,8.737461,37,131.96854,131.96854,20.0,2939.012446,0.0,12.223143
65,Policy_B_moderate_intervention,0.025,7.0,0,0.042531,8.737461,37,54.87994,54.87994,20.0,137.044614,12.223143,0.0
65,Policy_C_high_resilience,0.02,12.0,0,0.042531,8.737461,37,74.927668,74.927668,20.0,535.821156,0.0,12.223143
65,Policy_D_delayed_adaptation,0.015,6.0,8,0.042531,8.737461,37,110.206924,110.206924,20.0,1901.692564,0.0,12.223143
66,Policy_A_low_intervention,0.01,4.0,0,0.035954,16.839256,38,85.650026,85.650026,20.0,792.887305,0.0,53.145151
66,Policy_B_moderate_intervention,0.025,7.0,0,0.035954,16.839256,38,35.394468,35.394468,20.0,39.604672,53.145151,0.0
66,Policy_C_high_resilience,0.02,12.0,0,0.035954,16.839256,38,49.710182,49.710182,20.0,109.599177,23.398965,29.746186
66,Policy_D_delayed_adaptation,0.015,6.0,8,0.035954,16.839256,38,72.438241,72.438241,20.0,472.556711,0.0,53.145151
67,Policy_A_low_intervention,0.01,4.0,0,0.05593,4.37395,35,292.560421,292.560421,20.0,18933.88311,0.0,0.0
67,Policy_B_moderate_intervention,0.025,7.0,0,0.05593,4.37395,35,123.047043,123.047043,20.0,2461.905468,0.0,0.0
67,Policy_C_high_resilience,0.02,12.0,0,0.05593,4.37395,35,165.400062,165.400062,20.0,5289.760695,0.0,0.0
67,Policy_D_delayed_adaptation,0.015,6.0,8,0.05593,4.37395,35,243.373347,243.373347,20.0,13268.786889,0.0,0.0
68,Policy_A_low_intervention,0.01,4.0,0,0.066337,3.427378,23,529.518999,529.518999,20.0,63045.877822,0.0,0.0
68,Policy_B_moderate_intervention,0.025,7.0,0,0.066337,3.427378,23,225.065384,225.065384,20.0,10730.864827,0.0,0.0
68,Policy_C_high_resilience,0.02,12.0,0,0.066337,3.427378,23,301.397977,301.397977,20.0,20219.442573,0.0,0.0
68,Policy_D_delayed_adaptation,0.015,6.0,8,0.066337,3.427378,23,441.628839,441.628839,20.0,45436.592865,0.0,0.0
69,Policy_A_low_intervention,0.01,4.0,0,0.059654,6.377356,33,360.373769,360.373769,20.0,29162.825971,0.0,0.0
69,Policy_B_moderate_intervention,0.025,7.0,0,0.059654,6.377356,33,152.148745,152.148745,20.0,4273.958194,0.0,0.0
69,Policy_C_high_resilience,0.02,12.0,0,0.059654,6.377356,33,204.717747,204.717747,20.0,8705.472476,0.0,0.0
69,Policy_D_delayed_adaptation,0.015,6.0,8,0.059654,6.377356,33,300.438711,300.438711,20.0,20751.827381,0.0,0.0
70,Policy_A_low_intervention,0.01,4.0,0,0.051016,13.123365,41,216.046728,216.046728,20.0,9789.325822,0.0,0.0
70,Policy_B_moderate_intervention,0.025,7.0,0,0.051016,13.123365,41,90.331736,90.331736,20.0,985.415931,0.0,0.0
70,Policy_C_high_resilience,0.02,12.0,0,0.051016,13.123365,41,123.059624,123.059624,20.0,2491.318437,0.0,0.0
70,Policy_D_delayed_adaptation,0.015,6.0,8,0.051016,13.123365,41,180.523836,180.523836,20.0,6781.202652,0.0,0.0
71,Policy_A_low_intervention,0.01,4.0,0,0.059405,11.631236,21,342.031928,342.031928,20.0,25845.315708,0.0,0.0
71,Policy_B_moderate_intervention,0.025,7.0,0,0.059405,11.631236,21,146.007206,146.007206,20.0,3798.122194,0.0,0.0
71,Policy_C_high_resilience,0.02,12.0,0,0.059405,11.631236,21,198.92098,198.92098,20.0,8100.395711,0.0,0.0
71,Policy_D_delayed_adaptation,0.015,6.0,8,0.059405,11.631236,21,289.039271,289.039271,20.0,18950.801642,0.0,0.0
72,Policy_A_low_intervention,0.01,4.0,0,0.048118,6.107447,23,182.631854,182.631854,20.0,6575.030988,0.0,0.0
72,Policy_B_moderate_intervention,0.025,7.0,0,0.048118,6.107447,23,76.775971,76.775971,20.0,555.426792,0.0,0.0
72,Policy_C_high_resilience,0.02,12.0,0,0.048118,6.107447,23,104.166153,104.166153,20.0,1549.429538,0.0,0.0
72,Policy_D_delayed_adaptation,0.015,6.0,8,0.048118,6.107447,23,152.861236,152.861236,20.0,4505.359169,0.0,0.0
73,Policy_A_low_intervention,0.01,4.0,0,0.04119,3.42376,34,124.379376,124.379376,20.0,2512.563195,0.0,22.160745
73,Policy_B_moderate_intervention,0.025,7.0,0,0.04119,3.42376,34,51.679351,51.679351,20.0,104.959842,22.160745,0.0
73,Policy_C_high_resilience,0.02,12.0,0,0.04119,3.42376,34,69.881715,69.881715,20.0,416.747294,0.0,22.160745
73,Policy_D_delayed_adaptation,0.015,6.0,8,0.04119,3.42376,34,103.306456,103.306456,20.0,1578.109757,0.0,22.160745
74,Policy_A_low_intervention,0.01,4.0,0,0.036308,3.302785,34,93.372431,93.372431,20.0,1073.043127,0.0,49.312157
74,Policy_B_moderate_intervention,0.025,7.0,0,0.036308,3.302785,34,38.636219,38.636219,20.0,40.94001,49.312157,0.0
74,Policy_C_high_resilience,0.02,12.0,0,0.036308,3.302785,34,52.371369,52.371369,20.0,134.82754,15.425986,33.886171
74,Policy_D_delayed_adaptation,0.015,6.0,8,0.036308,3.302785,34,77.528537,77.528537,20.0,616.088553,0.0,49.312157
75,Policy_A_low_intervention,0.01,4.0,0,0.041241,16.618781,34,117.417372,117.417372,20.0,2096.635483,0.0,30.137894
75,Policy_B_moderate_intervention,0.025,7.0,0,0.041241,16.618781,34,48.973107,48.973107,20.0,79.958439,30.137894,0.0
75,Policy_C_high_resilience,0.02,12.0,0,0.041241,16.618781,34,68.196203,68.196203,20.0,374.664882,0.0,30.137894
75,Policy_D_delayed_adaptation,0.015,6.0,8,0.041241,16.618781,34,99.308258,99.308258,20.0,1378.978474,0.0,30.137894
76,Policy_A_low_intervention,0.01,4.0,0,0.066361,15.407404,23,507.458894,507.458894,20.0,57277.490566,0.0,0.0
76,Policy_B_moderate_intervention,0.025,7.0,0,0.066361,15.407404,23,217.70655,217.70655,20.0,9833.308333,0.0,0.0
76,Policy_C_high_resilience,0.02,12.0,0,0.066361,15.407404,23,296.468132,296.468132,20.0,19414.361704,0.0,0.0
76,Policy_D_delayed_adaptation,0.015,6.0,8,0.066361,15.407404,23,429.487143,429.487143,20.0,42607.412193,0.0,0.0
77,Policy_A_low_intervention,0.01,4.0,0,0.032276,17.987084,20,64.157076,64.157076,20.0,234.589775,0.0,61.868037
77,Policy_B_moderate_intervention,0.025,7.0,0,0.032276,17.987084,20,27.465421,27.465421,20.0,39.6,61.868037,0.0
77,Policy_C_high_resilience,0.02,12.0,0,0.032276,17.987084,20,39.147017,39.147017,20.0,64.202192,44.097843,17.770194
77,Policy_D_delayed_adaptation,0.015,6.0,8,0.032276,17.987084,20,55.977484,55.977484,20.0,145.653443,9.294079,52.573958
78,Policy_A_low_intervention,0.01,4.0,0,0.073605,16.674606,27,776.916248,776.916248,20.0,131650.68842,0.0,0.0
78,Policy_B_moderate_intervention,0.025,7.0,0,0.073605,16.674606,27,333.531773,333.531773,20.0,24732.814764,0.0,0.0
78,Policy_C_high_resilience,0.02,12.0,0,0.073605,16.674606,27,451.091186,451.091186,20.0,45893.647433,0.0,0.0
78,Policy_D_delayed_adaptation,0.015,6.0,8,0.073605,16.674606,27,654.521072,654.521072,20.0,97517.613201,0.0,0.0
79,Policy_A_low_intervention,0.01,4.0,0,0.037484,8.74154,26,96.256022,96.256022,20.0,1154.523895,0.0,47.193808
79,Policy_B_moderate_intervention,0.025,7.0,0,0.037484,8.74154,26,40.199596,40.199596,20.0,42.933182,47.193808,0.0
79,Policy_C_high_resilience,0.02,12.0,0,0.037484,8.74154,26,55.269673,55.269673,20.0,165.004973,6.202366,40.991442
79,Policy_D_delayed_adaptation,0.015,6.0,8,0.037484,8.74154,26,80.977699,80.977699,20.0,705.976677,0.0,47.193808
80,Policy_A_low_intervention,0.01,4.0,0,0.068909,16.243972,25,590.124669,590.124669,20.0,77175.961382,0.0,0.0
80,Policy_B_moderate_intervention,0.025,7.0,0,0.068909,16.243972,25,253.066675,253.066675,20.0,13739.823239,0.0,0.0
80,Policy_C_high_resilience,0.02,12.0,0,0.068909,16.243972,25,343.798482,343.798482,20.0,26451.397341,0.0,0.0
80,Policy_D_delayed_adaptation,0.015,6.0,8,0.068909,16.243972,25,498.442214,498.442214,20.0,57299.952642,0.0,0.0
81,Policy_A_low_intervention,0.01,4.0,0,0.047054,17.735559,28,163.258159,163.258159,20.0,4928.577569,0.0,0.0
81,Policy_B_moderate_intervention,0.025,7.0,0,0.047054,17.735559,28,68.945869,68.945869,20.0,357.768856,0.0,0.0
81,Policy_C_high_resilience,0.02,12.0,0,0.047054,17.735559,28,95.752534,95.752534,20.0,1189.799551,0.0,0.0
81,Policy_D_delayed_adaptation,0.015,6.0,8,0.047054,17.735559,28,138.792256,138.792256,20.0,3482.214827,0.0,0.0
82,Policy_A_low_intervention,0.01,4.0,0,0.071693,14.132328,29,703.463155,703.463155,20.0,109030.400873,0.0,0.0
82,Policy_B_moderate_intervention,0.025,7.0,0,0.071693,14.132328,29,300.861316,300.861316,20.0,19991.009248,0.0,0.0
82,Policy_C_high_resilience,0.02,12.0,0,0.071693,14.132328,29,405.888382,405.888382,20.0,37181.978721,0.0,0.0
82,Policy_D_delayed_adaptation,0.015,6.0,8,0.071693,14.132328,29,590.680176,590.680176,20.0,80107.230958,0.0,0.0
83,Policy_A_low_intervention,0.01,4.0,0,0.049035,17.231718,45,191.347072,191.347072,20.0,7475.285054,0.0,0.0
83,Policy_B_moderate_intervention,0.025,7.0,0,0.049035,17.231718,45,79.647082,79.647082,20.0,652.151083,0.0,0.0
83,Policy_C_high_resilience,0.02,12.0,0,0.049035,17.231718,45,109.184304,109.184304,20.0,1796.38112,0.0,0.0
83,Policy_D_delayed_adaptation,0.015,6.0,8,0.049035,17.231718,45,160.047255,160.047255,20.0,5123.635457,0.0,0.0
84,Policy_A_low_intervention,0.01,4.0,0,0.05501,12.931349,24,264.929455,264.929455,20.0,15061.551386,0.0,0.0
84,Policy_B_moderate_intervention,0.025,7.0,0,0.05501,12.931349,24,112.541915,112.541915,20.0,1880.251457,0.0,0.0
84,Policy_C_high_resilience,0.02,12.0,0,0.05501,12.931349,24,153.930008,153.930008,20.0,4398.055043,0.0,0.0
84,Policy_D_delayed_adaptation,0.015,6.0,8,0.05501,12.931349,24,223.856087,223.856087,20.0,10907.656009,0.0,0.0
85,Policy_A_low_intervention,0.01,4.0,0,0.038545,3.918616,21,105.316318,105.316318,20.0,1547.059999,0.0,41.04866
85,Policy_B_moderate_intervention,0.025,7.0,0,0.038545,3.918616,21,43.889489,43.889489,20.0,53.364509,41.04866,0.0
85,Policy_C_high_resilience,0.02,12.0,0,0.038545,3.918616,21,59.567019,59.567019,20.0,223.945932,0.0,41.04866
85,Policy_D_delayed_adaptation,0.015,6.0,8,0.038545,3.918616,21,87.852964,87.852964,20.0,943.585832,0.0,41.04866
86,Policy_A_low_intervention,0.01,4.0,0,0.056063,9.759514,43,292.950715,292.950715,20.0,19035.87608,0.0,0.0
86,Policy_B_moderate_intervention,0.025,7.0,0,0.056063,9.759514,43,123.010765,123.010765,20.0,2471.052424,0.0,0.0
86,Policy_C_high_resilience,0.02,12.0,0,0.056063,9.759514,43,166.087188,166.087188,20.0,5352.292034,0.0,0.0
86,Policy_D_delayed_adaptation,0.015,6.0,8,0.056063,9.759514,43,244.030005,244.030005,20.0,13376.567461,0.0,0.0
87,Policy_A_low_intervention,0.01,4.0,0,0.044112,0.902562,35,149.13269,149.13269,20.0,4062.898442,0.0,0.0
87,Policy_B_moderate_intervention,0.025,7.0,0,0.044112,0.902562,35,62.073285,62.073285,20.0,242.239053,0.0,0.0
87,Policy_C_high_resilience,0.02,12.0,0,0.044112,0.902562,35,83.401302,83.401302,20.0,779.412195,0.0,0.0
87,Policy_D_delayed_adaptation,0.015,6.0,8,0.044112,0.902562,35,123.510137,123.510137,20.0,2623.857771,0.0,0.0
88,Policy_A_low_intervention,0.01,4.0,0,0.052628,15.348958,25,228.2528,228.2528,20.0,10818.190368,0.0,0.0
88,Policy_B_moderate_intervention,0.025,7.0,0,0.052628,15.348958,25,96.918964,96.918964,20.0,1196.511593,0.0,0.0
88,Policy_C_high_resilience,0.02,12.0,0,0.052628,15.348958,25,133.365066,133.365066,20.0,3046.190866,0.0,0.0
88,Policy_D_delayed_adaptation,0.015,6.0,8,0.052628,15.348958,25,193.528343,193.528343,20.0,7828.109958,0.0,0.0
89,Policy_A_low_intervention,0.01,4.0,0,0.03256,9.140913,25,71.279669,71.279669,20.0,390.752162,0.0,59.382233
89,Policy_B_moderate_intervention,0.025,7.0,0,0.03256,9.140913,25,29.725243,29.725243,20.0,39.6,59.382233,0.0
89,Policy_C_high_resilience,0.02,12.0,0,0.03256,9.140913,25,41.113642,41.113642,20.0,67.605587,41.253876,18.128357
89,Policy_D_delayed_adaptation,0.015,6.0,8,0.03256,9.140913,25,60.164469,60.164469,20.0,213.078916,0.0,59.382233
90,Policy_A_low_intervention,0.01,4.0,0,0.033083,1.223296,27,77.999673,77.999673,20.0,577.093804,0.0,56.668212
90,Policy_B_moderate_intervention,0.025,7.0,0,0.033083,1.223296,27,32.192534,32.192534,20.0,39.6,56.668212,0.0
90,Policy_C_high_resilience,0.02,12.0,0,0.033083,1.223296,27,43.469263,43.469263,20.0,74.820112,37.219789,19.448423
90,Policy_D_delayed_adaptation,0.015,6.0,8,0.033083,1.223296,27,64.569403,64.569403,20.0,300.420094,0.0,56.668212
91,Policy_A_low_intervention,0.01,4.0,0,0.04817,16.94873,38,179.633496,179.633496,20.0,6349.994707,0.0,0.0
91,Policy_B_moderate_intervention,0.025,7.0,0,0.04817,16.94873,38,75.041157,75.041157,20.0,510.377548,0.0,0.0
91,Policy_C_high_resilience,0.02,12.0,0,0.04817,16.94873,38,103.304169,103.304169,20.0,1514.433261,0.0,0.0
91,Policy_D_delayed_adaptation,0.015,6.0,8,0.04817,16.94873,38,150.939628,150.939628,20.0,4382.935591,0.0,0.0
92,Policy_A_low_intervention,0.01,4.0,0,0.04108,10.701345,39,120.389322,120.389322,20.0,2293.236314,0.0,27.335705
92,Policy_B_moderate_intervention,0.025,7.0,0,0.04108,10.701345,39,49.945937,49.945937,20.0,88.618822,27.335705,0.0
92,Policy_C_high_resilience,0.02,12.0,0,0.04108,10.701345,39,68.5391,68.5391,20.0,386.5915,0.0,27.335705
92,Policy_D_delayed_adaptation,0.015,6.0,8,0.04108,10.701345,39,100.693988,100.693988,20.0,1460.902634,0.0,27.335705
93,Policy_A_low_intervention,0.01,4.0,0,0.033689,11.832717,38,76.541337,76.541337,20.0,529.603954,0.0,57.357836
93,Policy_B_moderate_intervention,0.025,7.0,0,0.033689,11.832717,38,31.565604,31.565604,20.0,39.6,57.357836,0.0
93,Policy_C_high_resilience,0.02,12.0,0,0.033689,11.832717,38,43.889084,43.889084,20.0,76.032016,36.515604,20.842232
93,Policy_D_delayed_adaptation,0.015,6.0,8,0.033689,11.832717,38,64.329419,64.329419,20.0,291.923403,0.0,57.357836
94,Policy_A_low_intervention,0.01,4.0,0,0.053525,16.824713,26,239.849394,239.849394,20.0,12072.336095,0.0,0.0
94,Policy_B_moderate_intervention,0.025,7.0,0,0.053525,16.824713,26,101.871163,101.871163,20.0,1393.465889,0.0,0.0
94,Policy_C_high_resilience,0.02,12.0,0,0.053525,16.824713,26,140.339993,140.339993,20.0,3475.490815,0.0,0.0
94,Policy_D_delayed_adaptation,0.015,6.0,8,0.053525,16.824713,26,203.484504,203.484504,20.0,8777.809865,0.0,0.0
95,Policy_A_low_intervention,0.01,4.0,0,0.060138,5.65531,28,369.768892,369.768892,20.0,30699.936689,0.0,0.0
95,Policy_B_moderate_intervention,0.025,7.0,0,0.060138,5.65531,28,156.384751,156.384751,20.0,4569.647626,0.0,0.0
95,Policy_C_high_resilience,0.02,12.0,0,0.060138,5.65531,28,210.409839,210.409839,20.0,9257.344592,0.0,0.0
95,Policy_D_delayed_adaptation,0.015,6.0,8,0.060138,5.65531,28,308.564939,308.564939,20.0,21918.557016,0.0,0.0
96,Policy_A_low_intervention,0.01,4.0,0,0.04781,12.090424,29,175.849394,175.849394,20.0,5974.557804,0.0,0.0
96,Policy_B_moderate_intervention,0.025,7.0,0,0.04781,12.090424,29,73.924026,73.924026,20.0,476.780965,0.0,0.0
96,Policy_C_high_resilience,0.02,12.0,0,0.04781,12.090424,29,101.349244,101.349244,20.0,1423.037603,0.0,0.0
96,Policy_D_delayed_adaptation,0.015,6.0,8,0.04781,12.090424,29,148.015147,148.015147,20.0,4139.353967,0.0,0.0
97,Policy_A_low_intervention,0.01,4.0,0,0.050575,16.72233,22,198.537518,198.537518,20.0,7808.795233,0.0,0.0
97,Policy_B_moderate_intervention,0.025,7.0,0,0.050575,16.72233,22,84.770906,84.770906,20.0,766.575636,0.0,0.0
97,Policy_C_high_resilience,0.02,12.0,0,0.050575,16.72233,22,117.468666,117.468666,20.0,2155.744905,0.0,0.0
97,Policy_D_delayed_adaptation,0.015,6.0,8,0.050575,16.72233,22,169.633558,169.633558,20.0,5706.79951,0.0,0.0
98,Policy_A_low_intervention,0.01,4.0,0,0.030419,11.180867,38,62.897912,62.897912,20.0,231.519238,0.0,63.632255
98,Policy_B_moderate_intervention,0.025,7.0,0,0.030419,11.180867,38,25.861587,25.861587,20.0,39.6,63.632255,0.0
98,Policy_C_high_resilience,0.02,12.0,0,0.030419,11.180867,38,36.079529,36.079529,20.0,62.453431,47.821832,15.810423
98,Policy_D_delayed_adaptation,0.015,6.0,8,0.030419,11.180867,38,52.895714,52.895714,20.0,115.755167,18.663681,44.968574
99,Policy_A_low_intervention,0.01,4.0,0,0.074824,1.318693,26,863.589984,863.589984,20.0,162536.91214,0.0,0.0
99,Policy_B_moderate_intervention,0.025,7.0,0,0.074824,1.318693,26,368.868205,368.868205,20.0,30701.187269,0.0,0.0
99,Policy_C_high_resilience,0.02,12.0,0,0.074824,1.318693,26,491.181992,491.181992,20.0,54573.500881,0.0,0.0
99,Policy_D_delayed_adaptation,0.015,6.0,8,0.074824,1.318693,26,719.171834,719.171834,20.0,117591.693773,0.0,0.0
100,Policy_A_low_intervention,0.01,4.0,0,0.052765,2.384218,31,244.716696,244.716696,20.0,12902.227474,0.0,0.0
100,Policy_B_moderate_intervention,0.025,7.0,0,0.052765,2.384218,31,102.67829,102.67829,20.0,1468.385145,0.0,0.0
100,Policy_C_high_resilience,0.02,12.0,0,0.052765,2.384218,31,137.887507,137.887507,20.0,3361.871492,0.0,0.0
